"","UMAP_1","UMAP_2"
"GSE96769#SRR5355236",4.26349117564832,-0.684914550611724
"GSE96769#SRR5355657",-2.71887649240514,5.68536531211036
"GSE96769#SRR5355120",3.60026090333976,-1.44175367559266
"GSE96769#SRR5355882",-0.966842832935064,1.10909607996083
"GSE96769#SRR5353615",-0.648248608267217,-1.8747093398477
"GSE96769#SRR5354513",2.29193689455926,-1.20357250480883
"GSE96769#SRR5355039",-1.21700330243903,2.35218520779546
"GSE96769#SRR5354081",-1.77869292340668,1.14558932467834
"GSE96769#SRR5355671",-2.5349029329549,5.54908227856648
"GSE96769#SRR5355240",4.17165635228215,-0.826354236623385
"GSE96769#SRR5355947",-0.203073247170006,1.59734097958312
"GSE96769#SRR5354184",0.688504440697111,-0.715298244705499
"GSE96769#SRR5354909",-1.16473733780457,1.78822913333738
"GSE96769#SRR5354611",1.94329336401061,-1.29492655352134
"GSE96769#SRR5356055",-0.210399700175215,2.48974547297652
"GSE96769#SRR5355835",0.211142020251291,1.38766667497866
"GSE96769#SRR5355068",-0.922976168284109,2.53839754168004
"GSE96769#SRR5353550",0.189397425299039,-2.41043250859754
"GSE96769#SRR5355511",-4.01272109185554,2.15274668181316
"GSE96769#SRR5354508",2.66676018319119,-1.41336454566741
"GSE96769#SRR5355017",-1.07081831085766,1.6270521335494
"GSE96769#SRR5355126",3.81757370130356,-1.31713739941161
"GSE96769#SRR5355999",-0.831373070138409,2.46025758367621
"GSE96769#SRR5354326",1.71425685588924,0.147036342832727
"GSE96769#SRR5354330",2.17149514203065,0.312783392676548
"GSE96769#SRR5354398",3.77934196848501,-0.754652911657052
"GSE96769#SRR5354307",1.94686009748432,0.34768517009235
"GSE96769#SRR5355280",4.29332728651916,-0.574024474899411
"GSE96769#SRR5355231",4.36645682017226,-0.656009369390048
"GSE96769#SRR5354503",0.500159114373728,-2.26373480519114
"GSE96769#SRR5356132",-1.19307834432318,2.0654558512925
"GSE96769#SRR5355290",4.26389344225725,-0.69148339873007
"GSE96769#SRR5353498",-0.218079423787409,-2.72849630289781
"GSE96769#SRR5355942",-0.776394980590943,1.54929947439415
"GSE96769#SRR5355500",-4.03003238311547,2.22962289769354
"GSE96769#SRR5353509",0.129950909542195,-2.41722873414565
"GSE96769#SRR5354140",-1.9997950311741,1.3154717883204
"GSE96769#SRR5354285",1.97647661241493,0.407025823953843
"GSE96769#SRR5356010",-0.651949194517797,2.40413179624363
"GSE96769#SRR5354571",0.986938001280723,-1.98532933731827
"GSE96769#SRR5355111",4.06566383428242,-1.46693482471998
"GSE96769#SRR5355223",4.40972199898134,-0.848655890347657
"GSE96769#SRR5355278",4.28746043581069,-0.988395797299817
"GSE96769#SRR5355499",-3.45598823732833,2.07816625518884
"GSE96769#SRR5355695",-2.53292185824521,5.6381748262594
"GSE96769#SRR5356064",-1.24800596576843,2.2433557808782
"GSE96769#SRR5355130",4.42205221578626,-1.17428438024902
"GSE96769#SRR5355018",-0.661894423754515,1.88644525332531
"GSE96769#SRR5354484",-0.0423964853136178,-2.78524776904577
"GSE96769#SRR5355985",-0.971814297877936,2.06818305626555
"GSE96769#SRR5355625",-2.54187680863583,5.34845266426926
"GSE96769#SRR5353982",2.85883060343557,-0.901176649797022
"GSE96769#SRR5356085",-0.627810147402958,2.3679479060633
"GSE96769#SRR5355822",-0.116770373809394,1.48977888057916
"GSE96769#SRR5354282",2.43794331303075,-0.352756709374342
"GSE96769#SRR5355746",-2.85137154111459,5.42429531642115
"GSE96769#SRR5355207",4.14362649238976,-0.673769216012911
"GSE96769#SRR5354433",1.72150663187644,-0.604200526227931
"GSE96769#SRR5354771",1.35977057554906,-0.544291725010221
"GSE96769#SRR5356013",-0.771099797188314,2.58159750951535
"GSE96769#SRR5356112",-0.850449045094751,2.03003613469333
"GSE96769#SRR5355119",4.27086647497242,-1.27363744791491
"GSE96769#SRR5353388",0.0791237341335391,-2.19004179968483
"GSE96769#SRR5355784",-0.0694612129140197,1.8760962639975
"GSE96769#SRR5355088",-0.651388014019149,2.39765314451542
"GSE96769#SRR5355844",-0.541548879859274,1.87323166078002
"GSE96769#SRR5354270",2.20412687901911,0.281295275998618
"GSE96769#SRR5353974",1.19772454553834,-0.52570281790991
"GSE96769#SRR5355077",-0.567562443249713,2.30933340002205
"GSE96769#SRR5355152",4.41107682707492,-1.48136716368427
"GSE96769#SRR5355748",-2.54290536047983,5.13487073893372
"GSE96769#SRR5355578",-4.04451932984717,2.11877896407003
"GSE96769#SRR5354679",2.67333545085738,-1.57143362465292
"GSE96769#SRR5355589",-2.62732294759202,5.16312385130931
"GSE96769#SRR5355035",-1.88569851034246,1.20315840749079
"GSE96769#SRR5355197",4.16205471592849,-0.743078007385122
"GSE96769#SRR5355159",4.07869607468078,-1.36641619611518
"GSE96769#SRR5355776",0.162002159577801,1.41287874940863
"GSE96769#SRR5354348",0.0684729965797046,0.2339018671823
"GSE96769#SRR5356048",0.231279886331727,3.12474759371914
"GSE96769#SRR5354294",2.7223550450106,-0.406274858082894
"GSE96769#SRR5353528",-0.471893337563429,-2.89864441580127
"GSE96769#SRR5353811",-0.235012269584159,-2.02974199469543
"GSE96769#SRR5353640",0.29449302530378,-1.60695767256701
"GSE96769#SRR5354016",0.998330865130214,-0.548503464565007
"GSE96769#SRR5354722",1.45020098769044,-1.13572658368912
"GSE96769#SRR5355226",4.41217916481059,-0.756562812543422
"GSE96769#SRR5354135",-1.70727417678693,0.877170522248061
"GSE96769#SRR5355040",-0.584012540293671,1.98967713561693
"GSE96769#SRR5354339",0.164349397904308,-1.71620474016765
"GSE96769#SRR5356145",-0.0617029367840838,2.43528072263694
"GSE96769#SRR5354361",0.91685630055048,-0.524488426298449
"GSE96769#SRR5354265",2.15692822644476,0.45083736404145
"GSE96769#SRR5354454",2.6683980282493,-1.00485459801215
"GSE96769#SRR5356023",0.015390082358983,2.12709794918622
"GSE96769#SRR5356116",-1.23377390784961,2.39497932299041
"GSE96769#SRR5354105",-1.99661968294101,1.19410169465335
"GSE96769#SRR5354346",0.322201328497414,1.25222799364541
"GSE96769#SRR5355087",-1.26528506283117,2.11620403558733
"GSE96769#SRR5354133",-1.87739557082308,1.36890606223795
"GSE96769#SRR5355764",-2.6918812104672,5.24157910633548
"GSE96769#SRR5354586",1.99551161103297,-0.981839156476849
"GSE96769#SRR5355880",0.0278376973804055,1.67664451098959
"GSE96769#SRR5353563",-0.380333057314469,-2.95946631538955
"GSE96769#SRR5355639",-2.55167094247036,5.39309488773875
"GSE96769#SRR5354705",0.18571832299535,-1.63233176133529
"GSE96769#SRR5356119",-0.258110835045733,2.05302759100386
"GSE96769#SRR5354634",0.335765796780504,-2.577538210918
"GSE96769#SRR5355769",-2.6399686117551,5.19816793599416
"GSE96769#SRR5354893",-0.350251422948092,2.08579165012717
"GSE96769#SRR5355284",4.32845664342807,-0.708003486147358
"GSE96769#SRR5355156",4.25759215208308,-1.48587300350177
"GSE96769#SRR5355201",4.29507266451235,-0.846200251818138
"GSE96769#SRR5356078",-1.18940449986687,1.7985844401987
"GSE96769#SRR5354053",-1.93883353456676,1.20843205042095
"GSE96769#SRR5354278",2.08697860008027,0.512625113330057
"GSE96769#SRR5355933",-0.476633472923196,2.00146951607281
"GSE96769#SRR5355011",-1.16774229579296,1.48218790723824
"GSE96769#SRR5356107",-1.02006705651946,2.44845212624722
"GSE96769#SRR5354337",3.22277687425238,-1.33270210285046
"GSE96769#SRR5355545",-3.87631440687161,2.07958336120218
"GSE96769#SRR5354371",2.87909859862403,-1.5080094434499
"GSE96769#SRR5353602",0.262727816976892,-1.95254952633046
"GSE96769#SRR5355750",-2.69313209118569,5.60872498234405
"GSE96769#SRR5354754",2.1971739891779,-0.891986524272182
"GSE96769#SRR5355009",-0.928286880469835,1.92672484917125
"GSE96769#SRR5353744",0.275816218821218,-1.76085679810575
"GSE96769#SRR5355575",-3.99103448518779,2.33650044352161
"GSE96769#SRR5355690",-2.52410284780887,5.62914617950608
"GSE96769#SRR5354126",-2.08840552379201,1.09856167860938
"GSE96769#SRR5355706",-2.32988822658759,5.27037724719473
"GSE96769#SRR5355023",-0.86060368418633,1.50490394361307
"GSE96769#SRR5354807",0.063832639096183,-1.39289989389309
"GSE96769#SRR5353737",-0.752177695352319,-1.79240076967722
"GSE96769#SRR5353564",-0.213273444902167,-2.8278822971029
"GSE96769#SRR5355948",-1.12624518361574,1.71191888414396
"GSE96769#SRR5354098",-1.58203337407644,0.667648520371688
"GSE96769#SRR5354442",-0.0546589293611568,-0.837166182826667
"GSE96769#SRR5354400",0.200992913021466,0.176319536287815
"GSE96769#SRR5355044",-1.00078094893312,2.12145153639112
"GSE96769#SRR5355910",0.0405293457242717,1.47771194387408
"GSE96769#SRR5354284",1.94264740549622,0.497643794301716
"GSE96769#SRR5354775",0.841619543692946,-0.801821323438782
"GSE96769#SRR5355497",-3.7273119624858,2.12548173478338
"GSE96769#SRR5355070",-0.634391350591268,1.34127942439637
"GSE96769#SRR5355702",-2.47297114149358,5.10266597527677
"GSE96769#SRR5355092",-2.11806806618165,2.15639121366166
"GSE96769#SRR5355050",-0.351317412724266,1.87410769885786
"GSE96769#SRR5354138",-1.28799210912461,0.692195719766647
"GSE96769#SRR5355862",0.201105778497003,1.62298982474317
"GSE96769#SRR5355842",0.018616944546924,2.02552077093424
"GSE96769#SRR5354725",1.41396391250377,-0.482787672709846
"GSE96769#SRR5355867",-3.46186941946119,1.95108589297294
"GSE96769#SRR5353981",0.240051831243427,-0.62549254584462
"GSE96769#SRR5355235",4.42293251472696,-0.634287161259708
"GSE96769#SRR5355694",-2.74686243012039,5.64013383010003
"GSE96769#SRR5355160",4.03839798343902,-1.45137222662511
"GSE96769#SRR5354512",1.28735817348392,-1.13809643308237
"GSE96769#SRR5355514",-3.53036002850982,1.96570559155207
"GSE96769#SRR5355164",4.26815837116858,-1.49585995017217
"GSE96769#SRR5353696",-0.332527107100209,-1.61711525007918
"GSE96769#SRR5354090",-2.00090577416266,1.32478116710799
"GSE96769#SRR5353708",-0.472818486839461,-2.18001554401081
"GSE96769#SRR5355491",-4.12702709800141,2.15878258569434
"GSE96769#SRR5353597",0.274612661712272,-2.04025780490978
"GSE96769#SRR5354118",-1.77088662933546,1.29924768004837
"GSE96769#SRR5355691",-2.71168027091921,5.34270025218425
"GSE96769#SRR5355133",4.09168889596651,-1.48988863324064
"GSE96769#SRR5354017",0.238183456922374,-1.62588568496733
"GSE96769#SRR5355141",4.14807288481089,-1.4497803369806
"GSE96769#SRR5354750",2.70023026590062,-0.845668491323013
"GSE96769#SRR5354229",2.99297860982523,-1.14204158913577
"GSE96769#SRR5353874",-0.501247758170143,-2.09911458220326
"GSE96769#SRR5355216",4.2837693955147,-1.02565832847607
"GSE96769#SRR5355767",-2.46155546503905,5.25645565747471
"GSE96769#SRR5355147",4.13273406133147,-1.41013813067984
"GSE96769#SRR5354136",-1.10933259611403,0.724860613737969
"GSE96769#SRR5353417",0.223510634267252,-0.673466764884609
"GSE96769#SRR5353728",-0.609954769228487,-2.27042317492999
"GSE96769#SRR5355146",4.44112873525001,-1.34132147533242
"GSE96769#SRR5355638",-2.45977104568214,5.02773374581506
"GSE96769#SRR5355878",-0.414846443071099,1.03924859774281
"GSE96769#SRR5353638",0.537217592681593,-2.28939950121076
"GSE96769#SRR5353422",-0.221705876941061,-2.71343776947467
"GSE96769#SRR5355914",-0.595440623039157,1.74814246224059
"GSE96769#SRR5355798",-0.60485489658084,1.6481561793788
"GSE96769#SRR5354137",-1.04752498749122,0.701379585652544
"GSE96769#SRR5355634",-2.67007716835251,5.6317593203927
"GSE96769#SRR5355945",-0.225455498010102,1.43035690348751
"GSE96769#SRR5354103",-1.75683168946785,1.75899108330682
"GSE96769#SRR5354672",1.81329280863703,-1.11728901406117
"GSE96769#SRR5355710",-2.60137487598416,5.51851343591962
"GSE96769#SRR5356105",-1.375258179538,2.48429058749822
"GSE96769#SRR5354369",2.06953875651666,-0.788051116854402
"GSE96769#SRR5355270",4.32452850620962,-0.840457503722399
"GSE96769#SRR5355662",-2.62904312387915,5.41972562007802
"GSE96769#SRR5355288",4.28501752130609,-0.651051962441214
"GSE96769#SRR5354487",0.994167948065694,-0.558908817136294
"GSE96769#SRR5354550",1.21624496601217,-0.204064977925492
"GSE96769#SRR5355814",-0.16479966699904,1.64641153005023
"GSE96769#SRR5355213",4.19866136656201,-0.880300990194713
"GSE96769#SRR5355956",-0.222059056119808,1.77030540192248
"GSE96769#SRR5356086",-0.202874121701188,2.40975812860014
"GSE96769#SRR5355782",-0.666516286943441,1.27720119754312
"GSE96769#SRR5354502",2.25270162662165,-0.907304296495349
"GSE96769#SRR5354295",1.56938666754288,0.240116707988205
"GSE96769#SRR5355588",-2.69618647488261,5.66212152781372
"GSE96769#SRR5355806",-0.327523081697086,1.30153151947698
"GSE96769#SRR5354612",0.537425074928698,-2.4275859534285
"GSE96769#SRR5355268",4.34131586286952,-0.771493144230772
"GSE96769#SRR5353464",-0.988806565561217,0.550574598792116
"GSE96769#SRR5355955",-0.66318635085013,1.01516629912783
"GSE96769#SRR5355594",-2.8771461428995,5.42507612337509
"GSE96769#SRR5355688",-2.46501334258759,5.2424869956116
"GSE96769#SRR5353865",-0.0342080300673526,-1.64340367366649
"GSE96769#SRR5355615",-2.66090527640181,5.22917916843272
"GSE96769#SRR5354774",3.34527635437804,-1.22279724573329
"GSE96769#SRR5354414",1.00111999037102,-0.459884633680778
"GSE96769#SRR5354443",-0.935098371961246,-2.9994313143557
"GSE96769#SRR5355110",4.11224003567058,-1.04829897608821
"GSE96769#SRR5356009",-0.42476357584043,2.5520571234474
"GSE96769#SRR5354374",2.06681646300595,-1.15317283243173
"GSE96769#SRR5354791",1.35818686405101,-1.15446692446224
"GSE96769#SRR5355072",0.0449036662867361,2.14087110593605
"GSE96769#SRR5355093",-0.232324305212958,1.74862810470331
"GSE96769#SRR5353656",-0.276455635858544,-2.75526382219244
"GSE96769#SRR5354108",-0.825437751069387,0.775232556834778
"GSE96769#SRR5356109",-1.35092096382447,2.3992093157018
"GSE96769#SRR5355800",0.0878960512803858,1.74514289450442
"GSE96769#SRR5354602",1.57894900741447,-1.74020836601504
"GSE96769#SRR5355815",-0.195301931056389,1.39315524333503
"GSE96769#SRR5353749",-0.657197345743042,-1.64100739652137
"GSE96769#SRR5355809",0.18759874324683,1.93614888228318
"GSE96769#SRR5354816",1.04085661878641,-0.482796221159573
"GSE96769#SRR5355930",-0.543981547971276,1.17101832737963
"GSE96769#SRR5355531",-3.55049078283463,1.92829426516414
"GSE96769#SRR5354528",2.10968220503457,-0.857434162564902
"GSE96769#SRR5354251",1.95847209905527,0.302915713194055
"GSE96769#SRR5354075",-1.55892741916518,1.05641771233586
"GSE96769#SRR5354292",2.60787844385468,-0.285438227823218
"GSE96769#SRR5354104",-1.9046598286368,1.25538063598638
"GSE96769#SRR5355770",-2.72796240712348,5.35316087665825
"GSE96769#SRR5354124",-2.00587130409946,1.19603920373992
"GSE96769#SRR5353704",-0.614899074037031,-1.72027473629993
"GSE96769#SRR5355741",-2.47845218920643,5.38948862472637
"GSE96769#SRR5354485",0.980721050746094,-0.210925260371042
"GSE96769#SRR5353883",0.884144898789745,-1.36592729921194
"GSE96769#SRR5355501",-3.71818670507632,2.02566474221627
"GSE96769#SRR5356027",0.08940280944239,1.8854869857131
"GSE96769#SRR5354280",3.18057898675796,-0.58876017304464
"GSE96769#SRR5355025",-1.31046796876981,2.20315693846017
"GSE96769#SRR5354745",3.58689870274066,-1.22380383246269
"GSE96769#SRR5355041",-1.18022175937601,2.04445749731037
"GSE96769#SRR5355495",-3.64923756797242,2.22397000970203
"GSE96769#SRR5354500",0.935496297274891,-0.443675315591812
"GSE96769#SRR5355303",4.28615290342375,-1.36168965149299
"GSE96769#SRR5354786",1.47958450558774,-0.625021015436217
"GSE96769#SRR5354684",0.479121971810515,-3.29783865172867
"GSE96769#SRR5353941",-0.169828979755772,-2.75597749515238
"GSE96769#SRR5355953",-0.226259723323721,1.80721493757107
"GSE96769#SRR5354483",2.62928724564905,-1.3330077968278
"GSE96769#SRR5355937",-0.522365511013253,1.91394501591816
"GSE96769#SRR5353379",-0.267158960655402,-2.98997450308584
"GSE96769#SRR5355726",-2.7798389911132,5.51158755960955
"GSE96769#SRR5354781",3.09181433178178,-0.98224368467802
"GSE96769#SRR5355579",-3.94939715533767,2.19036516256794
"GSE96769#SRR5355082",-1.19427097491339,1.73944044313812
"GSE96769#SRR5353804",-0.697625600011226,-1.74515835008424
"GSE96769#SRR5355554",-4.04608593133277,2.25657622013595
"GSE96769#SRR5354113",-1.93273135111137,1.1004282420792
"GSE96769#SRR5354250",2.07660138611569,0.344582971149756
"GSE96769#SRR5354372",0.703806152083444,-2.49720249174034
"GSE96769#SRR5355874",-0.2473331373514,1.33133631346183
"GSE96769#SRR5354752",-0.863967583310794,-1.85206337179062
"GSE96769#SRR5356140",-1.28301728412639,2.56237638262742
"GSE96769#SRR5353562",-0.488925472591808,-2.16943275685063
"GSE96769#SRR5353986",1.8701340830514,-0.209494889790197
"GSE96769#SRR5355037",-0.730297171618616,1.44312510654187
"GSE96769#SRR5353449",-0.699646620901341,-3.28067244346022
"GSE96769#SRR5354907",-0.711491019909819,1.90889294771735
"GSE96769#SRR5354445",2.28966065007137,-1.5517489737351
"GSE96769#SRR5354533",3.30979201279463,-1.50594532630839
"GSE96769#SRR5354130",-2.18049473604867,1.25252364994703
"GSE96769#SRR5355819",0.200768758475801,2.09236653597557
"GSE96769#SRR5355744",-2.56486662531461,5.35911656527232
"GSE96769#SRR5355563",-3.97787748880681,2.35097550322966
"GSE96769#SRR5353979",-0.464470408462227,-1.68314504020204
"GSE96769#SRR5354464",1.25192291622115,-0.835403730087708
"GSE96769#SRR5355222",4.26513792126247,-0.527863527157084
"GSE96769#SRR5355264",4.15680763166002,-0.765245767855632
"GSE96769#SRR5355869",0.176008144007641,1.71076881802125
"GSE96769#SRR5355366",3.68435775864381,-1.33438098805414
"GSE96769#SRR5355581",-2.6042058060142,5.63286594140827
"GSE96769#SRR5354315",1.65324549236228,0.319035965994603
"GSE96769#SRR5353715",-0.793461863777332,-2.40941405463601
"GSE96769#SRR5356033",-0.093765172188641,2.70659696174306
"GSE96769#SRR5354461",2.84687937573747,-0.863366727498567
"GSE96769#SRR5355861",0.250975207820216,1.65003086372647
"GSE96769#SRR5355689",-2.58056954041255,5.48463834600213
"GSE96769#SRR5354306",2.26684769380492,0.218317661657647
"GSE96769#SRR5355963",-1.70486306137782,1.60589688857906
"GSE96769#SRR5354746",0.522541665095832,-1.16419745140899
"GSE96769#SRR5354211",0.458462434234143,-2.45605825579404
"GSE96769#SRR5353517",0.516572307788476,-1.18590654357946
"GSE96769#SRR5353922",-0.438426189627886,-2.45284832851499
"GSE96769#SRR5354814",2.83615027695531,-1.12331007384105
"GSE96769#SRR5355150",4.31959786435995,-1.57095274512372
"GSE96769#SRR5353812",-0.582808746812533,-2.51089708090385
"GSE96769#SRR5355051",-0.921598025488978,2.50316565608442
"GSE96769#SRR5354480",2.17362012162006,-0.750068789395602
"GSE96769#SRR5355298",4.08871746627769,-1.3312055658
"GSE96769#SRR5353418",-0.173080774796866,-2.30658921909949
"GSE96769#SRR5354463",0.896531776403843,-0.33868090028401
"GSE96769#SRR5355498",-3.95597383282788,2.32479753061503
"GSE96769#SRR5354129",-0.781337522289004,0.235635735822831
"GSE96769#SRR5355656",-2.55668777356709,5.52316586204581
"GSE96769#SRR5354052",-2.19564924554066,1.0268238866536
"GSE96769#SRR5353434",0.0875012994095746,-3.00843382000247
"GSE96769#SRR5353677",-0.368515555417997,-1.56150751810681
"GSE96769#SRR5354868",-0.507488492540552,2.29522127919466
