"","UMAP_1","UMAP_2","Cluster"
"SRR5353620",4.04566642225953,1.70623248012963,2
"SRR5355074",4.01043483198853,-2.21295440999565,7
"SRR5354290",0.487539317023473,2.38760917576256,1
"SRR5353959",-1.34954885064392,0.633347682079699,3
"SRR5355614",-0.584585462200923,-8.91402632800636,5
"SRR5355154",-0.971065316784663,5.80052893551293,10
"SRR5355832",2.67107840956421,-5.29540807811317,6
"SRR5353525",3.86851736487122,1.66158836277428,2
"SRR5354677",-0.528497133839412,1.32971256168785,1
"SRR3986172",-13.3625595909241,-3.56653196422157,11
"SRR5355768",-1.53680137215881,-9.75373179523048,5
"SRR5353917",2.961066331279,4.43402378948632,2
"SRR5356155",-1.24712017594604,-6.25272280780372,13
"SRR5355149",-1.19011906205444,6.01499121578636,10
"SRR5355327",-0.578419480908199,6.56746189983788,10
"SRR5353557",4.99914666594239,4.35484497936669,2
"SRR5354073",2.64035722197266,-2.11556787101326,9
"SRR5353425",3.86402388991089,4.55745499523583,2
"SRR5356025",-2.61226419030456,-3.26355130282936,14
"SRR5354853",-1.2485843044403,-3.82277996150551,4
"SRR5355058",0.0604859250900314,-2.56786031333503,4
"SRR5354555",0.934479321849065,1.48335998447838,1
"SRR5354064",2.32486649931641,-2.77854020206032,9
"SRR5354174",0.755761440407948,4.30288117321434,1
"SRR5353747",-4.34750822602539,2.63750641735497,3
"SRR5353962",-2.51679161607055,1.51501028927269,3
"SRR5354451",1.80756291331025,1.80115597637596,1
"SRR5355131",-1.38557151376037,6.48570816906395,10
"SRR5353385",3.47455998839112,4.59978335293236,2
"SRR5354646",-0.0244374614837601,0.531631640514757,1
"SRR5354551",-0.0629003387573197,1.75103848370018,1
"SRR5354299",-0.43904677449493,1.5759119311184,1
"SRR5353423",3.63466926993103,4.46341603191796,2
"SRR3986036",2.43505855978699,-0.0772205075412729,8
"SRR5355066",-0.444199834454341,-3.03630275336799,4
"SRR5355329",-0.713493381130977,6.78116314800682,10
"SRR5355083",-0.135975037205501,-3.77580339519081,4
"SRR5354235",0.766107257020192,2.07905118854943,1
"SRR5355602",-0.523139033901973,-8.61829907504616,5
"SRR5354087",2.45797654570313,-2.33417923060951,9
"SRR5353702",-5.16085318146972,1.63501089008751,3
"SRR5354529",1.79537942589493,1.37309067638817,1
"SRR5354323",0.0172590869781539,3.3063782969326,1
"SRR5354667",-0.713415418255611,1.09457509907189,1
"SRR3986032",3.55486794890137,0.217024616321947,8
"SRR5353971",-2.42060950814514,1.11433356197777,3
"SRR5354568",-0.207722101795955,1.33413498791161,1
"SRR5355745",-1.53349546014099,-9.432347842136,5
"SRR5354271",-0.406687889683528,1.72447293194237,1
"SRR5353956",-4.95353773652343,2.36563318165245,3
"SRR5353526",4.46541019858094,3.06270068081322,2
"SRR5353512",4.40194078863831,4.01188795956078,2
"SRR5353961",-2.0384979587677,0.819883755764391,3
"SRR5353713",-5.36295488892822,2.35856907757225,3
"SRR5353639",4.47957321585389,3.9401640215725,2
"SRR5354076",2.21205815256806,-2.3697285732418,9
"SRR5355895",-1.73108962594299,-1.58245041278896,6
"SRR5355979",-0.826490197766109,-1.85785643068847,4
"SRR5354459",0.397668208491521,2.78123038204613,1
"SRR5354318",-0.711744700062557,3.22897427471581,1
"SRR5354341",0.728742327105717,4.15400212200585,1
"SRR5353570",3.73306366385193,1.98445742519798,2
"SRR5353831",-4.91572550355224,2.39609687717858,3
"SRR5354114",2.38449665487977,-2.35775620547828,9
"SRR5353386",3.99414011419983,4.61037295254174,2
"SRR5355658",-0.0178820234420731,-9.66428191272316,5
"SRR5355377",-0.660317216503902,6.73623364361229,10
"SRR5353430",3.20838424147339,4.44004576595726,2
"SRR5355116",-2.23397186814575,6.16835062893334,10
"SRR5353481",5.0015263217804,2.55484288128319,2
"SRR5355813",1.58665781797142,-5.26990015117225,6
"SRR5353480",3.68428894461365,1.92801087292137,2
"SRR5355678",-1.6260485988739,-9.78274066058693,5
"SRR5355596",0.214985515486912,-8.46066433993873,5
"SRR5355262",-1.53477147637634,9.2722100535244,12
"SRR5355052",0.070878710162358,-2.19137311784324,4
"SRR5355103",0.286554421794133,-2.98298282233772,4
"SRR5355812",1.37233984054299,-5.26130373088417,6
"SRR5353934",3.06468411864014,4.51391642483177,2
"SRR5353845",-4.43685463486938,2.78612559231224,3
"SRR5353746",-5.1193244796875,1.9595572272152,3
"SRR5356103",-0.674402747738643,-7.68788868991432,5
"SRR5353457",4.22987934530945,4.09493725689354,2
"SRR5355336",-0.663590226757808,6.53650849255028,10
"SRR5354838",-0.943948779690547,-3.73042018024025,4
"SRR5353836",-4.27955034791259,2.53859179409447,3
"SRR5353608",4.1730305808899,2.55270855816307,2
"SRR5353396",3.72465845526429,4.72737782391014,2
"SRR5354010",-3.20960358201294,2.75031321438256,3
"SRR5356138",-0.683006201374812,-4.45996028987465,13
"SRR5355736",-1.0336835723999,-8.12701041308937,5
"SRR5353574",3.69019266546936,1.76142828854027,2
"SRR5355561",5.54282399595948,-3.543511696735,7
"SRR5354675",-0.427727494824214,2.56568329723778,1
"SRR5355379",-0.791617189038081,8.97124379070702,12
"SRR5354890",0.0288432496902511,-2.98372978774605,4
"SRR5354788",-2.69898203431396,2.10013502033653,3
"SRR5354790",-2.19223168908386,1.02824824245873,3
"SRR5355547",5.68519612730713,-1.85567081777153,7
"SRR5355713",-0.954431806195064,-7.89314038363991,5
"SRR5354532",0.0678771394607589,-0.285384007373426,1
"SRR3986096",3.06540378512116,-0.515270360389326,8
"SRR5354430",2.2967630285141,2.87849371822777,2
"SRR5353465",3.60481234968872,2.11230438145104,2
"SRR5353727",-2.52444985924987,1.37343924435082,3
"SRR3986054",2.15975030840607,-0.961805411258314,8
"SRR5354758",-1.31950954018859,1.18743603619042,3
"SRR5353473",4.10612126768799,1.65709059627953,2
"SRR5354077",2.70022436560364,-2.180583485046,9
"SRR5353631",4.16193648756714,3.74843304546776,2
"SRR5354266",-0.440349851239009,2.55909674557152,1
"SRR5355065",-1.12853697358398,-3.55360657779274,4
"SRR5354861",0.325950290572362,-0.645020075717542,1
"SRR5353389",4.06068393171997,3.2895325938076,2
"SRR5354767",-1.59508470116882,1.24477117451134,3
"SRR5353475",4.19323107184143,2.54473679455223,2
"SRR5354160",0.753994103085713,4.28065770061913,1
"SRR5353619",3.862646784198,3.78451197536888,2
"SRR5354860",-0.93671659051208,-3.89615304080543,4
"SRR3986052",2.74991961897583,-0.469653197208021,8
"SRR5354350",1.16376428635092,2.57937996777001,1
"SRR5355603",-0.5298617225769,-8.6651883801609,5
"SRR5353579",4.92538663328858,3.1337994852871,2
"SRR5354302",-0.816877160656734,1.82282011898461,1
"SRR5354153",0.860857348453717,2.66202013882103,1
"SRR5354855",-0.50554588853149,-3.53898651210365,4
"SRR5354792",-2.2834713798645,1.65064256580773,3
"SRR5354604",1.68251207054825,1.30601661594811,1
"SRR5353529",4.06413623274537,1.75680964382591,2
"SRR5355699",-1.618394647229,-9.82213122455177,5
"SRR5353689",-5.33493927537231,2.20935218723717,3
"SRR5353560",4.53094741286011,3.425722054562,2
"SRR5354703",-0.814497385609432,4.36395113857689,1
"SRR5354708",0.369449581515507,0.634382418713,1
"SRR5353723",-5.12618330537109,2.50554125698509,3
"SRR5354762",-1.9531753402832,2.18223946484032,3
"SRR5353403",3.03940495432587,4.61404412182274,2
"SRR5353988",-0.508853946316524,8.78291981609764,12
"SRR5354873",0.0209475416061446,-3.81897623149452,4
"SRR5354093",1.80952557505341,-1.50241293070612,9
"SRR5354203",1.03187687278958,4.26952832134667,1
"SRR5353408",3.87242528380127,3.43418352993431,2
"SRR5354218",1.85460868061753,2.51022522839012,1
"SRR5355891",-1.58962753831176,-1.46946946216521,6
"SRR5354023",-5.21863249360351,2.43833153637352,3
"SRR5353531",4.07195874632569,3.67405789287987,2
"SRR5355824",1.59973153055878,-5.57511908618507,6
"SRR5353601",3.88572737158509,2.19645922573509,2
"SRR5353926",4.73598357619019,3.86719983013573,2
"SRR5354537",0.313433672797398,0.22704165371361,1
"SRR5353392",3.99202796400757,2.11581151874962,2
"SRR5355873",-0.459613118756099,-1.06679857579765,6
"SRR5354764",-1.8905258518341,1.16944878490868,3
"SRR5354534",0.54426016987534,0.119965247234728,1
"SRR3986203",-13.27174500047,-2.79478842822609,11
"SRR5354651",-0.907848392117305,1.05508296879235,3
"SRR5353419",3.67251655043335,4.19908278377953,2
"SRR5354159",1.77581724108429,2.20045559795799,1
"SRR3986148",-13.3589613777283,-3.4676296195179,11
"SRR5353814",-4.83430794297485,2.06273620518151,3
"SRR5355912",-2.53274301110534,-1.73628725914058,6
"SRR5354554",-0.913071427929683,5.26377289684716,10
"SRR5354908",3.38360854567261,-1.77520639506874,5
"SRR5355740",-0.995960269558711,-9.36588246432838,5
"SRR5355693",-1.35396936951904,-8.70601946918068,5
"SRR5354772",-0.949414048779292,4.36728089245262,1
"SRR5355049",0.0805687564727828,-0.945558973231886,4
"SRR5353911",3.41188475073548,3.28501408489647,2
"SRR5354391",1.16188564480515,2.60888665111962,1
"SRR5354353",2.8454827922699,3.17132227810326,2
"SRR5355938",-2.63313416062622,-0.76636380759773,6
"SRR5356065",-0.434973035443111,-4.86839563457069,13
"SRR5353398",3.06055411280365,2.3167657175869,2
"SRR5356071",-0.570272837269588,-5.67362744418678,13
"SRR5353447",3.52947184027405,4.48824923428002,2
"SRR5355019",-0.628317986119075,-3.72488386241493,4
"SRR5355787",1.29964758039685,-4.47786194888649,6
"SRR5353502",5.30876418532105,4.07984822185936,2
"SRR5354885",-0.817155633557124,-3.81050974933204,4
"SRR5355076",0.392546440970616,-1.84871704188881,4
"SRR5354899",3.36504551352234,-1.51373667513726,8
"SRR5354085",1.53236496032448,-1.26368422118721,9
"SRR5356063",-0.834733639347835,-4.52981073466835,13
"SRR5354078",0.373331095587926,-1.64068760780391,4
"SRR5353687",-4.8418357711914,2.22401039989891,3
"SRR5354435",-0.524391685116573,2.70347206982079,1
"SRR3986100",2.41785296381684,-0.51833165494499,8
"SRR3986149",-13.5611727577332,-3.71093542186317,11
"SRR5354877",3.3480839389679,-1.20742020813522,8
"SRR5353605",4.02541419447632,3.86676543148461,2
"SRR5354784",-1.8875699382904,2.36325710209313,1
"SRR5355478",4.86363336027832,-2.07557530013618,7
"SRR5356049",-2.38092831193237,-2.97311396209297,14
"SRR5355785",1.43130287111969,-4.48620946017799,6
"SRR5355804",1.61828210533829,-5.12970168201027,6
"SRR5354856",-0.247821126568599,-2.56508786288795,4
"SRR3986068",2.87946387709351,-0.392890163341139,8
"SRR5354031",-3.21574190675048,2.79968493374291,3
"SRR5354536",0.378586675536351,-0.724622257629011,4
"SRR5355061",-0.0621359687927201,-2.60375697223243,4
"SRR5353511",4.52311750830384,2.76859562786522,2
"SRR5354242",-0.673687253582759,3.9408964434475,1
"SRR5353720",-3.5147626739624,1.79207318218651,3
"SRR5354475",0.533581997763829,0.892577342113879,1
"SRR5354176",1.93103923977585,0.362843445858385,8
"SRR5355312",-0.70064333497314,5.92133372219506,10
"SRR5355241",-1.41691115914611,9.59992878826561,12
"SRR5354465",-0.603627477276607,4.48644059093895,1
"SRR5353975",-2.87176850854187,2.56546919735375,3
"SRR5353955",-4.03331020890503,2.30296652706566,3
"SRR5354216",2.35148450316163,2.63979952724877,2
"SRR3986201",-13.7214300972107,-3.49507231322822,11
"SRR5355056",-0.0174633604171708,-2.10268456546364,4
"SRR5354196",2.75333424986573,2.76515667828026,8
"SRR5354084",2.20828100622864,-2.76785273162422,9
"SRR3986216",-13.6339037757996,-3.89681751338539,11
"SRR3986080",2.38744052828522,-1.64276377169189,9
"SRR5355486",5.77188035429688,-3.42747146693763,7
"SRR5353827",-1.89493421136169,1.26957147510948,3
"SRR5355265",-1.57508305131225,9.13448613079491,12
"SRR5355029",0.417596067797856,-3.0815382680088,4
"SRR5354847",0.134217705142216,-3.05097336379585,4
"SRR5354770",-1.56989339410095,1.12421362789574,3
"SRR5354072",1.80295469940873,-1.34849266020355,9
"SRR5355204",-1.29207829057006,9.2311190882534,12
"SRR5354239",2.72648688734742,3.7077101984829,2
"SRR5354748",1.70836254538269,-2.77616757957039,1
"SRR5355863",2.58800395907135,-4.84669286815223,6
"SRR5356029",-2.1022277217987,-3.65986950007972,14
"SRR5353992",-4.2669074875,2.6054825106472,3
"SRR5353730",-4.21724203645019,2.12932532223168,3
"SRR5355707",-1.31450465737609,-9.26238495914039,5
"SRR5356036",-2.7628083568695,-3.19335276691017,14
"SRR5354763",-1.68996861993103,0.929218463024523,3
"SRR5355789",1.46810403050156,-4.73283726779518,6
"SRR5353893",3.51140138090821,4.34086172970238,2
"SRR5353466",3.87591120184632,1.57278077991905,2
"SRR5353705",-2.15298059998779,0.878033808788683,3
"SRR5354804",-2.1374912601593,1.60171716602745,9
"SRR3986082",2.89736052931519,0.270576886257555,8
"SRR5354889",-1.07325962601928,-3.85173446742592,4
"SRR5355617",-0.474868808377071,-9.27875048724708,5
"SRR5355593",-0.599882755863948,-9.55768019763527,5
"SRR3986183",-13.5211136680725,-3.91276318637428,11
"SRR5354034",-3.3033140045288,2.96207039745751,3
"SRR5354638",-0.0290571790817216,2.64882986935082,1
"SRR5356043",-2.42775801240234,-2.92336279956398,14
"SRR5353524",4.49924107969971,3.43798916729393,2
"SRR5354175",0.940968151700215,2.29605954082909,1
"SRR5353924",3.17382904471131,4.50178711803856,2
"SRR5353843",-5.47406033097534,2.06992261799278,3
"SRR5354074",2.56712325991364,-2.34013635722694,9
"SRR5355286",-1.45682576714782,9.48015301617088,12
"SRR5354562",-0.292819533932491,1.26619427593651,1
"SRR5356050",-2.47337297021179,-2.88444025126991,14
"SRR5354331",-0.69354215680389,3.10601561459008,1
"SRR5353668",-4.70057657777099,2.44476073177758,3
"SRR5354079",0.408200528037266,-1.84395463077125,4
"SRR5356104",-0.558590446102901,-5.458466359058,13
"SRR5354863",3.32020446242066,-1.25453502742348,8
"SRR5354246",-0.39055815755157,2.48662250431481,1
"SRR5354202",0.505142833602147,3.0899967470974,1
"SRR3986163",-13.6328766685608,-2.92608315555153,11
"SRR3986171",-13.1883862358215,-3.75513155070839,11
"SRR5353984",-4.71943882523803,2.23300426395836,3
"SRR5353519",3.48272820891114,4.29898493679466,2
"SRR5354001",-5.24349478303222,1.84915917309227,3
"SRR5354574",0.105105485331731,1.83173411282006,1
"SRR5354334",-0.841214690792842,5.46997778805199,10
"SRR5354759",-1.59293845711975,1.42386143597069,3
"SRR5354025",-3.96684578477172,2.57039301784935,3
"SRR3986034",3.33809110106202,0.523429802975085,8
"SRR5355818",1.44885074676247,-5.53169209567604,6
"SRR5353644",3.82980629385682,2.60906260403099,2
"SRR5353382",3.9533884185669,3.50812476070824,2
"SRR5353829",-3.01613405762939,1.12833731563988,3
"SRR5354543",-0.164476905453487,0.587639025768664,1
"SRR5355605",-0.442294631588741,-9.37259585467872,5
"SRR5355792",1.39202850640984,-4.66725880710182,6
"SRR5353780",-4.64434364854126,1.79199474247399,3
"SRR5353484",4.62633367956849,2.46385043056908,2
"SRR5354221",0.937233473670201,3.16264861019554,1
"SRR5353435",4.14036437453003,4.48921769054833,2
"SRR5355573",5.66630193175049,-2.07921660749016,7
"SRR5354780",-2.06012157021789,1.15528195293846,3
"SRR3986081",3.29507681311341,-1.11721751896438,8
"SRR5354779",-1.30600789605407,1.79748480709496,3
"SRR5353499",5.19635650099488,3.82671921642723,2
"SRR5353636",4.49849816740723,4.33382218273583,2
"SRR5355668",-0.696364794361873,-8.3701501568943,5
"SRR5355521",5.8051573890564,-2.38425726501045,7
"SRR5355899",-2.34987238465576,-1.76955629197655,6
"SRR5354848",-0.234368477452083,-3.36227554885444,4
"SRR3986099",3.4228593963501,0.341277650913622,8
"SRR5353667",-5.44584206162719,2.2178420344204,3
"SRR5354799",-2.25317600785522,1.58046024235192,3
"SRR5354875",1.13839011595817,-2.13238466588554,8
"SRR5354269",-0.548700605023189,3.85219376476708,1
"SRR5354111",1.95011397780152,-1.83421064225731,9
"SRR5353622",-2.88363841592102,2.43275921734276,3
"SRR5353898",3.88172885359497,4.30641644390526,2
"SRR3986077",3.22068044127198,0.292485765537646,8
"SRR5353390",3.7480182308075,3.56929009350243,2
"SRR5354021",-1.76405910073547,0.821893147549059,3
"SRR5354011",-4.60046747742919,1.69074790867272,3
"SRR5354121",2.73099919737549,-2.42409635392723,9
"SRR5354222",0.767619397055821,3.89236061962548,1
"SRR3986170",-13.4680893760803,-3.26550371257362,11
"SRR5353527",5.16832467497559,3.14950793178978,2
"SRR5353932",4.82518979490967,4.20143359096947,2
"SRR5354037",-4.5108359199646,2.78724043758812,3
"SRR5354227",2.8848522561905,3.3035091677517,2
"SRR5354181",1.07656944127055,4.40599482448998,1
"SRR5355036",0.40298637331696,-3.27877516357002,4
"SRR5354825",-0.401349697697444,-3.30391258803901,4
"SRR5355997",-1.63482717095642,-3.02751047221718,14
"SRR5354726",-5.05812910615234,2.35462730320397,3
"SRR5355808",1.49628468931885,-5.35132104960975,6
"SRR5354900",-0.593386207211299,-3.62614161578712,4
"SRR5353507",5.32194301069947,3.96065133007469,2
"SRR5354095",2.8677577632782,-2.76106209365425,9
"SRR5354158",1.76612200916977,2.47495143803063,1
"SRR5354149",0.172022666346745,-0.514595039764021,1
"SRR5355723",-1.22097924767761,-8.22976119128761,5
"SRR5354281",1.44887265146943,1.88937085064354,1
"SRR5354735",-1.89172509728698,0.948076180538561,3
"SRR5353983",-4.69237116395263,1.42570679577294,3
"SRR3986168",-13.541255269635,-3.26931376067695,11
"SRR5356083",-0.842706475842281,-7.42740733233986,5
"SRR5353714",-2.41170457421569,0.947896889767077,3
"SRR5355105",-1.40297440110473,6.29611294659081,10
"SRR5356070",-0.400791321385188,-5.06605035869179,13
"SRR5353826",-2.57129577218322,1.37458079250756,3
"SRR5354044",-2.41038635789184,3.05572884472313,3
"SRR5353807",-4.59611919938354,1.66841500194969,3
"SRR5354252",0.141076292407231,0.866313389858629,1
"SRR5353424",2.73319682062836,3.48785822781029,2
"SRR5354595",-0.127694044697566,1.27554910572472,1
"SRR5354054",1.08357932468178,-1.99287844506798,4
"SRR5354032",-5.07442453919677,1.7754329958767,3
"SRR5355951",-2.67895487366943,-0.716537245193098,6
"SRR5354097",2.33208211840363,-2.99303347674904,9
"SRR3986060",3.1138162273285,-0.353671022334669,8
"SRR5353896",3.3438868183014,4.06345551403466,2
"SRR5354581",-0.230936799633785,1.09471648128929,1
"SRR3986179",-13.5793698173645,-3.48313898650703,11
"SRR5353652",5.10344191969605,4.4763960162014,2
"SRR5355024",0.38007023514481,-1.60883965400753,4
"SRR5354566",0.247280980956273,1.77429001720848,1
"SRR5353819",-4.70003584443359,2.3469707289547,3
"SRR5355060",0.425066794764714,-1.21904522983131,4
"SRR5355461",4.98172685087891,-2.27426750270424,7
"SRR5355848",3.20081778944703,-5.48819882480201,6
"SRR5355248",-1.4778290134552,9.51386540325585,12
"SRR5353729",-4.79854038773803,2.15965502651634,3
"SRR5354345",0.956640492689328,3.97503130825463,1
"SRR5355186",-1.29898360787658,6.62004940899315,10
"SRR5355546",5.83655902327271,-3.09543807117042,7
"SRR5354412",1.58974074901314,3.20714991482201,1
"SRR5353558",4.72847482145997,2.93777316006127,2
"SRR3986079",3.51232859076233,0.501796535572436,8
"SRR5354469",-0.248349342930599,1.4622530260891,1
"SRR5355759",-1.03835228501586,-8.23583657352028,5
"SRR5354538",-0.735531244862361,3.48178141506615,1
"SRR5353869",3.11335250319214,3.90367215069237,2
"SRR5354321",-0.558989678013606,1.61490576656761,1
"SRR5355720",-1.43394616662292,-9.08583457080421,5
"SRR5355503",5.8091914314148,-2.12947405187187,7
"SRR5354621",-0.138328586209102,1.92403619678917,1
"SRR5354510",-0.0878115039947465,1.26479618938866,1
"SRR5353825",-1.99503568230896,1.44354217441979,3
"SRR3986125",-13.391524587262,-3.91560942737159,11
"SRR5353500",4.33674808920594,3.53456108959618,2
"SRR5355090",-0.23079470216064,-2.42772204486427,4
"SRR5354760",-1.42875722466735,1.09088437946739,3
"SRR5354785",-1.67033484994201,1.16580312641564,3
"SRR5353653",4.96125265539856,4.11964457424584,2
"SRR5353990",-4.74658087312011,1.46386092098656,3
"SRR3986202",-13.598875318158,-3.10714382735786,11
"SRR5353907",2.98740002096863,4.52079050930443,2
"SRR5354148",-0.348776612866206,4.88928454311791,1
"SRR3986042",2.75879367769928,-0.521813817897413,8
"SRR5354812",0.0841571945068404,-1.41718378720579,4
"SRR5353969",-2.15048674165039,0.693788937649157,3
"SRR3986064",3.33165570677491,0.261945060810473,8
"SRR5353568",5.64904757918091,4.01951926144066,2
"SRR5353743",-4.17605618058471,1.21093242557945,3
"SRR5354765",-1.53993824540405,0.856588772854235,3
"SRR5354605",-0.613266740429683,2.81710379513207,1
"SRR5353456",4.49457022131653,4.50412695797386,2
"SRR5355884",-0.16771093426971,-2.43532151786384,4
"SRR5356118",-0.898609791386409,-5.96155793277321,13
"SRR5355725",-0.956703935253902,-8.60033042041359,5
"SRR5354648",-0.0289614540222123,4.14112036617699,1
"SRR5353685",-2.16493395386962,0.722357443890002,3
"SRR5353510",5.39258691252442,3.68565552624169,2
"SRR5354892",-0.149064336407466,-3.46276444999275,4
"SRR5354470",-0.703818355191036,2.86911671551171,1
"SRR3986048",2.91840371073456,0.108088783344652,8
"SRR5355238",-1.45129731713562,9.57712357433739,12
"SRR5355541",5.47298785628052,-2.46844232884941,7
"SRR5354009",-2.21225765763549,0.650317362865832,3
"SRR5355026",0.273615564715581,-1.4848477343261,4
"SRR5354624",-0.941251073468013,4.93632643612328,1
"SRR5354821",0.116576637637334,-2.65652913657722,4
"SRR5354120",2.74478205622406,-2.60076434222755,9
"SRR3986085",3.16224452437134,-0.784071691909406,8
"SRR5355567",5.74497767866822,-3.0575714787632,7
"SRR5354289",-0.92875293313293,0.831684044918444,3
"SRR5353427",3.05520209253998,4.12109988125267,2
"SRR5353444",4.71099468649598,4.44448273571434,2
"SRR5354905",0.791338558804707,-2.325538583675,4
"SRR3986144",-13.6551144462707,-3.80101568309364,11
"SRR5354405",2.32769509733887,3.06628697308007,2
"SRR5354244",-0.717778597462459,1.35264008434715,1
"SRR5353910",4.42658897818299,4.29939644726219,2
"SRR5353711",-4.38684395371704,2.27662890346947,3
"SRR3986026",0.466390635382848,-2.08223254291115,4
"SRR5354831",-0.0347653967025712,-3.64900118915138,4
"SRR5354110",2.60448440493317,-2.6869238099247,9
"SRR5354673",-0.646135960209651,2.96125691326561,1
"SRR5354473",-0.403840575802608,2.18844120891991,1
"SRR5355727",-1.1532805305603,-8.54386670199928,5
"SRR5355466",5.13744374693604,-2.32662398425636,7
"SRR5354891",-0.562149558651729,-3.71254427043495,4
"SRR5353734",-4.64859465180664,1.61397068890038,3
"SRR5354297",-0.92685822068481,1.68090408237877,1
"SRR5353850",-4.82296207963256,1.78201024921837,3
"SRR5353412",3.27733870924683,2.15188353451195,2
"SRR5355743",-1.30028084336547,-9.29081351367531,5
"SRR5355535",5.94166108549805,-3.17052609530983,7
"SRR5353920",4.03389688910218,4.25895111950341,2
"SRR5354552",-0.21686020909576,1.88467972668114,1
"SRR5354578",-0.0365156274917557,2.10473888309899,1
"SRR5355516",5.98120852888794,-3.29698366729316,7
"SRR5353901",1.640742923629,0.420091442188647,8
"SRR3986097",2.60089000643464,-0.759818383136366,8
"SRR5354874",1.33210847855778,-1.63951595930156,8
"SRR5355826",2.41425594271393,-5.22065407840309,6
"SRR5356143",-0.968704019177242,-6.00951916781959,13
"SRR5353928",5.58373233259888,4.80643837841454,2
"SRR5355358",-0.64958087025909,6.61095326336327,10
"SRR5354727",-3.17055824815063,2.52314703854027,3
"SRR5355006",-0.752473507511897,-3.45438654033241,4
"SRR5353884",4.54157039107056,4.68382876308861,2
"SRR5353551",5.55405398787232,3.90601342113915,2
"SRR5353391",3.39995404661866,4.35090535076561,2
"SRR5353514",4.12151857794495,1.79556911381188,2
"SRR5353420",4.80155869902344,4.67595522793236,2
"SRR5353958",-4.35144690095214,1.68320982845726,3
"SRR5354070",2.71311935366364,-2.46341574994621,9
"SRR5353915",2.29177423895569,3.89913456829491,2
"SRR5354641",0.252019550215916,2.44478457363549,1
"SRR5353445",5.54390689314576,4.62100975902977,2
"SRR5354360",0.541103865515904,4.01814120205345,1
"SRR5353632",4.91225453795166,4.40362303646508,2
"SRR5354540",-0.785729919064327,3.93364422710839,1
"SRR5353936",1.24864115895005,4.21659891994896,1
"SRR5353886",4.23250528753968,4.77043431194725,2
"SRR5355073",0.308036829840855,-2.27045858708915,4
"SRR5355788",1.41924669922562,-4.72112185565529,6
"SRR5353866",2.63031073988648,2.53669636639061,8
"SRR5355852",2.47043343962403,-4.81198317615089,6
"SRR5355483",5.10365363539429,-2.71765954104957,7
"SRR5354589",0.0287075895187423,1.06708352955284,1
"SRR5354865",0.322615231883244,-2.75074238387642,4
"SRR5353595",4.41282268942566,3.38616364391747,2
"SRR5353641",3.76492997587891,2.69320814999047,2
"SRR5354200",0.322798635375218,-1.10086406079826,4
"SRR5356054",-2.32743481217651,-2.78760737983284,14
"SRR5354627",-0.358909521687312,0.874023131451037,4
"SRR5354189",-0.740593348133846,5.54722493084374,10
"SRR3986173",-13.6985018592957,-3.38213474361,11
"SRR5353617",4.24825021208497,3.06569521816674,2
"SRR5354912",-0.402408514607234,-3.04678387252388,4
"SRR5354867",-0.366353307354732,-3.69591075984535,4
"SRR5354477",-0.570537481892391,1.36737029941979,1
"SRR5353598",5.22553702772828,4.19110958965721,2
"SRR5354482",0.19857313812943,1.52276509197655,1
"SRR5355771",-1.18854216157226,-8.61763197986183,5
"SRR5354878",-0.0995660167816117,-3.01954741088447,4
"SRR5355269",-1.53099134980468,9.46370976360741,12
"SRR5354062",1.90480717600556,-1.87718267051277,9
"SRR5353818",-3.56488159714965,1.83823960216942,3
"SRR5354897",-0.205626044857784,-2.62535030452308,4
"SRR3986050",3.59592100561829,0.363949946483996,8
"SRR5354869",0.215809966933446,-3.2740545949131,4
"SRR5355676",-1.43821219025878,-9.29694230166969,5
"SRR3986167",-13.6318209510925,-3.79948527423439,11
"SRR3986037",2.37404390753479,-0.560562082210157,8
"SRR5355918",-2.23133090554504,-1.69177480844555,6
"SRR5354626",-0.546301756489558,3.07859843166771,1
"SRR5356042",-2.49507764397888,-2.90409237948951,14
"SRR5354914",-1.02995565949707,-3.60807067958412,4
"SRR5353987",-2.00272944985656,0.967703513225939,3
"SRR5353919",4.41537352980347,4.37996666820946,2
"SRR5355515",3.43285581053467,-2.36288548318443,9
"SRR5355021",0.669643278729634,-2.32895923463402,4
"SRR5353864",5.18290301741333,4.77593367489281,2
"SRR5353521",4.22914358557435,2.22909324558678,2
"SRR5353681",-4.91159466325073,1.47507183941307,3
"SRR5356081",-0.51559272824554,-4.64518196193275,13
"SRR5355094",-0.12017789899139,-2.92045409289894,4
"SRR5354156",0.27422865809174,3.65991347225609,1
"SRR5354872",-0.697730575192256,-3.8039024552494,4
"SRR5355733",-1.6618881565216,-9.47629363147316,5
"SRR5353474",4.25793167532654,1.72725694569054,2
"SRR5353873",4.9007978099701,4.69855301769676,8
"SRR5355457",5.28105803908081,-2.2468311866909,7
"SRR5354901",-0.104140434849544,-3.22554607001838,4
"SRR5354139",2.54080602110596,-2.34855438081321,9
"SRR5353925",1.08413208325626,3.27949850948754,1
"SRR5354782",-0.995041165936275,5.70998423489037,10
"SRR5354286",-0.650668297398372,2.57198326977196,1
"SRR5354993",-0.441128168690486,-1.81194467155037,4
"SRR5353738",-5.00644806443481,1.56601517589989,3
"SRR5354166",2.09762379111023,2.38366501720848,1
"SRR5354805",-2.7988875251892,1.75698345097008,3
"SRR5354573",-0.411381517041011,2.41341011913719,1
