"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"SRR5354562",-5.49015e-05,0.000108072,-1.3582e-05,-3.30337e-05,6.79075e-06,-4.87319e-05,1.08732e-05,-6.50878e-06,8.48004e-05,-1.68863e-06,-0.000130701,-3.53515e-05,0.000210528,-0.000147114,-2.8247e-05,-3.38075e-05,2.81584e-05,5.11655e-05,-5.4556e-05,4.14172e-06,-1.71094e-05,4.86052e-05,-2.37681e-05,0.000230541,0.000157864,0.000183068,0.000155591,0.000166201,0.000147488,9.24215e-05
"SRR5356050",-6.90006e-09,9.6689e-09,2.04298e-08,-4.243e-09,-7.3963e-09,3.61281e-10,1.9001e-08,-6.77142e-09,1.43185e-09,-2.21359e-09,1.46347e-09,3.34894e-10,6.20661e-09,-8.18861e-09,-1.36375e-09,-1.37071e-08,-4.04757e-09,5.30432e-09,-1.85353e-10,8.36067e-09,9.79103e-09,-4.95015e-09,-2.10931e-11,1.24547e-08,8.14321e-09,1.53007e-08,1.63104e-08,8.88457e-09,1.42292e-08,8.92785e-09
"SRR5354331",-2.25267e-05,2.66917e-05,-2.03461e-05,-1.48608e-05,-2.19966e-05,-3.36143e-06,2.11909e-06,5.26229e-06,-2.87255e-06,5.17932e-07,-2.68441e-05,-1.63111e-05,3.6075e-05,-2.76869e-05,-1.42064e-05,-2.2137e-05,1.617e-05,2.63034e-05,-1.3471e-05,-5.08993e-06,1.26062e-05,4.57425e-07,7.19675e-06,6.28041e-05,4.47275e-05,3.48922e-05,4.24613e-05,4.86096e-05,4.22926e-05,1.625e-05
"SRR5353668",-1.88705e-05,3.14353e-05,-4.62528e-06,-4.78541e-06,-1.5008e-05,-1.30274e-05,1.17033e-05,-4.96436e-06,2.27978e-05,6.01709e-06,-1.08008e-05,-7.28434e-06,3.2837e-05,-1.90272e-05,-2.78452e-05,-7.72151e-06,1.56452e-05,2.54264e-05,-9.61209e-06,-4.99539e-06,-3.73672e-06,6.23066e-06,-9.95458e-06,4.39153e-05,2.78665e-05,2.54607e-05,1.58443e-05,3.63424e-05,2.15226e-05,2.92368e-05
"SRR5354079",-6.06931e-05,6.32821e-05,-1.59329e-05,4.33716e-06,-5.86789e-05,-1.62708e-05,2.41365e-05,-3.19846e-05,4.81538e-05,3.77146e-05,-3.10397e-05,-4.62696e-05,0.000122765,-7.0654e-05,-2.12725e-05,-2.96408e-05,9.70895e-06,8.28755e-05,-4.71966e-06,-3.04207e-05,-1.91958e-05,3.47626e-05,-2.40069e-06,0.000165573,8.88077e-05,0.000105636,0.00010092,9.40891e-05,8.88517e-05,8.15054e-05
"SRR5356104",5.12859e-07,0.000107797,-3.03689e-05,-9.49935e-05,-0.000113005,-0.000113361,1.48195e-05,-7.06241e-05,5.94555e-05,-2.04173e-05,-2.59451e-05,-0.00015625,0.000112738,-7.75518e-05,2.74453e-06,-1.53396e-06,-5.54107e-05,0.00010986,5.01379e-05,-0.000123373,-5.4973e-05,4.56256e-05,2.23848e-05,0.000252584,0.000109086,0.000203867,0.000110777,0.000194158,0.000150099,8.14465e-05
"SRR5354863",-1.1388e-05,2.04789e-05,-1.68586e-06,-1.00232e-06,-1.33615e-05,-1.85431e-05,6.50507e-06,-1.17181e-05,1.04385e-05,7.05126e-06,-3.1589e-06,-1.88873e-06,1.86303e-05,-2.15836e-05,-1.43776e-05,-1.23458e-05,2.01212e-06,1.52039e-05,-4.95864e-06,-3.03495e-06,-1.03449e-05,5.55356e-06,-1.79619e-06,4.55234e-05,2.68442e-05,2.05503e-05,2.12927e-05,3.03795e-05,1.81647e-05,1.69391e-05
"SRR5354246",-7.15671e-06,3.77462e-05,-2.3572e-05,7.03826e-07,-1.75084e-05,-1.83294e-05,3.14921e-05,2.9415e-06,1.83575e-06,1.07825e-05,-4.78536e-05,-3.82014e-06,6.74168e-05,-4.14045e-05,-3.53983e-05,-2.45806e-05,2.5174e-05,2.49912e-05,-3.95273e-05,3.4837e-05,-8.58313e-06,1.69375e-05,-2.05472e-05,0.000113549,5.30802e-05,8.68591e-05,6.05512e-05,7.83492e-05,5.99035e-05,2.6664e-05
"SRR5354202",-1.52871e-05,2.59179e-05,-1.86872e-05,-2.26076e-06,-2.72932e-06,-7.18528e-06,1.0597e-05,2.16165e-06,1.68618e-05,5.73189e-06,-1.57739e-05,-4.71495e-06,3.46407e-05,-2.17151e-05,-1.55334e-05,-1.22352e-05,1.07887e-05,1.9159e-05,-1.90242e-05,-5.04845e-06,-3.65777e-06,5.90947e-06,-7.2688e-07,4.98111e-05,3.41372e-05,4.15463e-05,2.99968e-05,4.06319e-05,3.14266e-05,2.75331e-05
"SRR3986163",-4.91217e-07,5.86739e-07,5.44944e-07,9.06964e-08,-7.01805e-07,-6.25704e-07,3.61748e-07,-7.6447e-10,2.9427e-07,3.85178e-07,-1.04591e-06,-9.14574e-07,1.68103e-06,-7.08608e-07,4.65008e-08,1.22058e-07,1.69767e-07,5.37596e-07,5.62084e-07,-5.71555e-07,-1.01511e-08,8.36696e-07,1.98189e-08,2.25361e-06,9.6191e-07,1.16941e-06,1.22524e-06,3.17457e-07,3.20654e-07,4.58767e-07
"SRR3986171",-3.72252e-06,1.98716e-06,1.29213e-06,-2.42745e-07,8.32042e-07,-1.68684e-06,7.55573e-07,6.67014e-07,1.82199e-06,1.96349e-06,-3.51346e-06,-3.53232e-06,4.91466e-06,-3.84716e-06,-6.83548e-07,-7.25571e-08,-1.34438e-06,6.07331e-06,1.27092e-06,-2.45194e-06,5.62722e-07,2.87775e-06,-8.62997e-07,9.35978e-06,3.08622e-06,5.81468e-06,6.13591e-06,3.31073e-06,1.9258e-06,3.47065e-06
"SRR5353984",-3.16361e-05,7.19536e-05,-2.37906e-05,-1.3802e-05,-2.10164e-05,-2.82355e-05,2.91781e-05,5.27989e-06,7.02186e-05,-1.26331e-06,-5.17908e-05,-1.75002e-05,6.27097e-05,-2.46907e-05,-5.87482e-05,-3.23983e-05,4.85464e-05,9.25233e-05,-2.0946e-05,1.09558e-05,1.3007e-05,5.18683e-06,-1.7723e-05,0.00015372,6.20533e-05,6.67354e-05,5.55917e-05,7.39708e-05,5.21728e-05,6.74112e-05
"SRR5353519",-9.89702e-06,1.32919e-05,-1.12086e-06,-3.86533e-06,-4.40672e-06,1.1733e-06,4.20637e-06,-5.54997e-06,8.76962e-06,6.87642e-06,-1.35309e-06,-6.55195e-06,1.5685e-05,-1.15405e-05,-1.29428e-05,-7.26929e-08,5.1963e-06,1.56552e-05,-8.29837e-06,-1.30573e-06,1.49646e-06,5.47872e-06,-1.06855e-05,2.80603e-05,1.6274e-05,1.32989e-05,8.08608e-06,2.31979e-05,1.2986e-05,1.59154e-05
"SRR5354001",-3.15215e-06,6.02705e-06,-5.94371e-06,3.65079e-07,-5.44085e-06,-2.17802e-06,2.93957e-06,8.0874e-07,7.58489e-06,1.65129e-06,-5.01815e-06,-2.50101e-06,8.79251e-06,-5.21358e-06,-6.37967e-06,-1.76163e-06,2.07192e-06,4.26223e-06,-1.68562e-06,2.33177e-06,-3.83717e-06,5.55448e-06,-4.34886e-06,1.41975e-05,8.24617e-06,6.80022e-06,5.36098e-06,8.4157e-06,1.03753e-05,1.02942e-05
"SRR5354574",-3.315e-05,3.84872e-05,8.37244e-06,-3.34224e-06,-2.11443e-05,-1.87623e-05,1.78675e-05,-1.06403e-05,4.10781e-05,3.48891e-05,-3.74475e-05,-2.45211e-05,8.59191e-05,-2.8637e-05,-1.86492e-07,-3.26075e-05,4.23464e-06,5.27876e-05,-2.62712e-05,-1.20553e-05,2.92314e-06,2.3407e-05,-7.08293e-07,0.000105839,5.97562e-05,7.37732e-05,6.65161e-05,9.89316e-05,5.02394e-05,2.87382e-05
"SRR5354334",-2.22935e-06,2.47421e-06,-3.5197e-06,-1.42576e-06,-1.03762e-06,4.4063e-07,-1.20537e-07,7.63801e-07,-2.05073e-07,5.40566e-07,-4.48341e-06,-3.35993e-06,4.9442e-06,-4.2902e-06,-1.55927e-06,-1.87635e-06,1.87168e-06,3.50265e-06,-2.72316e-06,5.4543e-07,1.40708e-07,-1.11478e-06,2.09828e-07,6.76018e-06,6.26147e-06,5.62808e-06,2.69449e-06,5.11382e-06,3.3523e-06,3.4972e-06
"SRR5354759",-0.000220132,0.000113598,1.8787e-06,-9.70991e-05,-4.32043e-05,-9.88963e-05,-6.595e-05,8.80995e-05,0.000221242,-1.70798e-05,-0.000172499,-5.77476e-05,0.000277691,-0.000215405,-4.53635e-05,-6.95695e-05,0.000166039,0.000151239,-6.02373e-05,0.000125033,-0.00013758,-4.51882e-05,-5.11303e-05,0.000393414,0.000234036,0.000246012,0.000283287,0.000323606,0.000220009,0.000166604
"SRR5354025",-0.000286546,0.000334014,0.000109981,0.000204587,-3.03296e-05,-0.000165409,1.07176e-05,-0.000160438,0.000345692,0.000115554,-0.000136053,-0.000290317,0.000482561,-0.000289864,-0.000331147,-0.000209011,9.73222e-05,0.000367752,-0.000198234,2.7089e-05,6.07439e-06,0.000102628,-5.38277e-05,0.000613404,0.000382941,0.000378919,0.000304718,0.000402982,0.000554255,0.000256106
"SRR3986034",-9.7282e-06,1.63064e-05,-1.18334e-05,-1.68228e-05,-7.00337e-06,-1.20585e-05,4.53609e-06,-3.29438e-06,7.95513e-06,7.53105e-06,-1.5531e-06,7.87247e-06,2.82195e-05,-2.05809e-05,-1.25509e-05,-1.44026e-05,4.40896e-06,1.07408e-05,-7.01995e-06,-4.90653e-06,-3.92267e-06,1.23687e-06,-5.4613e-06,2.58922e-05,1.8178e-05,1.94699e-05,1.74341e-05,3.97089e-05,1.67871e-05,1.37972e-05
"SRR5355818",-2.7622e-05,0.000204426,-9.38699e-06,-0.000107227,-3.26766e-05,-0.000122782,9.55966e-05,9.535e-06,3.05038e-05,0.00010509,-9.59999e-05,-1.83446e-06,0.000179846,-0.00015653,-7.26195e-05,-4.50992e-05,-1.79594e-05,9.92899e-06,-2.06622e-05,1.18326e-05,-1.66634e-05,9.32828e-05,-5.09865e-06,0.000360304,0.000133431,9.60948e-05,0.00024949,0.000243149,0.000146022,4.84283e-05
"SRR5353644",-1.93141e-05,2.18212e-05,-7.51083e-06,-9.7393e-06,-1.69642e-05,-7.46733e-06,8.37079e-06,-1.02719e-06,1.51789e-05,4.30229e-06,-1.62687e-05,-1.31876e-05,2.84278e-05,-2.00855e-05,-1.05761e-05,-8.99941e-06,1.18589e-05,8.66153e-06,-6.87173e-06,-3.06346e-06,-1.67318e-06,1.06165e-05,-9.1507e-06,3.92213e-05,2.21512e-05,2.50697e-05,2.21981e-05,3.73359e-05,2.81797e-05,1.80211e-05
"SRR5353382",-1.58435e-05,1.72427e-05,-1.01716e-05,2.24154e-06,-7.21418e-06,-1.07254e-05,1.6729e-05,-3.88814e-06,2.31074e-05,9.44294e-06,-7.22051e-06,-1.07583e-05,2.8589e-05,-1.35423e-05,-1.21085e-05,-1.58748e-05,5.86548e-06,1.67368e-05,-7.13503e-06,-3.09181e-06,-5.6709e-06,8.7466e-06,-3.80667e-06,4.78943e-05,3.26926e-05,2.49431e-05,1.68296e-05,4.63915e-05,3.77302e-05,2.49578e-05
"SRR5353829",-0.000230727,0.000239117,3.31605e-05,2.82413e-05,-0.000222399,-0.000183711,0.000124274,-5.93984e-05,0.000255703,9.63436e-05,-0.000202297,-0.000107751,0.000270112,-0.000320201,-0.000341461,-0.000130049,3.98749e-05,7.61534e-05,-6.83277e-06,8.51676e-05,4.91509e-05,0.000144643,-2.85641e-05,0.000580505,0.000258625,0.00036438,0.000180802,0.000264146,0.000375145,0.000357889
"SRR5354543",-7.94494e-06,7.39574e-05,-1.52006e-05,-3.45514e-06,8.74906e-07,-2.23703e-05,2.21012e-05,-2.35999e-05,1.96457e-05,2.64022e-05,-2.38687e-05,-1.88793e-05,8.17131e-05,-5.29685e-05,-4.51143e-05,-2.45407e-05,1.81839e-05,3.78887e-05,-1.92341e-05,7.9877e-06,-1.6792e-05,2.0034e-05,-2.0806e-05,0.000113071,5.40053e-05,4.62055e-05,4.89439e-05,6.85275e-05,4.03364e-05,4.48052e-05
"SRR5355605",-1.75447e-06,1.00008e-05,3.51649e-06,-5.69095e-07,-1.00752e-05,-1.06236e-05,2.01495e-07,-1.26092e-05,6.93353e-08,9.97644e-07,-4.22791e-06,1.82626e-07,1.48064e-05,-1.64634e-05,-1.10497e-05,-1.25795e-07,-5.53367e-06,1.08773e-05,-9.28039e-06,-6.53072e-06,-1.05949e-05,-3.98534e-06,-6.17356e-06,3.92412e-05,2.05269e-05,2.26126e-05,2.76831e-05,1.78611e-05,1.34712e-05,9.88528e-06
"SRR5355792",-3.41252e-05,7.65318e-05,1.00524e-05,-4.06427e-05,-2.60518e-05,-5.16118e-05,3.09289e-05,-5.32819e-06,4.55508e-05,1.88665e-05,-3.95605e-05,-2.09253e-05,6.68857e-05,-6.96527e-05,-7.53213e-06,-3.47702e-05,-5.00834e-06,3.3868e-05,-1.19417e-05,1.8245e-05,-2.38459e-05,5.26048e-05,-2.84922e-06,0.000128567,6.0056e-05,6.60689e-05,8.69657e-05,6.75952e-05,3.87869e-05,3.14849e-05
"SRR5353780",-7.17944e-06,6.67216e-06,-5.69194e-06,-1.71531e-06,-5.81917e-06,-3.51174e-06,1.77676e-06,-2.98706e-06,8.26004e-06,2.91045e-06,-4.21775e-06,-3.95677e-06,1.24846e-05,-3.27794e-06,-8.9634e-06,-3.47687e-06,4.99768e-06,1.07658e-05,-4.54897e-06,2.93708e-06,-9.98808e-07,1.51519e-06,-6.63648e-06,1.92159e-05,1.11698e-05,6.43283e-06,6.27875e-06,1.15024e-05,6.9104e-06,9.89129e-06
"SRR5353484",-9.42782e-06,1.58831e-05,-4.74174e-06,-2.94668e-06,-5.51883e-06,-8.48719e-06,9.35791e-06,-4.33819e-06,5.04154e-06,1.90876e-06,-9.58038e-06,-5.56251e-06,1.59005e-05,-1.20556e-05,-1.55269e-06,-6.48537e-06,4.52792e-06,9.7773e-06,-1.05124e-05,3.58426e-06,2.29291e-06,4.56916e-06,-7.62827e-06,2.51879e-05,1.51303e-05,1.54515e-05,1.13108e-05,2.6085e-05,6.90873e-06,1.07826e-05
"SRR5354221",-1.86983e-05,2.22459e-05,-1.25653e-05,-6.266e-06,-9.22297e-06,-4.78314e-06,9.00926e-06,-3.83642e-06,6.17233e-06,5.49324e-06,-2.58152e-05,-1.23731e-05,3.75019e-05,-3.04476e-05,-1.64317e-05,-8.69253e-06,9.8743e-06,1.49927e-05,-1.44316e-05,2.85545e-06,7.72136e-06,9.29923e-06,3.37247e-06,4.24271e-05,3.01096e-05,2.81271e-05,3.04582e-05,3.01656e-05,3.25639e-05,1.98866e-05
"SRR5353435",-1.62806e-05,1.06477e-05,-9.3228e-07,7.1881e-07,-1.2843e-05,-1.3167e-05,6.70877e-06,-1.03532e-05,1.58965e-05,7.34573e-06,-8.26334e-06,-8.556e-06,2.18218e-05,-7.15993e-06,-1.14323e-05,-7.41707e-06,3.34506e-06,1.59153e-05,-1.06283e-05,2.81828e-06,7.64305e-06,1.24258e-05,-4.7746e-06,2.64338e-05,1.87664e-05,1.61255e-05,1.83223e-05,3.07629e-05,1.38426e-05,1.61808e-05
"SRR5355573",9.74728e-06,0.000316994,-0.000103049,3.21936e-05,-0.00025105,-0.000137235,1.91797e-07,-1.886e-06,8.47299e-05,8.54507e-05,1.98284e-05,-5.42426e-05,0.000228439,-0.000215288,-0.000267101,-0.000124252,1.18193e-05,7.04806e-05,4.23739e-05,2.27823e-05,-0.000111073,-4.90762e-05,-3.91766e-05,0.000534969,0.000232627,0.00023275,0.000195643,0.000245537,0.000274242,0.000231572
"SRR5354780",-2.28828e-05,4.1983e-05,-1.23254e-05,-3.05268e-06,-2.17679e-05,-1.57539e-05,1.14985e-05,-1.12642e-05,2.22697e-05,8.10393e-06,-1.9216e-05,-1.86323e-06,4.24691e-05,-2.83876e-05,-1.86617e-05,-2.73083e-05,1.48762e-05,1.68927e-05,-2.12952e-05,-3.16327e-06,-1.00176e-05,1.2482e-05,1.67658e-06,7.3384e-05,3.45965e-05,3.10925e-05,3.85198e-05,3.37303e-05,3.9647e-05,2.953e-05
"SRR3986081",-2.67427e-05,3.03949e-05,-1.46295e-05,6.38914e-06,-2.60213e-05,-2.11194e-05,2.94303e-06,-1.50429e-05,1.89827e-05,3.56473e-07,-1.73039e-05,-4.76232e-06,4.48733e-05,-3.43897e-05,-2.78484e-05,-2.22951e-05,-5.98337e-06,1.82542e-05,-5.99049e-06,-1.2525e-05,-1.46278e-05,1.51189e-05,-9.53547e-06,7.04007e-05,3.25989e-05,3.02301e-05,3.69613e-05,4.83379e-05,4.4713e-05,3.66272e-05
"SRR5354779",-6.99926e-06,2.00756e-05,-2.15719e-06,-4.34503e-06,-4.81639e-06,-3.16086e-06,1.34726e-05,3.94609e-06,1.03827e-05,3.33118e-06,-1.14239e-05,-5.09454e-06,2.08781e-05,-2.03174e-05,-1.27766e-05,-7.23545e-06,1.19442e-05,1.66195e-05,-6.28688e-06,-5.17623e-07,-5.09441e-06,-3.81093e-06,-8.16525e-06,3.63859e-05,1.82587e-05,1.96354e-05,2.08783e-05,2.19997e-05,1.87553e-05,1.82981e-05
"SRR5353499",-1.64432e-05,1.25672e-05,-2.01905e-06,-6.06112e-06,-1.3692e-05,-1.4758e-05,9.45566e-06,-4.39544e-06,1.72362e-05,8.20363e-06,-9.4595e-06,-1.36806e-05,2.62983e-05,-9.70899e-06,-1.57783e-05,-1.20051e-05,7.87297e-06,1.57661e-05,-1.08255e-05,1.53798e-07,-1.12471e-06,1.37053e-06,-5.17546e-06,3.35024e-05,2.99163e-05,1.84468e-05,2.33938e-05,3.63608e-05,1.89587e-05,1.71742e-05
"SRR5353636",-1.99966e-05,1.50353e-05,-4.10873e-06,1.21247e-06,-1.13207e-05,-1.307e-05,1.02209e-05,-4.87207e-06,1.51264e-05,2.98421e-06,-7.02582e-06,-7.68936e-06,2.8602e-05,-1.34771e-05,-8.84817e-06,-3.96771e-06,3.2472e-06,2.07676e-05,-1.09229e-05,4.17377e-06,1.28792e-05,1.14405e-05,-1.50696e-05,3.07458e-05,1.72758e-05,1.77695e-05,1.58678e-05,3.16914e-05,1.69124e-05,1.69213e-05
"SRR5355668",-1.79402e-06,7.87886e-06,-2.21272e-06,-9.17435e-07,-8.5757e-06,-6.26054e-06,9.53271e-07,-9.762e-06,2.15721e-06,-9.12828e-07,-1.37205e-06,1.68853e-06,1.17381e-05,-7.25634e-06,-5.54842e-06,-3.2308e-06,2.16539e-06,8.15494e-06,-2.36665e-06,-2.69128e-06,-1.29055e-06,-1.03199e-06,-3.76856e-06,1.77164e-05,5.46522e-06,1.25339e-05,1.08344e-05,1.24289e-05,7.65781e-06,7.68233e-06
"SRR5355521",0.00267196,0.00753527,-0.000141269,-0.000405638,-0.00244706,-0.00141451,0.00392609,-0.000613699,1.74988e-05,1.87613e-05,-0.000103287,0.00327179,0.00557259,-0.000717199,-0.00464731,-2.26844e-05,-0.0018463,0.00116842,-0.00255635,0.000899938,-0.00182508,-0.000773189,-0.00507097,0.00662832,0.00580551,0.0050412,0.00434851,0.00190144,0.00216608,0.00214752
"SRR5355899",-6.60252e-05,0.000208491,-7.28029e-05,-5.81584e-05,-7.8351e-05,-8.05203e-05,7.78217e-05,-5.38447e-07,8.2792e-05,7.94313e-05,-0.000109464,5.48007e-05,0.000197047,-0.000156061,-2.33417e-06,-5.18922e-05,-1.22701e-06,0.000101883,2.5846e-05,-4.75898e-05,-1.35499e-06,-1.25719e-05,5.84471e-05,0.00032441,0.000158676,0.00013101,0.000204823,0.000201919,5.77976e-05,9.64742e-05
"SRR5354848",-3.87994e-06,7.5176e-06,-1.55018e-06,-4.78339e-07,-7.24635e-06,-2.94717e-06,1.3486e-06,-3.00275e-06,7.27299e-06,3.56235e-06,-5.68284e-06,-9.6563e-06,1.55763e-05,-1.10504e-05,-3.12523e-06,-7.13131e-06,-1.85241e-06,8.21496e-06,8.33233e-07,-1.88788e-06,1.32103e-06,6.85044e-06,-1.7663e-06,2.29777e-05,1.24806e-05,1.72657e-05,1.78048e-05,1.37141e-05,8.25622e-06,6.54604e-06
"SRR3986099",-4.07882e-06,5.48569e-06,-4.25167e-06,1.00875e-06,-8.53861e-06,-5.58906e-06,2.00834e-06,-6.48038e-06,7.01212e-06,3.28103e-06,-1.46556e-06,-1.98723e-06,1.80435e-05,-7.80761e-06,-9.38413e-06,-6.42477e-06,-1.37775e-06,6.88348e-06,-3.67087e-06,-2.73364e-06,-2.4517e-06,4.19087e-06,2.27672e-06,1.84189e-05,9.81718e-06,1.08601e-05,1.20775e-05,1.53437e-05,7.80677e-06,8.14566e-06
"SRR5353667",-2.64234e-05,5.20931e-05,5.47826e-06,1.02074e-05,-5.13063e-05,-3.78017e-05,1.98009e-05,7.69653e-06,6.20365e-05,2.08654e-05,-2.10081e-05,-2.2704e-05,5.80672e-05,-1.7865e-05,-4.18735e-05,-1.2283e-05,1.11487e-05,5.59669e-05,-1.72384e-07,3.751e-06,7.25768e-06,7.80884e-07,-4.52503e-05,0.000113922,5.70503e-05,5.76076e-05,3.69332e-05,7.61587e-05,6.01291e-05,6.7274e-05
"SRR5354799",-6.30942e-06,2.22557e-05,-5.18693e-06,-1.03038e-07,-4.58034e-06,-8.01413e-06,7.39085e-07,-5.54816e-06,1.68224e-05,3.03926e-06,-1.10732e-05,-1.17952e-06,1.93097e-05,-1.55133e-05,-1.39348e-05,-6.44674e-06,1.11899e-05,1.18149e-05,-9.9135e-07,1.56567e-06,-3.2581e-06,5.24762e-08,-6.3123e-06,3.07646e-05,2.20504e-05,2.38636e-05,1.97256e-05,2.52806e-05,1.85746e-05,1.1418e-05
"SRR5354875",-4.36918e-06,7.97248e-06,-8.75128e-06,-5.51619e-06,-4.93081e-06,-1.30902e-05,1.33335e-06,-4.86434e-06,5.4962e-06,3.96693e-06,-4.99598e-06,2.54609e-06,1.9303e-05,-1.01718e-05,-2.43415e-06,-8.43707e-06,-2.1291e-06,1.35351e-05,-1.64748e-06,-4.80726e-06,-4.57419e-06,4.75381e-06,-6.70795e-07,3.50734e-05,1.7289e-05,1.56765e-05,1.94437e-05,1.80558e-05,1.02704e-05,7.50636e-06
"SRR5354269",-8.88235e-06,1.63083e-05,-7.84693e-06,-9.95562e-06,-1.23737e-05,-9.9364e-06,1.64267e-05,-1.50471e-06,1.1014e-06,7.74387e-06,-2.03172e-05,-1.21035e-05,1.52083e-05,-1.99371e-05,-1.02646e-05,-1.14075e-05,8.65415e-06,1.30212e-05,-1.06429e-05,-1.53364e-06,5.99658e-06,1.80101e-06,1.67538e-06,3.69843e-05,1.71263e-05,2.55526e-05,1.80725e-05,2.57751e-05,2.09882e-05,2.09037e-05
"SRR5354111",-5.80857e-05,0.000108456,-2.33013e-05,-3.50236e-05,-2.96712e-05,-5.18254e-05,4.4611e-05,-7.97915e-05,7.46267e-05,3.40492e-05,-1.86761e-05,-1.42122e-06,0.000102861,-7.65557e-05,-6.56404e-05,-3.28871e-05,3.6233e-05,6.86415e-05,1.19183e-06,-1.50458e-05,-3.39683e-05,2.24543e-05,-1.49451e-05,0.000208972,9.95127e-05,0.000100349,8.79377e-05,0.00010449,7.74416e-05,8.29775e-05
"SRR5353622",-1.71282e-05,4.75523e-05,-2.33516e-05,-1.89482e-05,-3.59814e-06,-2.12704e-05,1.58866e-05,-2.83616e-06,4.19712e-05,-3.07298e-06,-2.29384e-05,-7.51655e-06,5.37308e-05,-3.92295e-05,-3.96807e-05,-2.3363e-05,1.489e-05,2.98188e-05,-4.05355e-06,2.18406e-06,-8.24287e-06,1.40023e-05,-1.40035e-05,9.30136e-05,4.83815e-05,4.44885e-05,4.13967e-05,3.69215e-05,5.33654e-05,4.00512e-05
"SRR5353898",-5.40157e-06,3.81133e-06,-3.11269e-06,-2.00901e-06,-2.17002e-06,-5.81551e-06,3.58939e-06,9.09843e-07,8.43512e-06,-1.19279e-06,-2.61252e-06,-3.73538e-06,1.1428e-05,-5.17889e-06,-6.45388e-06,-2.29531e-06,3.74276e-06,6.86866e-06,-1.99307e-06,7.80716e-07,2.19672e-06,4.26664e-06,-5.16003e-06,1.51963e-05,9.10805e-06,8.74831e-06,3.45431e-06,1.1763e-05,9.35291e-06,8.15414e-06
"SRR3986077",-2.16115e-05,3.0579e-05,-1.11444e-05,-1.87495e-05,-2.10523e-05,-2.2293e-05,2.14729e-05,-2.0969e-05,2.46453e-05,1.26619e-06,-1.22784e-05,-1.39236e-05,5.91973e-05,-3.38454e-05,-2.89872e-05,-3.41638e-05,9.24472e-06,1.85638e-05,-5.97523e-07,-1.86374e-05,-6.13551e-06,-2.72288e-06,-9.86848e-06,7.43077e-05,4.66358e-05,5.37092e-05,5.7345e-05,8.29928e-05,4.25087e-05,2.30206e-05
"SRR5353390",-1.36533e-05,1.18888e-05,-9.90704e-06,-4.75997e-06,-1.25135e-05,-3.17966e-06,4.45019e-06,-4.62885e-06,1.36088e-05,3.2849e-06,-6.0021e-06,1.82279e-06,2.54056e-05,-8.94184e-06,-1.13468e-05,-6.86568e-06,3.1126e-06,1.23337e-05,-3.43224e-06,1.19252e-06,-1.65819e-06,8.22109e-06,-2.11702e-06,2.95389e-05,2.14169e-05,1.12934e-05,1.1434e-05,2.5041e-05,1.25805e-05,1.20387e-05
"SRR5354021",-0.000221191,0.000761186,-0.000211684,-0.000427907,-0.000623393,-0.000175186,0.000364617,-0.000221887,0.000176339,-0.000249795,-0.000396407,-7.36688e-05,0.000642391,-0.000309097,-0.000561361,-6.42157e-05,0.000329916,0.000215383,-0.000219547,0.000201377,-0.000149088,4.49914e-05,6.47913e-05,0.00117747,0.000500655,0.000534927,0.00065695,0.0006077,0.0005897,0.000434162
"SRR5354011",-1.12601e-05,1.576e-05,-2.59362e-06,9.87352e-07,-5.43129e-06,8.0244e-07,1.78983e-06,-7.93664e-07,1.95736e-05,4.40895e-06,-1.29331e-05,-9.22669e-06,1.89291e-05,-1.17071e-05,-2.30686e-05,-4.17021e-06,-1.54101e-06,1.58923e-05,-7.60208e-06,-2.3979e-06,-2.08301e-06,9.63347e-06,-5.97539e-06,3.45946e-05,1.47449e-05,2.29789e-05,1.0101e-05,2.52771e-05,2.32897e-05,1.7914e-05
"SRR5354121",-7.27767e-06,1.15446e-05,-5.94025e-06,3.60493e-06,-1.49621e-05,-1.21763e-05,7.6081e-06,-1.33817e-05,9.53127e-06,5.87276e-06,-2.87601e-06,2.01377e-06,2.80858e-05,-2.69934e-05,-2.63793e-05,-7.88063e-06,4.57497e-06,2.34272e-05,-1.62848e-06,8.83795e-06,-1.03196e-05,4.98908e-06,-8.56187e-06,4.77833e-05,1.83028e-05,2.24535e-05,1.94327e-05,2.54381e-05,2.42907e-05,1.76759e-05
"SRR5354222",-3.54487e-05,4.72503e-05,-2.46902e-05,-3.07841e-05,-1.97084e-05,-6.62196e-07,3.47855e-05,5.46366e-06,1.9967e-06,2.36989e-05,-2.55973e-05,-1.99809e-05,6.24701e-05,-6.20396e-05,-2.97638e-05,-1.16516e-05,2.93586e-05,2.96384e-05,-2.5896e-05,7.40401e-06,1.84295e-05,8.40264e-06,-1.11404e-05,9.53824e-05,6.55479e-05,5.48036e-05,5.43383e-05,7.03266e-05,5.79028e-05,4.85101e-05
