"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"ERF",0.00158479762141206,0.00571596396406882,-0.00085301481546825,0.00580853630623068,0.00170434145874939,-0.00287636481460541,0.00549673829335483,0.00232258602485599,-0.00271909460127815,-0.00386691312444866,-0.00788767508452937,-0.0095487383671003,-0.00878960936565632,-0.00376826705745493,-0.00147339442287031,0.0113205876607752,0.00860718400110048,0.00572327841462918,0.00300569704840658,0.00045834683170426,0.000156733277576908,-0.00645466862238995,0.00473584837358982,0.00286925185928899,-0.0169697331461399,0.000956717893469822,-0.0039425517832152,0.0212172067005249,-0.00183459976238234,0.00442996820097316
"ERG",0.00158479762141206,0.00571596396406882,-0.00085301481546825,0.00580853630623068,0.00170434145874939,-0.00287636481460541,0.00549673829335483,0.00232258602485599,-0.00271909460127815,-0.00386691312444866,-0.00788767508452937,-0.0095487383671003,-0.00878960936565632,-0.00376826705745493,-0.00147339442287031,0.0113205876607752,0.00860718400110048,0.00572327841462918,0.00300569704840658,0.00045834683170426,0.000156733277576908,-0.00645466862238995,0.00473584837358982,0.00286925185928899,-0.0169697331461399,0.000956717893469822,-0.0039425517832152,0.0212172067005249,-0.00183459976238234,0.00442996820097316
"ETS1",0.00158479762141206,0.00571596396406882,-0.00085301481546825,0.00580853630623068,0.00170434145874939,-0.00287636481460541,0.00549673829335483,0.00232258602485599,-0.00271909460127815,-0.00386691312444866,-0.00788767508452937,-0.0095487383671003,-0.00878960936565632,-0.00376826705745493,-0.00147339442287031,0.0113205876607752,0.00860718400110048,0.00572327841462918,0.00300569704840658,0.00045834683170426,0.000156733277576908,-0.00645466862238995,0.00473584837358982,0.00286925185928899,-0.0169697331461399,0.000956717893469822,-0.0039425517832152,0.0212172067005249,-0.00183459976238234,0.00442996820097316
"ETV2",-0.00178418,0.0122250315,-0.01571237,-0.00762485,-0.0177953715,-0.010225265,-0.0092979545,0.009354555,0.00419635,0.00112221,0.00867528,0.002534,-0.003752075,-0.025746605,-0.003217595,0.006405115,0.01436453,-0.011267985,0.00824689,-0.010267855,-0.01523982,0.0074645215,0.010673665,-0.016079005,0.003698212,-0.00497177,0.013962485,-0.006970005,0.01435197,-0.0051172815
"ETV3",0.00158479762141206,0.00571596396406882,-0.00085301481546825,0.00580853630623068,0.00170434145874939,-0.00287636481460541,0.00549673829335483,0.00232258602485599,-0.00271909460127815,-0.00386691312444866,-0.00788767508452937,-0.0095487383671003,-0.00878960936565632,-0.00376826705745493,-0.00147339442287031,0.0113205876607752,0.00860718400110048,0.00572327841462918,0.00300569704840658,0.00045834683170426,0.000156733277576908,-0.00645466862238995,0.00473584837358982,0.00286925185928899,-0.0169697331461399,0.000956717893469822,-0.0039425517832152,0.0212172067005249,-0.00183459976238234,0.00442996820097316
"FEV",0.00158479762141206,0.00571596396406882,-0.00085301481546825,0.00580853630623068,0.00170434145874939,-0.00287636481460541,0.00549673829335483,0.00232258602485599,-0.00271909460127815,-0.00386691312444866,-0.00788767508452937,-0.0095487383671003,-0.00878960936565632,-0.00376826705745493,-0.00147339442287031,0.0113205876607752,0.00860718400110048,0.00572327841462918,0.00300569704840658,0.00045834683170426,0.000156733277576908,-0.00645466862238995,0.00473584837358982,0.00286925185928899,-0.0169697331461399,0.000956717893469822,-0.0039425517832152,0.0212172067005249,-0.00183459976238234,0.00442996820097316
"GCM2",-0.00543782547188672,0.0054546552322336,-0.00371530094375947,-0.00014242653790639,-0.00496511416548502,0.0125672468179802,0.00218277950247118,-0.0084367502016357,-0.00370842758880477,0.00672076993880972,-0.00505178021439307,0.0117781533375653,0.00670084846777133,0.0025609699095525,0.0130277875807074,-0.00813598535240406,0.00234897843771145,-0.0132289710555092,0.0120811057669669,-0.000391801439677465,-0.0114381864050557,-0.00923054908674452,0.00265329399109861,-0.0062841574579891,-9.48644227305474e-05,-0.0076562592402317,0.00176472941015528,-0.0176635009009592,-0.00463547025578851,0.00194381711280494
"LEF1",-0.0200917815781092,0.00186195711175432,-0.00549202871945797,-0.00422311499401699,0.00582973832195858,-0.00153129814167959,-0.00422457163398623,0.0232382900817705,-0.00488032301742216,-0.0085216701498586,0.0030391742904712,-0.00237563129741338,0.00908133314635247,-0.0233387805619788,0.0128266150761284,0.0149820985767143,0.0148687479454765,0.0033874685743794,0.00951425609115342,0.00707015917965165,-0.00978632603181666,0.0093489348792654,-7.70109995390274e-05,-0.000751093065617038,-0.000604590440050122,0.0113201838293335,-0.00263128257217087,0.00594798672831624,0.00861612430696331,-0.0161410557834672
"HSF2",-0.00356041131655883,-0.0179849375282318,0.00948732447991192,-0.0207042834734945,0.0122140050139611,0.0136381505978639,-0.00473723967785038,-0.00719512096424405,-0.0118622452229521,0.00201794598836887,-0.00247691953717116,-0.00484954878255699,0.0055003932715764,0.00252441881751834,0.00134871354727385,-0.00966102024706242,0.0125615708702821,-0.0163183904393831,-0.012698910167575,-0.0135399044220189,-0.009049367961351,0.0179572974859742,-0.0106072528274718,0.00554983748760418,-0.00111738781844831,-0.0023252393755805,-0.00476436777675171,-0.0186699495822498,-0.0117984817389612,0.0190331099925438
"HSF4",-0.00356041131655883,-0.0179849375282318,0.00948732447991192,-0.0207042834734945,0.0122140050139611,0.0136381505978639,-0.00473723967785038,-0.00719512096424405,-0.0118622452229521,0.00201794598836887,-0.00247691953717116,-0.00484954878255699,0.0055003932715764,0.00252441881751834,0.00134871354727385,-0.00966102024706242,0.0125615708702821,-0.0163183904393831,-0.012698910167575,-0.0135399044220189,-0.009049367961351,0.0179572974859742,-0.0106072528274718,0.00554983748760418,-0.00111738781844831,-0.0023252393755805,-0.00476436777675171,-0.0186699495822498,-0.0117984817389612,0.0190331099925438
"IRF7",-0.0221161617704936,0.0180822841511698,-0.0075021601300892,0.00503147818327775,0.00109766325650291,-0.0138192013161238,-0.0124102548348689,-0.0113905187815531,0.00904422116316428,-0.0034587604517969,-0.00208961816512354,-0.00882228987372508,0.00405237247928865,-0.0170974648338351,-0.0133271255890683,0.000887675644410808,0.00452932819115872,-0.00666920580411619,-0.00244955751241496,-0.0035914713375599,0.00325408403427597,0.00580199277830963,0.0142250709061753,0.00888118996737648,-0.0210509051879065,-0.0203147721311619,0.00152459366953009,0.00753472932872841,0.0251244469281781,0.00865681513761928
"MEF2D",-0.00994682461526467,-0.00478444309728102,0.00387140734857235,0.00230848438059191,-0.00939850228681251,-0.0036402968433462,0.00808287546794927,0.00596726089468863,-0.0132416099590616,0.0126013012052996,0.00232587741174809,0.0078345230003195,-0.0111501529698027,0.0017845539760655,-0.0107469004707404,-0.00861275247165504,-0.00782267810102908,0.00435709920182913,-0.00893468365051164,-0.00687921841141855,-0.0169057740553433,0.0085976411242631,-0.007149328267683,-0.00959594261708979,0.0101797441889273,0.00280180981215299,-0.00789678139380343,0.0128881681102661,0.0111937652396359,0.0170098496032881
"MEIS2",0.0108229,0.0126503,-0.0213723,-0.0019443,0.00535047,-0.00108789,0.000940793,-0.00153595,0.00234416,-0.00392136,0.0134517,-0.0144181,-0.00896725,0.00984155,-0.0024257,0.0259331,0.00308165,-0.000719985,-0.0216332,-0.00691303,0.00280448,-0.0105687,-0.0133136,0.00795521,-0.0030978,0.0067706,0.0123713,-0.00192505,0.0027321,-0.00729057
"MEIS3",-0.00431203,0.0101986,0.00871403,-0.00738132,-0.00810477,-3.41899e-05,-0.00695452,-0.000881694,0.00434494,0.0012087,0.00427576,-0.00965444,0.00985031,-0.00519761,-0.00178733,-0.00797019,-0.0142507,0.00879641,0.00121416,0.012877,-0.00430427,-0.00621343,-0.00729758,0.00293968,-0.00225085,0.00768785,0.000124368,-0.000198735,-0.0133878,-0.00645315
"MYBL1",0.00965942905910696,-0.0286741416831573,-0.0129125501954928,0.0129744713899257,-0.00652489555183989,0.0117674866170308,-0.0106650715631038,-0.0175756061065472,0.0150478663164895,-0.0424014390233398,-0.0305271488554316,0.0112750102652022,0.0233438878089765,-0.00335224602982836,0.033117347390664,-0.00854055430879752,-0.034202672177039,-0.0161398492188744,-0.0212124857013675,-0.00372630710865801,-0.0237057909389988,0.0319490287052361,0.0166880794213259,-0.00961007456670759,0.0158405381036782,-0.00294605533744361,-0.00192140849170602,-0.0220446182745822,-0.0297074376398319,0.0252056062548775
"MYBL2",0.00600060042258399,-0.00663262059533651,0.00982913639767004,-0.00844642514950559,0.00914830711868595,-0.00288721845740777,-0.00177341779680822,0.0173870733913334,0.0107704981095221,-0.000160347069235768,-0.0160236760577902,-0.0220161218774862,-0.00530245692695576,0.0123992482228606,0.00370646636368287,-0.0106870397103523,-0.0155528030455964,0.0182104271131334,-0.0140933472357281,-0.00207371791505016,0.013363992541753,0.00371195351230487,0.00254717469542246,0.0218256887228585,0.00881092879571232,0.0118048471915274,-0.00366314546673347,-0.00562001893594003,0.0116045503569216,-0.0147574380244093
"NFKB1",-0.00143990396791476,0.00163566310567509,0.00203094093970262,0.0103528541300141,-0.0125816958780088,0.00435129439974285,-0.00442269253501379,-0.00959438187861,0.00617218751151891,-0.00528166694231599,0.001452289608675,-0.00368943778051164,-0.0107255276644469,0.00618850519568875,-0.00336183077486311,0.00843239252618023,0.00109307369336349,-0.0131301835799714,0.00192749123114737,-0.00740693854850977,-0.00038726351183744,-0.00298686696752076,0.00486690260088803,0.000282269399999363,-0.00439538562336124,-0.011914375263658,-0.0170172094505846,-0.0117192815706112,0.000887895124446951,0.00306694486969525
"NFKB2",-0.00143990396791476,0.00163566310567509,0.00203094093970262,0.0103528541300141,-0.0125816958780088,0.00435129439974285,-0.00442269253501379,-0.00959438187861,0.00617218751151891,-0.00528166694231599,0.001452289608675,-0.00368943778051164,-0.0107255276644469,0.00618850519568875,-0.00336183077486311,0.00843239252618023,0.00109307369336349,-0.0131301835799714,0.00192749123114737,-0.00740693854850977,-0.00038726351183744,-0.00298686696752076,0.00486690260088803,0.000282269399999363,-0.00439538562336124,-0.011914375263658,-0.0170172094505846,-0.0117192815706112,0.000887895124446951,0.00306694486969525
"PAX1",0.0247010156583913,0.0120250224953286,0.0035426071344423,0.00572808872167016,-0.0150298193604762,0.000422746559177482,0.00334375571544119,-0.000581885652603328,-0.00928906097336055,-0.00206787218034858,-0.0129728899257428,0.00280924098218718,0.00579904801876998,0.00472082400860559,-0.00501274167024156,0.00412870734421999,0.0131500720268143,0.000432698183728478,-0.00316683766455434,-0.0110864078893481,0.0130072512347982,0.0173345404454716,-0.000562902499809337,0.0101683069785491,0.0111721277498823,-0.00363581229593476,0.0221049551974756,-0.000776108319302145,0.000693340444963728,0.00599316316802835
"PAX3",-0.0022247615272953,-0.00769461261861397,0.0101054541376691,-0.000813694375385091,-0.0267611664723968,-0.00677301147791734,-0.00069445999779205,-0.000636112979587746,0.0420989959886615,-0.000150702276664953,0.0233202743380804,0.0202676964478157,-0.0186104009531015,0.00527773201574313,0.00407041408323101,-0.00182627437150062,-0.0110742017013477,0.03014916177505,-0.000224456464152851,0.000830374024661979,-0.0111137501947872,0.018480924381733,-0.00567501828297789,0.0440032703815296,0.0236931271419231,-0.028525722100121,0.00559700642592985,-0.00247853352871653,-0.0207280582319594,-0.00807952626958
"PAX9",0.0247010156583913,0.0120250224953286,0.0035426071344423,0.00572808872167016,-0.0150298193604762,0.000422746559177482,0.00334375571544119,-0.000581885652603328,-0.00928906097336055,-0.00206787218034858,-0.0129728899257428,0.00280924098218718,0.00579904801876998,0.00472082400860559,-0.00501274167024156,0.00412870734421999,0.0131500720268143,0.000432698183728478,-0.00316683766455434,-0.0110864078893481,0.0130072512347982,0.0173345404454716,-0.000562902499809337,0.0101683069785491,0.0111721277498823,-0.00363581229593476,0.0221049551974756,-0.000776108319302145,0.000693340444963728,0.00599316316802835
"PKNOX2",0.00842340581302912,-0.00276663279571543,0.0155947360951835,0.000429682822556359,-0.00448604429781963,-0.0177087728988792,-0.00960594678522112,-0.00280450329019597,-0.00288784601585334,0.00178552264071336,0.0175109935806966,0.0240021383696977,0.00357839300080078,0.000147720017156782,0.0101195045176135,0.018361919410835,-0.00792117868429233,-0.0089669366950191,-0.0010537649229406,0.00734983603601181,-0.010587629820839,-0.000915374228599538,-0.0142239012051694,0.00538123398799987,0.00444900159570437,0.00512034970099699,-0.00547022725743638,0.00130221890805655,-0.00536538518538895,0.00559902074801801
"POU1F1",0.00139300507367679,0.00294373547786928,0.000169489852702582,0.00905000023995659,0.00650461361505487,-0.00453161563214937,-0.00284384249136873,0.0107925071720026,-0.00427969550752821,-0.0149454900899545,0.000838616195982236,-0.00478120371597207,-0.00994028399041695,0.0107890120967243,0.00698726668779819,0.000483533729965434,0.00196404702825569,-0.00266049457126326,-0.00471398046666054,0.0121931108434448,0.0046893357089589,-0.000837093036952455,-0.0032188739600674,0.0111123648987893,0.000860462580318616,0.00930481254872522,-0.00654905845743602,0.0180823208137237,0.000163004738274689,-0.0053211841721946
"POU2F1",0.00288485192083147,0.00236143178701753,-0.0036752563350909,0.0157105107507866,0.00964954116651046,1.69324011528192e-05,-0.00340314788126817,0.0130445587046124,-0.00594138466883941,-0.0161015409022839,0.00791916438953684,-0.00161846421325997,-0.0117289624751591,0.0122144018763412,0.00675723195897403,-0.000224765080962325,-0.000866704420214873,-0.00387074100031506,-0.00943195386375591,0.0179197544096147,-0.00494128712149183,-0.0095717125844856,-0.00352767003479917,0.0126588074623964,-0.00210509700392167,0.0172378793434976,-0.00168725639737415,0.0195820835683892,0.00684475165961337,-0.002808872567024
"POU3F1",0.00245247016422626,0.00118354988606345,0.0108124297844618,-0.00240202447065387,0.0112552258040654,-0.0151500716171779,0.00238320572255523,0.010145693345766,-0.00657785905795495,-0.00234284916769731,0.0103054926021372,-0.0196164993378445,-0.00543893724268548,0.00597068476197578,0.0018017475499581,-0.00112768485814078,-0.0109346944037627,-0.0035064797130036,-0.00593853144610012,0.000428242347565255,0.00753165210962446,0.00439926249961286,0.00179630272443288,0.00773031507715048,0.000626152699331401,0.0142801338426676,0.00866800571137906,0.0157873661960276,-0.00330242598807607,-0.00988678797892318
"POU3F2",0.00245247016422626,0.00118354988606345,0.0108124297844618,-0.00240202447065387,0.0112552258040654,-0.0151500716171779,0.00238320572255523,0.010145693345766,-0.00657785905795495,-0.00234284916769731,0.0103054926021372,-0.0196164993378445,-0.00543893724268548,0.00597068476197578,0.0018017475499581,-0.00112768485814078,-0.0109346944037627,-0.0035064797130036,-0.00593853144610012,0.000428242347565255,0.00753165210962446,0.00439926249961286,0.00179630272443288,0.00773031507715048,0.000626152699331401,0.0142801338426676,0.00866800571137906,0.0157873661960276,-0.00330242598807607,-0.00988678797892318
"POU3F3",0.00248782425725774,-0.0215324653452402,0.0149843044283566,0.0022923223159204,0.0110017264123671,0.00235861775580883,0.00267662851796655,-0.00795353973512209,0.0143774760044453,-0.0013068978996265,-0.00440998049974532,0.00317125826833381,0.00345849580507914,0.0103674241032525,0.00578112769882845,0.00464517152338497,0.00216436913672322,-0.00280690009838045,-0.0151577364671114,0.00409308103025907,0.00519248959399535,0.0069395991757393,0.00507137212417369,-0.00185477812813285,0.00820268386883322,-0.00541101388117681,0.00486629104494892,0.00869704544089847,0.0137150237509583,0.00710243431361858
"POU3F4",0.00303741253392587,0.00944437414218232,0.00457654853001085,0.00390205563489297,0.00842498637900679,-0.00550109983880042,0.00612344573012613,0.0138612940234471,0.000167761083836509,-0.00712127239332972,0.010881080771265,-0.00153486436401983,-0.017963192176839,0.00422769032844466,0.00422773487617187,0.0159161887559821,-0.000499330524602692,0.00423601509657957,-0.0126906009654468,0.0100070168866521,-0.00327148177835069,-0.00536160181300794,-0.00171018017670654,0.0114429676185857,0.00145232661787905,0.0211282092004978,0.00745173874751725,0.0141757444090407,0.00613588373840721,-0.0140462731574055
"POU4F1",0.0141920575992803,-0.0107564644798565,-0.0151905218120551,0.00182460459522839,0.00754601534789246,-0.00233761199479909,-0.0059607352112222,0.0116781565488737,-0.000854997214038903,0.00576649057535988,0.00633947602325899,0.00519083178474317,0.00608432959389622,0.00559172849622329,0.00830080662084716,0.0109488975319997,0.00427043197625923,0.00904956558081263,-0.0137810080061262,-0.0037862553287252,0.00806543907235696,-0.00585607911643278,0.0115539014843008,0.000637565591650885,-0.000757542098389258,0.0104727171008566,-0.00017514042157407,0.0125493204373166,0.00174943615472974,-0.0145070097251718
"POU4F3",-0.0131617916666667,-0.0170243,0.00214467333333333,-0.0101697333333333,0.00604461666666667,-0.000157206666666666,4.96623333333326e-05,0.004965416,-0.0143491966666667,-0.00141242,0.003553595,-0.00140431,0.0103421666666667,0.00471693433333333,-0.00981698066666667,0.0104193233333333,-0.00540684333333333,-0.00143669333333333,-0.0107866716666667,0.00489796,-0.00583695566666667,-0.00608545,0.0144883233333333,-0.00120815,0.00905816266666667,0.002603945,0.00195606533333333,0.009567196,-0.00270882233333333,-0.00911517666666667
"POU5F1B",0.00303741253392587,0.00944437414218232,0.00457654853001085,0.00390205563489297,0.00842498637900679,-0.00550109983880042,0.00612344573012613,0.0138612940234471,0.000167761083836509,-0.00712127239332972,0.010881080771265,-0.00153486436401983,-0.017963192176839,0.00422769032844466,0.00422773487617187,0.0159161887559821,-0.000499330524602692,0.00423601509657957,-0.0126906009654468,0.0100070168866521,-0.00327148177835069,-0.00536160181300794,-0.00171018017670654,0.0114429676185857,0.00145232661787905,0.0211282092004978,0.00745173874751725,0.0141757444090407,0.00613588373840721,-0.0140462731574055
"POU6F2",0.00256356798576385,-0.00641224261520882,-0.00901362704360459,-0.000145977242061905,-0.001454024321339,-0.0189229379743219,0.0100412239202217,0.00304018217998527,-0.00487556713873371,0.023237643967554,0.000942426164906301,-0.000311087872044754,-0.000840594856477443,-0.00670260361258966,-0.0199528846665346,0.00733859534862088,-0.00339436924962503,0.0156894127361904,-0.00710352718652032,-0.00823736228617106,0.0117769639960107,-0.0227493817893867,0.00170190042181126,0.0110282099789041,0.000392754067621627,0.00607453312225173,-0.00617491990030708,0.00346063174001993,0.00411549128284826,-0.00212687236650447
"PROX1",-0.0119735402811574,-0.00861059690212473,-0.0217091029827623,0.00130695937216885,-0.0177522599489057,-0.0161111989270923,-0.00579233732173119,-0.00784158584463323,-0.00154074027921646,-0.00429345176291757,-0.0144478121081643,-0.00238004079193988,0.0253036493386326,2.67970386423579e-05,0.00312605433749639,-0.0185856916776153,0.0073767390642763,-0.00583090949434306,0.00268801532890811,-0.00214915782899111,-0.00598084232437037,-0.00739372423663339,-0.00253225754179941,0.00852878990795431,0.00591040618307913,0.0147054205555802,0.00712474761961994,-0.00317376308386433,0.00479061911703487,0.00383777509733637
"RFX2",0.00365961026666667,0.000490063333333334,0.01611387,-0.00541616,-0.00506294066666667,0.00108953333333333,0.018845608,-0.0117838033333333,0.0115581006666667,0.01578269,-0.00690164333333333,0.00406313333333333,-0.0198291973333333,0.00199419666666667,-0.00729094333333333,-0.0298923066666667,0.01285658,-0.0103237533333333,-0.00835870133333333,-0.03352189,-0.00221104333333333,0.0083612,-0.00633792333333333,0.00715798666666667,-0.0068818,-0.00615839333333333,0.000318120000000001,0.00227882233333333,0.0179871786666667,-0.010458982
"SMAD3",-0.0178203779387531,-0.00588227548261158,-0.00655819676325995,0.00283609059187755,0.00171291741964793,-0.000622556795267173,-0.0014838883413631,-0.0219936966245634,-0.00120751654100472,0.0119798593720957,-0.00697819599008464,0.00530395526496972,-0.0150763648998568,0.00560985218074419,0.00241634713122211,0.0231311574839047,-0.0084212887614268,0.00537517719417695,0.00240991775862442,-0.00762049700985756,-0.00874598824341797,0.00817445420084016,-0.0235939845536979,0.0182665369062748,0.0101707755471252,-0.0117863055233662,-0.00519752709369757,0.00603489802627186,-0.0073057776046196,0.00777651552780121
"TGIF1",0.00551667038932906,0.00599860117624768,-0.0131504499397549,-0.0101290570000134,-0.00141710360860454,0.00871025397974594,-0.00141780439230869,-0.0112894644769369,0.000583372246785874,0.00463315968219529,0.0111407704285691,0.00445621515099978,-0.0065829125715841,-0.00763863629007299,-0.000328621494245279,0.0151754331001787,0.0037496221422458,0.00773578449942344,0.00428668363236327,-0.00891943366690509,-0.000252823261943991,-0.00557779107142603,-0.00436186649875715,0.0102017739306417,-0.0193694826972245,0.00828830795239173,0.0195480953351312,0.00955659900102568,0.00267840247267284,0.000894315387601041
"TGIF2",0.00551667038932906,0.00599860117624768,-0.0131504499397549,-0.0101290570000134,-0.00141710360860454,0.00871025397974594,-0.00141780439230869,-0.0112894644769369,0.000583372246785874,0.00463315968219529,0.0111407704285691,0.00445621515099978,-0.0065829125715841,-0.00763863629007299,-0.000328621494245279,0.0151754331001787,0.0037496221422458,0.00773578449942344,0.00428668363236327,-0.00891943366690509,-0.000252823261943991,-0.00557779107142603,-0.00436186649875715,0.0102017739306417,-0.0193694826972245,0.00828830795239173,0.0195480953351312,0.00955659900102568,0.00267840247267284,0.000894315387601041
"RFX4",0.00365961026666667,0.000490063333333334,0.01611387,-0.00541616,-0.00506294066666667,0.00108953333333333,0.018845608,-0.0117838033333333,0.0115581006666667,0.01578269,-0.00690164333333333,0.00406313333333333,-0.0198291973333333,0.00199419666666667,-0.00729094333333333,-0.0298923066666667,0.01285658,-0.0103237533333333,-0.00835870133333333,-0.03352189,-0.00221104333333333,0.0083612,-0.00633792333333333,0.00715798666666667,-0.0068818,-0.00615839333333333,0.000318120000000001,0.00227882233333333,0.0179871786666667,-0.010458982
"RFX5",0.00365961026666667,0.000490063333333334,0.01611387,-0.00541616,-0.00506294066666667,0.00108953333333333,0.018845608,-0.0117838033333333,0.0115581006666667,0.01578269,-0.00690164333333333,0.00406313333333333,-0.0198291973333333,0.00199419666666667,-0.00729094333333333,-0.0298923066666667,0.01285658,-0.0103237533333333,-0.00835870133333333,-0.03352189,-0.00221104333333333,0.0083612,-0.00633792333333333,0.00715798666666667,-0.0068818,-0.00615839333333333,0.000318120000000001,0.00227882233333333,0.0179871786666667,-0.010458982
"RUNX2",0.00144715696020179,0.00550021595532394,-0.0178455366795174,0.0195826859088584,-0.00707946824042597,0.0169228613250183,0.0101987425264098,0.00324747981648077,-0.00183748061052355,-0.00787485539405535,-0.0171463212100089,0.00874725736560037,-0.0273733692208696,-0.0236177766135638,0.0144144848715728,0.0152659899285454,-0.00169842664778965,0.0137379109611978,0.0046247611916725,-0.0106770931928147,0.00100885116502906,0.023682639518602,-0.0221017538168354,0.0137085448165752,0.00184684836116071,-0.0103546242163224,-0.00317122542119762,-0.00126387558962502,0.0116311853016019,0.00783646847609304
"EOMES",-0.00413616306410343,0.00143766472604156,0.00338432566391596,0.00745244149471658,0.000174209751748193,-0.00479567878763712,-0.014122978102653,-0.00262648987159669,-0.000451457289526558,0.000975366403161739,0.00367236483700444,0.0117615924234348,-0.0149663602829975,-0.0103829338640555,-0.00375302245175139,-0.0199999776052691,0.00755108285490675,-0.0108854344373387,-0.0064252034720168,0.0112850319465277,-0.00310294012146545,-0.0066026322615353,-0.0124102499671871,-0.0071647600287802,0.00375097304533326,0.00604936601333286,-0.00486587667293409,-0.00120088969903491,0.000803575522534545,0.00719519199944659
"MGA",-0.00330633,-0.00905147,0.003863,-0.00878438,0.0019935,-0.000909846,-0.00431257,-0.00317459,-0.00440038,0.0124223,0.00219926,0.0160353,-0.0146707,-0.0130833,0.00972765,-0.00886982,0.0117442,-0.00748505,-0.00308088,-0.00174135,0.0117401,-0.00542311,-0.00449714,-0.00136929,-0.018946,-0.00126627,-0.0046643,-0.00622051,0.00802573,0.00218982
"TBR1",-0.00291529554325686,-0.00753635224957506,0.0024868727760047,0.000496963481809277,-0.00287317495436813,0.00850332099707434,-0.0134743275994067,-0.00676002687036326,-0.00283033267764292,0.010274762104109,0.00331662326237596,0.0165224021575718,-0.0102439604672477,-0.0178096911852705,0.00187588608013209,-0.0113183227156692,0.0125362546555301,-0.0176926622857057,-0.0018327753355317,0.00940900805495103,0.0142204604462912,-0.011979169380789,-0.00730341162321646,-0.000853724494419138,-0.00847463592629992,-0.00245834012570135,-0.00738031467907252,-0.0123118541943534,0.0098258145347871,0.000522571275648914
"TBX15",-0.00330633,-0.00905147,0.003863,-0.00878438,0.0019935,-0.000909846,-0.00431257,-0.00317459,-0.00440038,0.0124223,0.00219926,0.0160353,-0.0146707,-0.0130833,0.00972765,-0.00886982,0.0117442,-0.00748505,-0.00308088,-0.00174135,0.0117401,-0.00542311,-0.00449714,-0.00136929,-0.018946,-0.00126627,-0.0046643,-0.00622051,0.00802573,0.00218982
"TBX19",0.0173657050521193,-0.00604164587763261,-0.00231268101961105,0.0194815789968098,0.000319579424051241,-0.00378339148657498,-0.00124297219970149,-0.0183373789328489,-0.00967526942062716,0.0239067231096048,-0.00123578328515841,0.00742543315974744,-0.0170088802833925,-0.0182328262663634,0.00247761280245568,-0.0139176054273538,0.0180917160834457,-0.0222687384718076,0.0116558431122552,-0.00752472726837274,0.0260929530083838,-0.0141441821524053,0.00787139270300566,0.0250544021422563,-0.00409744986863315,-0.00489161813341022,0.0048774705049055,-0.0117523537352959,0.0229437485920525,-0.000827242985087258
"TBX1",-0.00330633,-0.00905147,0.003863,-0.00878438,0.0019935,-0.000909846,-0.00431257,-0.00317459,-0.00440038,0.0124223,0.00219926,0.0160353,-0.0146707,-0.0130833,0.00972765,-0.00886982,0.0117442,-0.00748505,-0.00308088,-0.00174135,0.0117401,-0.00542311,-0.00449714,-0.00136929,-0.018946,-0.00126627,-0.0046643,-0.00622051,0.00802573,0.00218982
"TBX4",-0.00330633,-0.00905147,0.003863,-0.00878438,0.0019935,-0.000909846,-0.00431257,-0.00317459,-0.00440038,0.0124223,0.00219926,0.0160353,-0.0146707,-0.0130833,0.00972765,-0.00886982,0.0117442,-0.00748505,-0.00308088,-0.00174135,0.0117401,-0.00542311,-0.00449714,-0.00136929,-0.018946,-0.00126627,-0.0046643,-0.00622051,0.00802573,0.00218982
"TBX5",-0.00330633,-0.00905147,0.003863,-0.00878438,0.0019935,-0.000909846,-0.00431257,-0.00317459,-0.00440038,0.0124223,0.00219926,0.0160353,-0.0146707,-0.0130833,0.00972765,-0.00886982,0.0117442,-0.00748505,-0.00308088,-0.00174135,0.0117401,-0.00542311,-0.00449714,-0.00136929,-0.018946,-0.00126627,-0.0046643,-0.00622051,0.00802573,0.00218982
"TEAD3",-0.000897302,-0.0116189,0.0121654,0.00680818,-0.00179064,0.00333696,0.0199668,-0.00193044,-0.00136961,-0.0108769,0.00140718,0.00858169,0.00987344,-0.00964672,-0.000840785,-0.00890175,-0.00171175,-0.00220971,-0.00666397,0.00294063,0.00117329,-0.00135622,0.00296815,-0.00305829,0.0118698,-0.00277024,0.00379375,-0.0140369,0.0119923,0.00737742
"TFAP2A(var.2)",0.00365451501574521,0.0115397028442989,-0.00760933932743178,-0.00402441253600075,-0.0090923935249647,-0.011154855867973,-0.0069806111250039,0.00482291911896986,-0.00220098854306877,-0.00439949415625533,0.00971204060812236,-0.000978324461515708,0.00295361324720756,0.00500951586119705,0.00189920567833023,-0.000899699839290861,-0.00679291423733178,0.00162124767067836,0.0039432343241456,-0.00665138924650666,0.00656104382676415,0.00298711893699601,0.00301251574987086,-0.00183702823050709,0.010142415270111,0.00169529819224843,0.00550558128101504,0.00427392641733804,0.0123665350419798,-0.0115565091312178
