,SRR3986201,SRR5355290,SRR5355456,SRR5355765,SRR5355834,SRR5356155
SRR5355614,0.0,0.0,0.0,0.9985528709210315,0.0,0.0
SRR5355154,0.028546403032384544,0.8741661555537987,0.03845636254882949,0.012385126187210221,0.028186385943699953,0.0182595667341443
SRR5355832,0.012287692885102928,0.0,0.0,0.0,0.9736276829631149,0.0
SRR5353525,0.16161145586049613,0.20489329102636247,0.29925111509509783,0.07425067513067744,0.15514635245246858,0.10484711043491278
SRR5354677,0.11276540862122544,0.5116335498872893,0.1433240768026273,0.048521627072220824,0.11176902299732092,0.07198631461935563
SRR3986172,0.9999999999999987,0.0,0.0,0.0,0.0,0.0
SRR5355768,0.0,0.0,0.0,0.9981799194967304,0.0,0.0
SRR5353917,0.1600400468526918,0.20217684521505416,0.30638346821070533,0.07404767516572858,0.15334099143396246,0.10401097312187112
SRR5356155,0.0,0.0,0.0,0.0,0.0,0.9970088191383217
SRR5355149,0.029457860353976028,0.8701578651007217,0.03967492188331652,0.01278013574645957,0.029086795822491997,0.018842421093116925
SRR5355327,0.02904198638986345,0.8719867427798058,0.03911892502494735,0.012599903275102246,0.028675962531934274,0.01857647999841803
SRR5353557,0.15984308995726504,0.2064284134092849,0.302820012893092,0.07377671790025396,0.15331283431111645,0.10381893152899975
SRR5354073,0.13638250740536675,0.14908834193609694,0.42488743651068317,0.07008429082431164,0.1284796790226396,0.09107774430091367
SRR5353425,0.15593295970920146,0.2095599598124459,0.3109960009065247,0.07254893420525646,0.14948200266626988,0.10148014270031469
SRR5356025,0.151414093791657,0.0435950510098044,0.13881313140742013,0.3593012199266481,0.11601614879074655,0.19086035507372756
SRR5354853,0.5314932123386152,0.011201595071114883,0.025374519170055943,0.09863671572042637,0.16246323436716,0.1708307233326315
SRR5355058,0.3000240867005243,0.017345125586778386,0.03434161043576362,0.10645260910315486,0.3584393423808105,0.1833972257929719
SRR5354555,0.1713078380422205,0.24356356262797935,0.23388630831535462,0.07487499227109591,0.16657995630473824,0.10978734243862985
SRR5354064,0.15293984176317407,0.1398401288358573,0.3858176555741904,0.07658368265387112,0.1433625672805846,0.10145612389233352
SRR5354174,0.08563094642178559,0.6249207090206144,0.1130066919096548,0.03704180439806954,0.08466561801912796,0.054734230230794934
SRR5353747,0.14560344326851413,0.22861466186614862,0.32217354820543515,0.06877603311684986,0.13971793216312217,0.09511438137994395
SRR5353962,0.14603536162582267,0.24094935915416213,0.309040281398473,0.0683663344287686,0.14042758615405604,0.09518107723873426
SRR5354451,0.1396148569130173,0.4038201649365344,0.16928017358715922,0.05972508197696971,0.13855641451334913,0.08900330807300233
SRR5355131,0.029407863098940824,0.8703777366980393,0.039608078733665585,0.012758467813311875,0.02903740456902931,0.018810449087096656
SRR5353385,0.1568863941985321,0.20807215750189442,0.30970530936826046,0.0728850501775228,0.15038762622570448,0.10206346252809909
SRR5354646,0.14834263477319026,0.2348570188996545,0.3083170122516211,0.06926342831536762,0.14259788393519268,0.09662202182499041
SRR5354551,0.11351222802313841,0.5091826580208265,0.14349606386823985,0.04880578482745087,0.11255350413914463,0.07244976112123927
SRR5354299,0.11300869601982325,0.5092291064747975,0.14497499446329012,0.048690779605440784,0.11193172501066248,0.0721646984260251
SRR5353423,0.15982836626332717,0.2063793693413753,0.3029098757508341,0.07377521073626438,0.1532959468459741,0.10381123106223702
SRR3986036,0.13671784094906034,0.14930176120684702,0.42370784004955975,0.07019525590298221,0.12879671620431232,0.09128058568725049
SRR5355066,0.4223107784858264,0.013804218275249714,0.031287172933849146,0.12170465504484859,0.20010421226748729,0.21078896299274402
SRR5355329,0.029406738368906726,0.8703826828929402,0.03960657504157396,0.012757980375067738,0.029036293471486476,0.018809729850109636
SRR5355083,0.39367019432901135,0.014514740490698142,0.032841853659205805,0.12747064876208056,0.2107557019531909,0.22074686080581807
SRR5354235,0.1778100332545144,0.2996932337705561,0.15646905353198737,0.07312866616815804,0.180601862868987,0.11229715040582118
SRR5355602,0.0,0.0,0.0,0.9593460005139326,0.0,0.01912358535633328
SRR5354087,0.1385215741475476,0.14904272095381765,0.4187057672572103,0.07087603596639658,0.13045265211296941,0.09240124956207016
SRR5353702,0.14912358792766905,0.22094168769279088,0.3194896544858049,0.07011967889569162,0.1430213139830975,0.09730407701496015
SRR5354529,0.23065649339399852,0.13486329129074104,0.16487018160219144,0.09343209456427251,0.23100074409573337,0.14517719505307397
SRR5354323,0.09910928842873483,0.565809728518277,0.13086729618487375,0.04287578835677275,0.09798719096949486,0.06335070754188923
SRR5354667,0.14043468932563313,0.40203155269433594,0.1684435972400925,0.05996230864667456,0.13964352421129989,0.08948432788199494
SRR3986032,0.17501571559141818,0.1638931698496893,0.30061331997672885,0.08022165091885687,0.16676369249693762,0.11349245116638136
SRR5353971,0.14792700886100124,0.24377395154890463,0.30089211607208716,0.06878041852958187,0.1423770463118322,0.09624945867661065
SRR5354568,0.12789143382925827,0.44908471405582434,0.1596469111989463,0.05489657255819341,0.12688546311515495,0.0815949052426566
SRR5355745,0.0,0.0,0.0,0.9957535375844022,0.0,0.0
SRR5354271,0.13460387948649538,0.4225035360858699,0.16576666138147897,0.05767893253696954,0.13360436422287927,0.08584262628633903
SRR5353956,0.14600551598052325,0.22753444750954133,0.32206220672456354,0.06894006449074697,0.14008955370276946,0.09536821159186887
SRR5353526,0.1595028190623073,0.20547127018450664,0.3047255840927103,0.07373284105322558,0.1529297268847749,0.10363775872248783
SRR5353512,0.15982655494173478,0.20637396996962695,0.3029203149919944,0.07377499279411334,0.15329389510811647,0.1038102721944259
SRR5353961,0.15451677101685968,0.265549701562782,0.2610613364277561,0.06956342563701975,0.1495699239687578,0.09973884138684434
SRR5353713,0.14673771799806368,0.22590988108961668,0.3215313206542777,0.0692211112241055,0.14077574098897352,0.09582422804497652
SRR5353639,0.15951762355508797,0.20556429472925802,0.304592780043258,0.07373211558687183,0.15294848025315524,0.10364470583238147
SRR5354076,0.13743195618062515,0.1501679549884665,0.4208168620581011,0.07039260371111353,0.1294918742118568,0.0916987488498489
SRR5355895,0.30745100494604444,0.01791875148670121,0.03513654116301432,0.10913709798219948,0.34233156543097776,0.1880250389910672
SRR5355979,0.13409697381814425,0.0,0.015583317198930925,0.04771029243945264,0.7122245327561944,0.08216442507874307
SRR5354459,0.12496156003180633,0.46207858612046965,0.1556417959002664,0.05362780089934749,0.12396844379605426,0.07972181325209139
SRR5354318,0.09209078100020933,0.5916502378145154,0.12643453785008735,0.040065465486644976,0.09081401551060732,0.05894496233797634
SRR5354341,0.12003885239857723,0.48305194308541577,0.1497121576329204,0.05152281396708683,0.11909038611080225,0.07658384680523478
SRR5353570,0.1537332377968289,0.2128213870285351,0.31413592694208575,0.07178039131345788,0.1473923199134783,0.10013673700562754
SRR5353831,0.1465828701169156,0.2260040656475929,0.3218817498431903,0.06917507306665319,0.1406237299369775,0.0957325113886842
SRR5354114,0.14106582186580716,0.16833200414864707,0.39302259301966563,0.07050596906857327,0.1335624158034482,0.09351119609387118
SRR5353386,0.15985423943817784,0.20601982106943306,0.30318482804694935,0.07380072883995706,0.15330749994278806,0.10383288266270697
SRR5355658,0.0,0.0,0.0,0.9967638723865538,0.0,0.0
SRR5355377,0.02940665401443168,0.8703830538563676,0.03960646226500837,0.012757943817318304,0.02903621013944637,0.018809675907512577
SRR5353430,0.15804225724982038,0.2063617701223067,0.30805049467192885,0.07328823635008128,0.15148812692756342,0.1027691146783125
SRR5355116,0.029406511457277597,0.8703836807761693,0.039606271675160065,0.012757882035548784,0.029036069310184407,0.018809584745744068
SRR5353481,0.15788075225454642,0.20597758570025462,0.30888349278574756,0.07325645931735558,0.15132255721589583,0.10267915272621393
SRR5355813,0.0,0.0,0.0,0.0,0.9889815103220125,0.0
SRR5353480,0.16013566076711042,0.20650819766183007,0.3019032990443535,0.07385256497549218,0.15361203555002206,0.10398824200120384
SRR5355678,0.0,0.0,0.0,0.998773911657528,0.0,0.0
SRR5355596,0.0,0.0,0.0,0.9983367216663483,0.0,0.0
SRR5355262,0.0,0.9978377339284588,0.0,0.0,0.0,0.0
SRR5355052,0.32147757082653505,0.019317825010657135,0.03711717163133258,0.11424487650392993,0.3110917538724658,0.19675080215508384
SRR5355103,0.36114982641671334,0.015123094499824007,0.0344833912523287,0.13532097039938512,0.2182723044559697,0.2356504129757843
SRR5355812,0.0,0.0,0.0,0.0,0.987728649704804,0.0
SRR5353934,0.15656100674143933,0.20854315629919135,0.3101810890246644,0.0727718399712659,0.15007799484662815,0.10186491311682393
SRR5353845,0.14590990719717786,0.22775896181288594,0.322119684804333,0.06890271340164834,0.14000029658440305,0.09530843619956517
SRR5353746,0.14629453501112463,0.22688284153868263,0.3218625474558315,0.06905154610779501,0.14036012467211495,0.09554840521446467
SRR5356103,0.022700091564939164,0.0,0.01157033894657157,0.9018070420130821,0.014834079339354598,0.04615242660672379
SRR5353457,0.15975426449078417,0.20607918542999093,0.30341395302876345,0.07377036246132823,0.15320878684232192,0.10377344774682311
SRR5355336,0.029401152841519652,0.87040724621775,0.03959910754701656,0.012755559705506658,0.029030775644570846,0.018806158043719445
SRR5354838,0.35270956152634647,0.014743437436159537,0.03472310782697361,0.14210996628078126,0.20546232229011854,0.25025160463962615
SRR5353836,0.14555090018798375,0.2287396365982938,0.3222036896249314,0.06875532647693824,0.13966897993960833,0.0950814671722588
SRR5353608,0.15932304836534786,0.20467709354090477,0.30601247608728627,0.07372440050638217,0.15271570652382827,0.10354727497626358
SRR5353396,0.1592924879120563,0.20541028159076521,0.30538815408772807,0.07367850939680765,0.15271445721033577,0.10351610980231953
SRR5354010,0.1455695764532772,0.22854653562570615,0.3223355312695764,0.06877021763039162,0.13968231888324983,0.0950958201378131
SRR5356138,0.39697023800194475,0.014505040936029638,0.0326712083623369,0.12607990366266136,0.21151536224350947,0.21825824679352346
SRR5355736,0.0727128100617662,0.010116112524803348,0.04058781762357837,0.6850336887861632,0.047887075036429916,0.1436624959672599
SRR5353574,0.16675083143038083,0.1884943114843694,0.30042616267460365,0.0765599748645891,0.15960013316364682,0.10816858638242342
SRR5355561,0.0,0.0,0.9996700123822627,0.0,0.0,0.0
SRR5354675,0.13113703865753096,0.4376416854957742,0.16119476313525702,0.05617233708886764,0.13023042241195423,0.08362375321064972
SRR5355379,0.0,0.9973884436708349,0.0,0.0,0.0,0.0
SRR5354890,0.3484963655864886,0.01736823692800637,0.03620380436547417,0.12429366420755274,0.25905636050531483,0.21458156840716766
SRR5354788,0.05341003026757333,0.7649670730583156,0.07155647333087473,0.02315398801301097,0.05275554572481032,0.03415688960547432
SRR5354790,0.14520120933588357,0.23101497199221316,0.3210186309940301,0.06854635019677749,0.1393814934792727,0.09483734400183824
SRR5355547,0.0,0.0,0.9934121434482494,0.0,0.0,0.0
SRR5355713,0.03297024791763445,0.0,0.016815190176189116,0.857380074255287,0.02154649565747729,0.06702159176112686
SRR5354532,0.17282928941818657,0.01089351371862181,0.02038750106252986,0.06150451284650964,0.6285121951743118,0.10587298777984222
SRR3986096,0.16621501585953063,0.13622973664957053,0.35225456002468963,0.08040496874029156,0.1556117195940856,0.10928399913184283
SRR5354430,0.19366423941685074,0.1588495285347609,0.2523404476379023,0.0845767946075653,0.18646362669128314,0.12410536311165055
SRR5353465,0.15686635175197816,0.20839290036565153,0.3094482474568075,0.0728455141263584,0.15040748190192454,0.10203950439729395
SRR5353727,0.14545169081083228,0.22917302751884605,0.3220710112458307,0.06870662769809417,0.13958170396026795,0.09501593876614371
SRR3986054,0.24342593205641275,0.1141417169112919,0.14482916684639194,0.09594507153868836,0.2494206113860336,0.15223750126119134
SRR5354758,0.149507674686988,0.3300937863158055,0.21289299485728208,0.06552997963099656,0.1460991275931555,0.09587643691579745
SRR5353473,0.16149117248794564,0.1997562829995957,0.3045722986467998,0.07456615855989827,0.15471284737562507,0.10490123993014845
SRR5354077,0.1379938416519524,0.14714766658728415,0.4219838734883103,0.07085831569018419,0.12987875473638757,0.09213754784589319
SRR5353631,0.159163587737171,0.20542187613953133,0.3057466500606068,0.07364270435872038,0.15258451420865793,0.10344066749532521
SRR5354266,0.12429621839300688,0.45367810275665643,0.1659226463599536,0.0538615445511519,0.12275900936415488,0.07948247857511058
SRR5355065,0.34346479109693073,0.01722164880630894,0.03559304213131209,0.12157712361411935,0.2721598080474619,0.20998358630387254
SRR5354861,0.14398269995105836,0.0,0.016751753178749936,0.051233115902056536,0.6909495822365572,0.08822845489559228
SRR5353389,0.15935744797121135,0.2053877160479557,0.3052237265124078,0.07369741250644939,0.1527792625620148,0.1035544343999734
SRR5354767,0.12894359931902633,0.4106825362040715,0.19434014049551498,0.056909950789789714,0.1263012041198661,0.08282256907176057
SRR5353475,0.15558089939543948,0.21006279701769678,0.3115171908355345,0.07242672007167955,0.14914697907893207,0.1012654136007305
SRR5354160,0.11806546332469538,0.49144941412786836,0.14732525814805492,0.05067367410522637,0.11716232229700328,0.07532386799718983
SRR5353619,0.1574367805698962,0.2073110427784247,0.30886560481994285,0.07307434308470047,0.1509137114242289,0.1023985173228197
SRR5354860,0.39386704896566377,0.014582324122222007,0.0328353147591711,0.12666060248876093,0.21276559454750346,0.2192891151166836
SRR3986052,0.20852514635809852,0.1369904606593666,0.2333227768780395,0.08944190656527963,0.19863717556062632,0.13308253397860068
SRR5354350,0.13457020094147282,0.4301252607238437,0.15821569986071707,0.05728977513973809,0.13411285296885675,0.08568621036540497
SRR5355603,0.0,0.0,0.0,0.9911276308877942,0.0,0.0
SRR5353579,0.15946416311801942,0.20542116209836944,0.30488512991925787,0.07372484935484686,0.1528885863265636,0.10361610918295565
SRR5354302,0.12861900982182772,0.44471776361797705,0.1617844981955824,0.05526872918325762,0.12752942505481166,0.0820805741265777
SRR5354153,0.2236531596686275,0.17801409579443034,0.1367373800163419,0.08888748201761747,0.2325644316503016,0.14014345085269686
SRR5354855,0.3602317657603676,0.015488005282375735,0.03444015598514079,0.1308607959034522,0.23167170721297578,0.22730756985569237
SRR5354792,0.1459626539438931,0.2238863628039176,0.32568152796203115,0.06911417527440843,0.13994661156472793,0.09540866845103747
SRR5354604,0.17796141920682726,0.1460650270564778,0.30958927038257555,0.08220674980532633,0.16854259820206624,0.1156349353467382
SRR5353529,0.1520432044917602,0.21803726516484187,0.31392359231838,0.07106741191249238,0.1458671117329556,0.09906141437958473
SRR5355699,0.0,0.0,0.0,0.9777314748488294,0.0,0.010475088784413498
SRR5353689,0.1467511181545902,0.22587891256504555,0.3215227890189544,0.0692263196417407,0.140788264046453,0.09583259657323003
SRR5353560,0.1591814809074917,0.20547328320817723,0.3056454036437057,0.07364495850795125,0.1526046980687003,0.10345017566398648
SRR5354703,0.08332462712539494,0.6328374075888668,0.11211727087179671,0.03614499602280703,0.08227970591383817,0.05329599247734279
SRR5354708,0.1982861674009353,0.15916537234600123,0.23874236352927763,0.08554008622950778,0.1915729152910336,0.12669309520325736
SRR5353723,0.1462381411102935,0.22702686127199442,0.3218853465913142,0.06902891851255176,0.1403077954097123,0.09551293710414753
SRR5354762,0.13352090856443358,0.39665324223901016,0.19454789789046592,0.058633590395817024,0.13098635730978977,0.08565800360051304
SRR5353403,0.15377149721564343,0.2127396596554531,0.31410354515930744,0.07179277606422414,0.1474328044729829,0.10015971743240286
SRR5353988,0.0,0.9674059017209488,0.0,0.0,0.0,0.0
SRR5354873,0.3741548862364167,0.01517764689255061,0.03400745958310907,0.13043028998486628,0.2210227871348357,0.2252069301682265
SRR5354093,0.13356668363959553,0.14945236422584302,0.43278647446932406,0.06897949843674747,0.1259014496938304,0.08931352953467146
SRR5354203,0.11101857372099014,0.5193626952990811,0.14094296196088557,0.04776278918683828,0.11004436063134039,0.07086861920090431
SRR5353408,0.15983591475819714,0.20357920099517987,0.3056074525571223,0.07392069148878426,0.15319018519690264,0.103866555003827
SRR5354218,0.20461809451741728,0.16302898736723662,0.21713248384953396,0.0868304780968166,0.1981561708775537,0.13023378529145505
SRR5355891,0.3172210880679789,0.017780548136120497,0.03533031728512905,0.11252103671676503,0.3231589597016312,0.19398805009237918
SRR5354023,0.1508874780927883,0.21770490847654525,0.3175644599163485,0.07076049080641734,0.1446928036453755,0.09838985906253835
SRR5353531,0.157562385689524,0.20709392598663712,0.3087160816545368,0.07311970969268294,0.15103214733162726,0.10247574964500472
SRR5355824,0.0,0.0,0.0,0.0,0.979200730429839,0.0
SRR5353601,0.15211464873052177,0.20742367484135657,0.32391738308931467,0.07161721706106011,0.14563701253815103,0.09929006373961032
SRR5353926,0.15981952089290447,0.20635424143598693,0.30295965102916933,0.07377408286367505,0.15328597780500958,0.10380652597326682
SRR5354537,0.1655672857932713,0.20133408682990125,0.2915952897331647,0.07538723417101596,0.15893829469851506,0.10717780877414672
SRR5353392,0.1594510965054619,0.20542375817046044,0.30492009096308686,0.0737211468389064,0.15287547183177153,0.1036084356903254
SRR5355873,0.3198508610362465,0.01950298217755916,0.036924543406541104,0.1136312167988867,0.31443251975956965,0.19565787682120084
SRR5354764,0.14573382440546961,0.23973239482913938,0.31107996592996534,0.06833172801363621,0.140100284530905,0.09502180229090108
SRR5354534,0.16748385879429148,0.19824216632748648,0.289137761694338,0.07602901691152991,0.16076880785403547,0.10833838841833349
SRR3986203,0.9999999999999991,0.0,0.0,0.0,0.0,0.0
SRR5354651,0.12697352775736018,0.45060363594637903,0.16091827680682955,0.05461851933912216,0.12583527522361077,0.08105076492673267
SRR5353419,0.15983760949176637,0.20635141766470064,0.3029105063314563,0.07377917044525403,0.15330416084377912,0.10381713522305575
SRR5354159,0.13604203481650295,0.42527688340668546,0.1585677984047932,0.05784940937605054,0.1356644715756793,0.0865994024203217
SRR3986148,0.9997710291964059,0.0,0.0,0.0,0.0,0.0
SRR5353814,0.1476878588903372,0.2239138180462835,0.32073507985410094,0.06957997091676082,0.141669354158728,0.09641391813380301
SRR5355912,0.31003060953942224,0.01771818573494416,0.03536297753736354,0.10994338495647199,0.33751510797486406,0.18942973425693757
SRR5354554,0.031065976912923933,0.862857466196745,0.042049865682914564,0.013487569777627963,0.03066460856167262,0.019874512868156446
SRR5354908,0.06616881690005019,0.0,0.033830569218711554,0.7137642142333985,0.04325101752030032,0.13440613109248672
SRR5355740,0.0,0.0,0.0,0.9944234897832397,0.0,0.0
SRR5355693,0.0,0.0,0.0,0.9806672091676331,0.0,0.0
SRR5354772,0.05079070073024494,0.7763374768255091,0.0682010176187568,0.02202566937184812,0.05016080060013923,0.03248433485356096
SRR5355049,0.12616980684551915,0.0,0.014663504134545898,0.04489627291652097,0.7292020766219882,0.07731816525088146
SRR5353911,0.1599060178471932,0.20610678384219241,0.30295185011684705,0.07381041397097025,0.15336341467276,0.10386151955004994
SRR5354391,0.16517840362664718,0.33782889304280234,0.15684448661261888,0.06847472234916151,0.16716126119804064,0.1045122331707563
SRR5354353,0.15475422447343648,0.3246829537764641,0.2027041422619594,0.06706163514152128,0.15182905962547108,0.09896798472117278
SRR5355938,0.3117513126734153,0.017929246271215317,0.03582603859444348,0.11056752684393133,0.33345652776649,0.1904693478505082
SRR5356065,0.33797048564330856,0.016550659307127194,0.03789437586519423,0.1455534759695261,0.22325255346580813,0.2387784497490401
SRR5353398,0.16655747651991795,0.18485381436943607,0.3044707174209672,0.0767586240594457,0.15921399987234003,0.10814536775790658
SRR5356071,0.16301886484178987,0.0196604873678534,0.07435255726837449,0.3757097339448903,0.10600977482564093,0.2612485817514537
SRR5353447,0.15950971074608733,0.20553238809866708,0.30464646305019927,0.07373158998579579,0.15293917970753004,0.10364066841173292
SRR5355019,0.3909883680854267,0.014580300487270952,0.03299288217321153,0.12806153574275184,0.21164368896553334,0.2217332245458108
SRR5355787,0.2968450406542079,0.021291315400504607,0.037470348938083826,0.10573211087240234,0.3570360518590769,0.18162513227572896
SRR5353502,0.15984009228349375,0.20641398136526748,0.302842627059639,0.07377663918670617,0.1533092153530907,0.1038174447518152
SRR5354885,0.37510260681623764,0.014929811353467059,0.03387826814962411,0.13189788780930584,0.2159938353598183,0.22819759051155158
SRR5355076,0.3021218684194763,0.024851680315252006,0.04133078324247769,0.10789314040595925,0.33890393914794187,0.18489858846889773
SRR5354899,0.12759520304516034,0.06561728385891194,0.37249657300704675,0.19786030259687118,0.10552484576495239,0.1309057917270622
SRR5354085,0.033930500471346096,0.03228997852557838,0.8520274386608213,0.025302798256598744,0.03107346885392424,0.02537581523173214
SRR5356063,0.3828244702006316,0.01479053902137524,0.03343943932961892,0.1296409241421003,0.21486269300213012,0.2244419343041495
SRR5354078,0.22424508395361784,0.10932501934468478,0.22110160684092683,0.09439240796755874,0.20840226801789974,0.14253361387532112
SRR5353687,0.14603184392588822,0.2274224362307347,0.32209443191264225,0.06895295230816854,0.14011274639952542,0.09538558922305429
SRR5354435,0.11777698180377562,0.48933822565630114,0.15028960108012496,0.050708058362046435,0.11669073852806484,0.07519639456972468
SRR3986100,0.1919152587189599,0.17295101366233404,0.24355600446579542,0.08335982112866536,0.1853967949472818,0.12282110707697722
SRR3986149,0.9999999999999979,0.0,0.0,0.0,0.0,0.0
SRR5354877,0.16113458424697638,0.1407540553218146,0.36222634614914173,0.07850554923216078,0.1512481028572731,0.10613136219264442
SRR5353605,0.14610544170851156,0.22733000561360708,0.32197321283680064,0.06897753165306496,0.14018367569720142,0.09543013249082796
SRR5354784,0.12722602653943857,0.4477758357013469,0.16295742853756615,0.05480905679975629,0.12599043413990701,0.08124121828202005
SRR5355478,0.0,0.0,0.9964777820812772,0.0,0.0,0.0
SRR5356049,0.22083141364675843,0.09027729289630425,0.17076043487531498,0.15801167589386236,0.195828931071714,0.16429025161605415
SRR5355785,0.021353869323060486,0.0,0.0,0.0,0.9541695095734265,0.013085493979305914
SRR5355804,0.1144450854001064,0.0,0.013298348931297225,0.04072187559990317,0.7543828396290051,0.07012959795550891
SRR5354856,0.10829788839163446,0.0,0.012583158597943653,0.038535578731344555,0.7675722310490387,0.06636460504525585
SRR3986068,0.1702589011713431,0.14156268167598232,0.33558855102619456,0.08091600859030572,0.1602430169345,0.11143084060168576
SRR5354031,0.12893696965215432,0.1514061644902649,0.44466666164919816,0.06693120728826421,0.12172694545678807,0.0863320514633417
SRR5354536,0.2541010456918676,0.10767368413801143,0.12969687455811457,0.09936663737848397,0.2504011999547703,0.1587605582787621
SRR5355061,0.33432976399303327,0.019077270390225762,0.03763246505670782,0.11876201511708229,0.28555362381336175,0.20464486162959372
SRR5353511,0.16073876185835856,0.20205149576397796,0.3045013437794695,0.07424458649632751,0.1540428944383894,0.10442091766349024
SRR5354242,0.09667736197506802,0.5781050794038844,0.12603706384348295,0.041747724862871205,0.09566363725290075,0.06176913266183678
SRR5353720,0.14555920932707853,0.2287239696636577,0.32219496444710727,0.06875843378608312,0.1396768092966705,0.09508661347941755
SRR5354475,0.1608879897890485,0.27773722847365445,0.23108729583214854,0.07071823432440255,0.15631700340924093,0.10325224817152605
SRR5354176,0.20843614100573948,0.14568995829384268,0.22387945896021524,0.08867025541337768,0.20057369603258962,0.1327504902942472
SRR5355312,0.02967734495752068,0.869192644621883,0.039968357734355316,0.012875256471258692,0.029303620173614167,0.01898277604144047
SRR5355241,0.0,0.9972100785812311,0.0,0.0,0.0,0.0
SRR5354465,0.05246047688054041,0.7691079178277658,0.07032146085554412,0.022744082112553684,0.051815813567244615,0.03355024875641088
SRR5353975,0.14562411676249404,0.230753158890256,0.32004904023862135,0.06869254452367013,0.1397860029722239,0.09509513661275017
SRR5353955,0.15006728784158294,0.23091415145486785,0.30716949931503323,0.06993344642815673,0.14421687306552455,0.09769874189485063
SRR5354216,0.16323588424733565,0.1977919786921723,0.301475087934056,0.07514621477754435,0.15639454619307339,0.10595628815583127
SRR3986201,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
SRR5355056,0.3091296224752907,0.03572445320521943,0.05934838853600347,0.1123332184985323,0.29324360731566224,0.1902207099692974
SRR5354196,0.16842617320971068,0.21043535591098275,0.2744028302160471,0.07568511263614673,0.16237837425664628,0.108672153770482
SRR5354084,0.16351971558201348,0.14080405550535824,0.3554259271985067,0.0791842517082931,0.15353153507254116,0.10753451493329802
SRR3986216,0.9999999999999976,0.0,0.0,0.0,0.0,0.0
SRR3986080,0.13991490393673967,0.15348018065047334,0.410494125279266,0.07104029881962959,0.13193157491335214,0.09313891640055162
SRR5355486,0.02299510279403294,0.02165679251431293,0.8995903564926689,0.017436047507181522,0.021024712640170605,0.017296988051632815
SRR5353827,0.13244464531750522,0.1671271534615205,0.4195163079788461,0.06722910169646962,0.12553386067861083,0.08814893086706062
SRR5355265,0.0,0.9687610039545083,0.0,0.0,0.0,0.0
SRR5355029,0.20858109898567742,0.11595838557183609,0.25659836049130197,0.09122042874908964,0.19386589160078863,0.133775834601316
SRR5354847,0.29738386587932103,0.018106593295462152,0.03453529586287885,0.10564834889103931,0.36240057699794037,0.181925319073362
SRR5354770,0.140424408438047,0.33948508287464635,0.22999926141723878,0.0628189654577309,0.1367764792682099,0.09049580254415192
SRR5354072,0.13616192428421728,0.14811991776004757,0.42642929647840444,0.07008416090504363,0.12823463023659226,0.09097007033570613
SRR5355204,0.0,0.9980739994672094,0.0,0.0,0.0,0.0
SRR5354239,0.1664562359248602,0.23419539940656878,0.2568862837369989,0.07416318205745753,0.16112439450705157,0.10717450436707994
SRR5354748,0.1542157358403418,0.19526314249084084,0.32962708952535685,0.07278031237071662,0.14738911596862186,0.10072460380413663
SRR5355863,0.08504840618464418,0.0,0.0,0.030262832091054598,0.8174651483332729,0.052117185109539825
SRR5356029,0.2519983230630304,0.10243678401501441,0.14387680752017112,0.10818321792236697,0.23258289557101758,0.16092197190840926
SRR5353992,0.1458943450960754,0.22776163148096204,0.32216150464886073,0.06889836627934934,0.13998483531172154,0.09529931718304481
SRR5353730,0.14734184147719553,0.22462527771690818,0.321039880875158,0.06945008080170788,0.14134347001487133,0.09619944911417264
SRR5355707,0.0,0.0,0.0,0.9712812908381887,0.0,0.01350798550991272
SRR5356036,0.23347828533787177,0.09336083974499294,0.16175317836362063,0.13897861675206447,0.20905319395212069,0.16337588584933818
SRR5354763,0.14690421470830464,0.22491311374807718,0.3220206670729669,0.06928324220432543,0.14095161236152287,0.09592714990481917
SRR5355789,0.1652323374255066,0.010254131725414253,0.019342785662818086,0.05878803000748281,0.6451629285936533,0.10121978658512688
SRR5353893,0.1593630943109237,0.2038011948657617,0.30674817459037074,0.07377957064556999,0.15272162120018432,0.10358634438720259
SRR5353466,0.16678603681675927,0.184087144170054,0.3045618033112953,0.07686502185781556,0.15940555446673513,0.10829443937735404
SRR5353705,0.1369468041306381,0.17725557477064185,0.3965430953520435,0.06842858877112852,0.13005805236256276,0.09076788461299884
SRR5354804,0.1629254275132272,0.20209261401969295,0.29833528586643776,0.07467392000068283,0.15633476704111401,0.10563798555886021
SRR3986082,0.18097159702022056,0.13071376001797239,0.31683976074845305,0.08432887424543,0.16927771175118447,0.11786829621674982
SRR5354889,0.42751804152787126,0.013701045156241373,0.03100728087356551,0.12038803689244662,0.19889737211205366,0.20848822343782653
SRR5355617,0.0,0.0,0.0,0.9991721561838041,0.0,0.0
SRR5355593,0.0,0.0,0.0,0.9956249927444174,0.0,0.0
SRR3986183,0.9999999999999991,0.0,0.0,0.0,0.0,0.0
SRR5354034,0.14628405535507502,0.22664330667531107,0.32212162880617085,0.06906125451351978,0.1403430366612555,0.09554671798868153
SRR5354638,0.13132137769442553,0.4419887723941004,0.1562810353295445,0.05599799036388241,0.1307605573569302,0.08365026686115119
SRR5356043,0.2335332714073726,0.0995547716303394,0.16745878080170054,0.12859172385245196,0.21130773923063143,0.15955371307751334
SRR5353524,0.15960159738731303,0.205635614810791,0.30428264031810015,0.073751401790082,0.1530363260512329,0.10369241964249312
