,GSE96769#SRR5355219,GSE96769#SRR5355440,GSE96769#SRR5355614,GSE96769#SRR5355849,GSE96769#SRR5356042
GSE96769#SRR5354804,0.27145322518446524,0.027813460085353715,0.03566617476319926,0.6001191916290038,0.06494794833797338
GSE96769#SRR5354889,0.04390745925333261,0.015652036750374382,0.025506585119020233,0.8232477638166166,0.09168615506065489
GSE96769#SRR5355617,0.0,0.0,0.9940947241775822,0.0,0.0
GSE96769#SRR5355593,0.0,0.0,0.9976135003624915,0.0,0.0
GSE96769#SRR5354034,0.2868363262388433,0.026522152862335294,0.03407347559891289,0.5889952412020679,0.06357280409783571
GSE96769#SRR5354638,0.4654091317666001,0.018963295244264048,0.024599273965588683,0.44337484147387124,0.04765345754967225
GSE96769#SRR5356043,0.0,0.0,0.0,0.05014392581639182,0.9442784833300969
GSE96769#SRR5354175,0.32609180300841456,0.023732776217001934,0.030982778373473005,0.5591060131306133,0.06008662927049249
GSE96769#SRR5353924,0.28535670307543937,0.026600565803650243,0.03412889827356208,0.5902066825665786,0.06370715028076497
GSE96769#SRR5353843,0.28557790994478854,0.026592807996842178,0.03412753884955031,0.5900150977062285,0.0636866455025851
GSE96769#SRR5355286,0.9659895920183836,0.0,0.0,0.028204430431610632,0.0
GSE96769#SRR5354562,0.39222335268106867,0.021496014742945366,0.02795562488750292,0.5041429597633373,0.05418204792514144
GSE96769#SRR5356050,0.0,0.0,0.0,0.04463865476306511,0.9503961106464147
GSE96769#SRR5354220,0.2476908103791534,0.02785776464857391,0.03611313905659905,0.6211614336306734,0.0671768522849959
GSE96769#SRR5354331,0.34810032960207454,0.023595132803451702,0.029685935555572137,0.540592182033604,0.05802642000529947
GSE96769#SRR5353668,0.286855723289618,0.026520318862432578,0.034071564681866846,0.588981289504959,0.06357110366111887
GSE96769#SRR5354079,0.08891988060408927,0.049722276441706736,0.06665933381728854,0.7127138263481779,0.08198468278873444
GSE96769#SRR5356104,0.05418730234242776,0.020468955305736527,0.03375190590292881,0.7980545051690676,0.0935373312798375
GSE96769#SRR5354863,0.09015809829928836,0.08415845897299166,0.08670006904223794,0.662886762922174,0.07609661076330487
GSE96769#SRR5354246,0.34819636431688183,0.02359235585559491,0.029682630125730032,0.5405107079179291,0.05801794178386559
GSE96769#SRR5354202,0.3599062843352592,0.02266813800925285,0.02948975140555578,0.5308704180701216,0.057065408179805883
GSE96769#SRR5353984,0.28785770275256284,0.026415603883672045,0.03395210786427292,0.5882900698451494,0.06348451565433741
GSE96769#SRR5353519,0.28557099455976315,0.02659281042898801,0.034126783732517166,0.5900220879036382,0.0636873233750881
GSE96769#SRR5354001,0.28579583314554396,0.026582570125286455,0.03412146046224977,0.5898333828136183,0.06366675345329625
GSE96769#SRR5354574,0.2820892134770349,0.024270871562743847,0.03209321925984133,0.5975495563969778,0.06399713930339812
GSE96769#SRR5354334,0.5186287897923868,0.01737448854790333,0.022098896609361318,0.39902352782037936,0.04287429722996576
GSE96769#SRR5354759,0.3807942388978113,0.021887414251705206,0.02847901725449784,0.5136374268745607,0.05520190272142117
GSE96769#SRR5354025,0.2872064223035387,0.026499354280625536,0.034053648632143364,0.5887011119580671,0.06353946282562084
GSE96769#SRR5355818,0.029715313403600552,0.010319059386181141,0.016751488710676773,0.8791268141524919,0.06408732434704854
GSE96769#SRR5353437,0.28873031332739524,0.026302279602795055,0.033853769274305716,0.5877035692086506,0.06341006858684874
GSE96769#SRR5353644,0.28546255023383305,0.026598586478540884,0.03413004265136877,0.5901118226694445,0.06369699796680729
GSE96769#SRR5353382,0.28575595262144876,0.026580197793361664,0.03409950050479853,0.5898924908311413,0.06367185824924484
GSE96769#SRR5353829,0.28650835923091666,0.02654253114869502,0.03409097484409809,0.5892558144272316,0.06360232034905385
GSE96769#SRR5354543,0.23125064895380307,0.02463734145423722,0.033440342285205135,0.642117862084524,0.06855380522222677
GSE96769#SRR5355605,0.0,0.0,0.998307991085802,0.0,0.0
GSE96769#SRR5355792,0.04228833238597901,0.015034177961544926,0.024492194782200414,0.8245475794701553,0.09363771540011939
GSE96769#SRR5353780,0.28602276471185806,0.02657062390793486,0.034113109521313065,0.5896473188650457,0.06364618299384353
GSE96769#SRR5353484,0.28539252504094836,0.02659768004752549,0.034123086042111686,0.5901824780655023,0.06370423080390687
GSE96769#SRR5354221,0.4374774618028937,0.019938382597162033,0.02588327099634633,0.466556234000178,0.05014465060341642
GSE96769#SRR5353435,0.2854162681057134,0.026597008713310197,0.034123221602670235,0.590161504800732,0.06370199677756926
GSE96769#SRR5355573,0.0,0.9095277068021103,0.0,0.0649363927121839,0.0
GSE96769#SRR5354780,0.2747338877298137,0.025077746067509104,0.03321249593366125,0.6022485622621068,0.06472730800690477
GSE96769#SRR5354779,0.436482152877698,0.01997490885865192,0.02592966123803387,0.46737995505268404,0.050233321972928305
GSE96769#SRR5353499,0.2861426616209347,0.026560960014065493,0.03407196188620463,0.5895868385706284,0.06363757790816024
GSE96769#SRR5353636,0.28614613121022286,0.026560787925927073,0.0340717167592475,0.5895840938948077,0.06363727020978756
GSE96769#SRR5355668,0.0,0.0,0.9936906585922969,0.0,0.0
GSE96769#SRR5355521,0.0,0.976887942073613,0.0,0.016588656526022753,0.0
GSE96769#SRR5355899,0.04808390500257719,0.015896176948151125,0.025568910993891532,0.8289864062622538,0.08146460079312477
GSE96769#SRR5354848,0.04686345149696382,0.01684916453358337,0.027487542006359476,0.8168347074386988,0.09196513452439281
GSE96769#SRR5353667,0.2856112345380377,0.02659244551383674,0.034129077351385026,0.5899837491701014,0.0636834934266342
GSE96769#SRR5354799,0.28545802996259934,0.02660211740059401,0.034149283509043865,0.5900931978252213,0.06369737130253704
GSE96769#SRR5354875,0.06707362135419404,0.029011917928213973,0.04979321458023016,0.7641920859914448,0.08992916014591534
GSE96769#SRR5354269,0.34930406329876124,0.023563445184394443,0.029650095249301768,0.5395618091201632,0.057920587147379375
GSE96769#SRR5353622,0.29550861093007885,0.02576610634262302,0.03329373342595086,0.582620670710352,0.06281087859099078
GSE96769#SRR5353898,0.285820518331473,0.026576961660869095,0.03409483010439858,0.5898415496073692,0.06366614029588459
GSE96769#SRR5353390,0.2856025565158223,0.02659159227479339,0.03412655819565251,0.5899948996304547,0.06368439338327186
GSE96769#SRR5354021,0.32461639497819045,0.023812890024537726,0.031050255223776947,0.5603042446632127,0.06021621511027853
GSE96769#SRR5354011,0.2861775357916025,0.02656192770877673,0.034106572949125176,0.5895217736342719,0.06363218991621894
GSE96769#SRR5354121,0.09127791929628414,0.07935560930109156,0.08525475324198886,0.6675040847837372,0.07660763337689534
GSE96769#SRR5354222,0.432507393006205,0.020113788416116357,0.02611240891725103,0.47067859175831867,0.05058781790210487
GSE96769#SRR5353527,0.2861330871895935,0.026561435752647987,0.03407264180201515,0.5895944084716361,0.06363842678410064
GSE96769#SRR5353932,0.28611724552012024,0.02656222282554348,0.034073766463130706,0.5896069338533658,0.06363983133783362
GSE96769#SRR5354037,0.2867609513778721,0.026526968071277017,0.034077678161386855,0.5890548220052483,0.06357958038421078
GSE96769#SRR5354227,0.28304958271902864,0.0266774662968565,0.03420360769845979,0.592149911395452,0.06391943189019832
GSE96769#SRR5354181,0.4831650618305494,0.018335790224424366,0.02378250839481958,0.42864614302600546,0.0460704965241974
GSE96769#SRR5355036,0.06547571957744001,0.028199449794535637,0.04718819303968045,0.7662192805748761,0.09291735701346576
GSE96769#SRR5354825,0.04320031800586706,0.015268212977914853,0.024845614725746486,0.8280803534616707,0.08860550082879917
GSE96769#SRR5355997,0.046026340915248334,0.01658834932740973,0.027081562653038765,0.8142213512079454,0.09608239589635678
GSE96769#SRR5354726,0.2860602297425253,0.026567865607324277,0.034110566995460286,0.5896184987038724,0.06364283895081267
GSE96769#SRR5355808,0.03617508795482731,0.01244112967035698,0.02016268493313513,0.8590391610096264,0.0721819364320527
GSE96769#SRR5354900,0.04420670535915517,0.015748448556374424,0.025659581075286,0.8231691614282656,0.09121610358091779
GSE96769#SRR5353507,0.2860157433557449,0.02656726553129879,0.03408097189791911,0.5896871884284656,0.06364883078656554
GSE96769#SRR5354095,0.09155361033636981,0.07680438157509763,0.08482724747331956,0.6699288270991074,0.07688593351610248
GSE96769#SRR5354158,0.2809886968256007,0.02682659298781629,0.034250652203210746,0.5938367267022981,0.0640973312810691
GSE96769#SRR5354149,0.06188226482323221,0.017984283907414328,0.028373199094277653,0.8093736153510318,0.08238663682404171
GSE96769#SRR5355723,0.0,0.0,0.9913673728628251,0.0,0.0
GSE96769#SRR5354281,0.3481131390927363,0.02359474388706043,0.02968548810168123,0.540581338852517,0.058025290066006624
GSE96769#SRR5354735,0.312434046092655,0.02465315775491583,0.032036183999206616,0.5695709648274447,0.061305647325773496
GSE96769#SRR5353983,0.28539782319011,0.02660128116305145,0.03412911582434188,0.5901689329955578,0.06370284682693388
GSE96769#SRR5356083,0.06623150649565795,0.03328903407956419,0.11000616445328926,0.7069856458346019,0.0834876491368849
GSE96769#SRR5353714,0.29451416521890955,0.02582680555599023,0.03335182297712411,0.5834066642185813,0.06290054202939065
GSE96769#SRR5355105,0.900947287217414,0.0,0.0,0.08214354184906966,0.0
GSE96769#SRR5354132,0.2853879992295715,0.026617919150752168,0.034155896991083796,0.5901354072730411,0.06370277735554626
GSE96769#SRR5356070,0.08412025660672909,0.04289553311158091,0.060683331277503215,0.7282254958591234,0.08407538314506058
GSE96769#SRR5353826,0.289023606287715,0.02629466592752977,0.03384292394893514,0.587455716848027,0.06338308698778869
GSE96769#SRR5354044,0.2885432315210128,0.02635156938148565,0.03387910852278588,0.5878012620809235,0.06342482849378689
GSE96769#SRR5353807,0.2856046769821556,0.026591521258411015,0.03412655761293089,0.5899930508789494,0.0636841932675479
GSE96769#SRR5354252,0.3480986955086383,0.023595179605960956,0.029685991030868948,0.5405935696447863,0.0580265642097471
GSE96769#SRR5353424,0.2871901744871394,0.026492180931560153,0.034043311145059554,0.5887327768666829,0.06354155656955304
GSE96769#SRR5354595,0.42096349959920687,0.020517268958184627,0.026642703624686917,0.48025920879731826,0.05161731902059947
GSE96769#SRR5354054,0.0682984442189514,0.025914546496530307,0.04067681137862914,0.7762973916274083,0.08881280627847907
GSE96769#SRR5354032,0.285656936395505,0.026609753367215758,0.03415988658085765,0.5898952953614234,0.06367812829499331
GSE96769#SRR5355951,0.04686120470025689,0.01581601915259786,0.0255255312655379,0.829058993127149,0.08273825175445672
GSE96769#SRR5354097,0.09155931148492713,0.07668494668223834,0.08479085724287806,0.6700632368685844,0.0769016477213687
GSE96769#SRR5353896,0.28564571801266503,0.02658981100774823,0.03412607825471955,0.5899579641418271,0.06368042858303462
GSE96769#SRR5354581,0.29696051334325274,0.024387592597774125,0.03192637018751834,0.5840458187243225,0.06267970514712828
GSE96769#SRR5353652,0.2860506029108576,0.02656553405183191,0.03407849886612984,0.5896596242238732,0.06364573994730148
GSE96769#SRR5355024,0.04499949659043197,0.016503910277087464,0.027022290405718467,0.7802774984009093,0.13119680432585068
GSE96769#SRR5354566,0.33287087169050367,0.024684307717615168,0.031014816902063272,0.5520225159580658,0.05940748773174767
GSE96769#SRR5353819,0.2868965669447966,0.02651407554248264,0.03406435416211827,0.5889572927664556,0.06356771058414243
GSE96769#SRR5355060,0.17307658005190907,0.026340942014337464,0.03650430574253211,0.6900137012629468,0.07406447092827144
GSE96769#SRR5353678,0.28639093626531537,0.026550509973824087,0.034098136379487255,0.5893475687081645,0.06361284867320427
GSE96769#SRR5355461,0.0,0.9793668775697881,0.0,0.014809403046152476,0.0
GSE96769#SRR5355848,0.02918033798170124,0.010044666449691184,0.016283014181989585,0.8845903110796397,0.05990167030697647
GSE96769#SRR5355248,0.9710208683206002,0.0,0.0,0.024032045085273495,0.0
GSE96769#SRR5353729,0.2860251887722132,0.026570375749285714,0.03411285419192511,0.5896456105834821,0.06364597070308894
GSE96769#SRR5354345,0.4480984814426102,0.019567931234258526,0.025395296804560846,0.45774091764774605,0.04919737287082057
GSE96769#SRR5355186,0.9012027172328808,0.0,0.0,0.0819317149937305,0.0
GSE96769#SRR5355546,0.0,0.9440886443039906,0.0,0.04013031978921612,0.0
GSE96769#SRR5354412,0.3240714967564599,0.023842893568471035,0.031124666971971634,0.5606926086664188,0.06026833403667511
GSE96769#SRR5353558,0.2856487055782531,0.026589919089922417,0.034126222055278634,0.5899550369453328,0.06368011633120785
GSE96769#SRR5354469,0.3695417996982319,0.02226647996501443,0.02899313313331589,0.5229921340837907,0.05620645311964291
GSE96769#SRR5355759,0.0,0.0,0.9880107104415141,0.0,0.0
GSE96769#SRR5354538,0.4927905323475032,0.01800486535078878,0.023339450655928705,0.42065369433022515,0.04521145731555019
GSE96769#SRR5353869,0.28522280521044135,0.026612889717821865,0.03414753148166817,0.5902980892146863,0.06371868437537692
GSE96769#SRR5354321,0.3480980540467678,0.02359520146907588,0.029686015439426335,0.5405941082172828,0.0580266208274489
GSE96769#SRR5355720,0.0,0.0,0.9980844737319078,0.0,0.0
GSE96769#SRR5355503,0.0,0.9757204450928254,0.0,0.01742662631938758,0.0
GSE96769#SRR5354621,0.3684680928646013,0.022544689541062275,0.029112839648229163,0.5235870553229884,0.05628732262311493
GSE96769#SRR5354510,0.35366692101890806,0.022788328913627816,0.029709868660439058,0.5362109038993086,0.05762397750771266
GSE96769#SRR5353825,0.28611432177517204,0.026573328242298452,0.03412155892773724,0.5895535037722696,0.06363728728251755
GSE96769#SRR5353500,0.2857983593400953,0.026578083230594067,0.034096472376124926,0.5898589850029029,0.06366810005027738
GSE96769#SRR5355090,0.06372544660718088,0.02520868694377696,0.04033190480075944,0.7800168872504373,0.09071707439784361
GSE96769#SRR5354760,0.3207962215809913,0.024023908249559415,0.031345310814654005,0.5632729982403576,0.060561561114433886
GSE96769#SRR5354785,0.36801090762764505,0.02232524863463403,0.02906861809369985,0.5242521843558009,0.05634304128821596
GSE96769#SRR5353653,0.2861463876675469,0.026560775186738945,0.03407169856224751,0.5895838911123557,0.06363724747110364
GSE96769#SRR5353990,0.2857669802649688,0.026584052111026185,0.034122497149537835,0.5898570949441245,0.06366937553033758
GSE96769#SRR5353907,0.28591282558332376,0.0265763485325941,0.03411699397904641,0.5897376834747173,0.063656148430314
GSE96769#SRR5354148,0.7492891124152945,0.0,0.01153460532886323,0.20791402192673236,0.022345934475079994
GSE96769#SRR5354812,0.06512673846731702,0.018580599625519303,0.02919503750846849,0.8043277472877233,0.08276987711096902
GSE96769#SRR5353969,0.3181410302347219,0.02419396955253707,0.0315422015283324,0.5653243358825567,0.060798462801848
GSE96769#SRR5353568,0.2861365233402831,0.026561264861989807,0.03407239714604411,0.5895916924782161,0.06363812217346018
GSE96769#SRR5353743,0.28612559413615934,0.026564905366248004,0.034108840335611776,0.5895637759965664,0.06363688416540897
GSE96769#SRR5354765,0.30487153596998545,0.02428322465998401,0.03188084722869008,0.5769703481256543,0.061994044015681565
GSE96769#SRR5354605,0.4433665106543147,0.01973179785772388,0.02561224456838081,0.4616699734596263,0.04961947345995037
GSE96769#SRR5353456,0.28612563102349786,0.026561806319425372,0.03407317163629471,0.5896003031893298,0.06363908783144603
GSE96769#SRR5355884,0.06893715060140948,0.017876562335539085,0.02786534685704632,0.8047957297146099,0.0805252104913934
GSE96769#SRR5356118,0.054798550109397694,0.020863714274167985,0.034540089820900025,0.7958583337249947,0.09393931207053823
GSE96769#SRR5355725,0.0,0.0,0.9965197907627615,0.0,0.0
GSE96769#SRR5354648,0.46873499300495597,0.01885017269521659,0.02444999962152146,0.4406078748178288,0.04735695986047285
GSE96769#SRR5353685,0.2954950639519335,0.025770609193043626,0.033297972135087464,0.5826244366721254,0.06281191804780556
GSE96769#SRR5353510,0.28614516832985415,0.026560835755789207,0.03407178508100227,0.5895848552501795,0.06363735558316799
GSE96769#SRR5354892,0.03283597515464432,0.011465172357872451,0.01862783838889661,0.8641600693180413,0.07291094478054423
GSE96769#SRR5354470,0.4534112411668047,0.019387357997785206,0.0251519065977082,0.45332633378133247,0.048723160456364954
GSE96769#SRR5355238,0.9729066233518684,0.0,0.0,0.02246821541671494,0.0
GSE96769#SRR5355541,0.0,0.9785910005105387,0.0,0.015366288031581063,0.0
GSE96769#SRR5354009,0.317120603489555,0.024259431530324716,0.03161416689729275,0.5661163609795415,0.06088943710328189
GSE96769#SRR5355026,0.05462343198118219,0.01711927207201923,0.02730920046221301,0.8183186950735364,0.08262940041104747
GSE96769#SRR5354624,0.8465976036129768,0.0,0.0,0.12721563985726614,0.013672722478152696
GSE96769#SRR5354821,0.046607101620865156,0.017045752238399527,0.027906728374958084,0.80271433110749,0.10572608665828592
GSE96769#SRR5354120,0.09153603528928965,0.07693554751355001,0.08483424481293467,0.669820538130339,0.07687363425388359
GSE96769#SRR5355567,0.0,0.9129168361933191,0.0,0.06250385533484522,0.0
GSE96769#SRR5354289,0.3476119449208934,0.02361093982382,0.0297034087092193,0.5410042454620096,0.05806946108405943
GSE96769#SRR5353427,0.285610688099552,0.026591507035672344,0.034126869298735374,0.5899873430274748,0.06368359253856028
GSE96769#SRR5353444,0.28614653866135564,0.026560767685404996,0.03407168784461216,0.5895837717250766,0.0636372340835439
GSE96769#SRR5354905,0.054635586025298735,0.019029287620557726,0.03067983652298799,0.8076447038796136,0.08801058595154054
GSE96769#SRR5354405,0.2847442519657099,0.02663084410348224,0.03414373860947221,0.5907189177082872,0.06376224761304367
GSE96769#SRR5354244,0.34806919103966816,0.02359599365021896,0.02968699523194608,0.5406186488544711,0.0580291712236975
GSE96769#SRR5353910,0.286125370611052,0.02656181926818618,0.03407319017583731,0.5896005090277354,0.06363911091718281
GSE96769#SRR5353711,0.2866474278342685,0.026536113491092743,0.03408669582767119,0.5891401168385313,0.06358964600843141
GSE96769#SRR5354831,0.04505497948289568,0.015778822387510088,0.025629167115326545,0.8272552766850952,0.08628175432917042
GSE96769#SRR5354110,0.09210103010626798,0.07503861916613433,0.0841003521122387,0.6716841813224916,0.0770758172928643
GSE96769#SRR5354673,0.4898019724877569,0.018109326192300365,0.023476943495359795,0.42313375399693853,0.04547800382764021
GSE96769#SRR5354473,0.36845637068861076,0.02230146616283681,0.029041706464528243,0.523897065511909,0.05630339117211109
GSE96769#SRR5355727,0.0,0.0,0.9979555597956871,0.0,0.0
GSE96769#SRR5355466,0.0,0.9793252580812389,0.0,0.014839275392554398,0.0
GSE96769#SRR5354891,0.041649107260230175,0.01512912560393095,0.02473548769989784,0.7616092475302605,0.15687703190567936
GSE96769#SRR5353734,0.2859285809342484,0.026575881507002182,0.03411704479851562,0.5897237925113058,0.06365470024892332
GSE96769#SRR5354297,0.3488485612824383,0.023567370983312633,0.029658078075452836,0.5399653131235583,0.05796067653523931
GSE96769#SRR5356021,0.03926445639484779,0.014285352956041905,0.023362010786473562,0.7200162571382431,0.20307192272439198
GSE96769#SRR5353850,0.28535209634709086,0.02660012465017229,0.03412707519818274,0.5902129858276918,0.06370771797685716
GSE96769#SRR5353412,0.2829615929411468,0.02616712843105202,0.03391232617794985,0.5930086328720398,0.0639503195778066
GSE96769#SRR5355743,0.0,0.0,0.997762812118847,0.0,0.0
GSE96769#SRR5355535,0.0,0.9815197247857954,0.0,0.013264199104004773,0.0
GSE96769#SRR5353920,0.2854875353404927,0.026593665788784828,0.03411914994842343,0.590104029195879,0.06369561972641494
GSE96769#SRR5354552,0.44338109858860764,0.019731804340751266,0.02561193495859669,0.4616569984448652,0.04961816366717556
GSE96769#SRR5354578,0.40323019082508127,0.021221849387655662,0.027455257146731606,0.4949022199725858,0.05319048266794183
GSE96769#SRR5355516,0.0,0.9787810930524156,0.0,0.015229849299239238,0.0
GSE96769#SRR5353901,0.24750559878426295,0.02782411013209418,0.036115898549927215,0.621356687315504,0.06719770521820724
GSE96769#SRR5354874,0.05257887667326414,0.019260632539282042,0.031420241466640714,0.8047034135818137,0.09203683573899762
GSE96769#SRR5355826,0.08532222051405879,0.03281564090479092,0.048085578982983684,0.7486494942552405,0.08512706534292365
GSE96769#SRR5356143,0.05415791446436823,0.01899975035290998,0.030685413821468194,0.8076184847426325,0.08853843661861983
GSE96769#SRR5353928,0.28614639729750607,0.026560774708381744,0.03407169787894357,0.5895838834978931,0.06363724661726763
GSE96769#SRR5355358,0.9118174052143495,0.0,0.0,0.07312901450519955,0.0
GSE96769#SRR5354727,0.3313293906251135,0.0239536336316443,0.03088320970185261,0.5542370772852434,0.05959668875614224
GSE96769#SRR5355006,0.03832315325758118,0.013193437092916248,0.021382546114375796,0.851827928036915,0.07527293549821107
GSE96769#SRR5353884,0.2861463970333334,0.026560774721504234,0.03407169789768828,0.5895838837067757,0.06363724664069037
GSE96769#SRR5353551,0.2861464019714729,0.026560774476208363,0.03407169754730045,0.5895838798021584,0.06363724620285235
GSE96769#SRR5353391,0.286135340817215,0.026561323956104953,0.03407248252458631,0.5895926257748377,0.06363822692724996
GSE96769#SRR5353514,0.28587451514764434,0.026578365797427596,0.034118416790098846,0.5897690809142327,0.0636596213505911
GSE96769#SRR5353420,0.2861451601515692,0.026560836149597374,0.03407178561204244,0.5895848617752342,0.06363735631154965
GSE96769#SRR5353958,0.28398853632051696,0.02671398696130836,0.034172561813717466,0.5912981719141631,0.06382674299028948
GSE96769#SRR5353915,0.2846578977365718,0.02664164065859577,0.034146760512490715,0.5907842092884948,0.06376949180384184
GSE96769#SRR5354641,0.37181078172918536,0.022410301622040017,0.028950453426545963,0.520838587160784,0.0559898760614404
GSE96769#SRR5353445,0.2861463975823342,0.02656077469423318,0.03407169785873276,0.5895838832726786,0.0636372465920135
GSE96769#SRR5354360,0.48467279742615577,0.01828175456856858,0.023712836148784715,0.42739649596078677,0.04593611589569989
GSE96769#SRR5353632,0.28611846151492104,0.02656216254564728,0.0340736807065167,0.589605971743509,0.06363972348940017
GSE96769#SRR5354540,0.6213421401741858,0.013451335456911242,0.01742290823088112,0.31403203684469083,0.0337515792933266
GSE96769#SRR5353936,0.47425502337186326,0.01864978935322932,0.02419240088103853,0.4360378619772861,0.046864924416579
GSE96769#SRR5353886,0.2861462418724281,0.02656078242894174,0.034071708907259586,0.5895840063933999,0.06363726039796357
GSE96769#SRR5355073,0.048323138448672635,0.017796143271599767,0.029165078975398693,0.8028678855191392,0.10184775378518829
GSE96769#SRR5355788,0.06680036034837994,0.017505016962675323,0.027337437606680667,0.8081213654455522,0.08023581963671025
GSE96769#SRR5353866,0.2820315248852302,0.02678419512357524,0.03426518286796206,0.592915715088519,0.06400338203470897
GSE96769#SRR5355852,0.040835412558256234,0.014648248734262195,0.023901220640935732,0.801387265647618,0.11922785241892603
GSE96769#SRR5355483,0.0,0.9758245659606918,0.0,0.017351893670338528,0.0
GSE96769#SRR5354589,0.398472007795905,0.021366379625673868,0.02768428386981416,0.4988592524263147,0.053618076282288554
GSE96769#SRR5354865,0.058229919767123065,0.018347061288737435,0.029202846282718888,0.8098387351896255,0.08438143747179358
GSE96769#SRR5353595,0.28562701092996834,0.026586732339123946,0.03410923465879714,0.5899937672488474,0.0636832548232582
GSE96769#SRR5353641,0.2860652907723225,0.02656479705199719,0.034077418148341636,0.5896480542040247,0.06364443982330863
GSE96769#SRR5354200,0.2846425840814026,0.02468889913311789,0.03233713114015088,0.5945593148934625,0.06377207075186221
GSE96769#SRR5356054,0.0,0.0,0.0,0.03628139422519583,0.9596829638768717
GSE96769#SRR5354627,0.39226731200443765,0.021496573469494837,0.027954428524621076,0.5041036666986861,0.054178019302756064
GSE96769#SRR5354189,0.5715453139128156,0.01521339565693124,0.01971468636206158,0.3553356678965318,0.03819093617165545
GSE96769#SRR5353617,0.28614026314154417,0.02656052796961255,0.034103228827264416,0.5895602109960016,0.06363576906557192
GSE96769#SRR5354912,0.05218985257149157,0.019157463352939094,0.031285498067313594,0.8050157275779384,0.09235145843031575
GSE96769#SRR5354867,0.05656275409177126,0.021686620920411518,0.035654052367969716,0.7929617056860502,0.09313486693379572
GSE96769#SRR5354477,0.3499571331005122,0.02289548013107665,0.02986028026255977,0.5393322177124855,0.057954888793361914
GSE96769#SRR5353598,0.28614626575127766,0.026560781242778306,0.03407170721288687,0.5895839875122911,0.063637258280758
GSE96769#SRR5354482,0.2905290489153121,0.026235129865775537,0.03370009966660189,0.5862878898777246,0.06324783167458128
GSE96769#SRR5355771,0.0,0.0,0.9983778377665565,0.0,0.0
GSE96769#SRR5354878,0.04280113318097658,0.014567342033505452,0.02356179736253615,0.8394095367042902,0.0796601907186896
GSE96769#SRR5355269,0.9449795187779993,0.0,0.0,0.04562789447123192,0.0
GSE96769#SRR5354125,0.09169056748372087,0.0740533113485902,0.08437258614077008,0.6726768080434802,0.07720672698343575
GSE96769#SRR5353818,0.27725310195633895,0.027932049759301986,0.0357102381647572,0.5947338073304407,0.064370802789157
GSE96769#SRR5354897,0.07112925613718693,0.019973243056847483,0.03107792072269989,0.7946044944216362,0.08321508566162761
GSE96769#SRR5354869,0.051189325801255826,0.016999348204416866,0.02730403771250505,0.8208576035691911,0.08364968471262946
GSE96769#SRR5355676,0.0,0.0,0.9980977532298412,0.0,0.0
GSE96769#SRR5355918,0.04066575665969265,0.014507811633888913,0.02365105816132993,0.8158089111144813,0.10536646243060542
GSE96769#SRR5354626,0.47273517957288524,0.018702985443672333,0.0242621416158083,0.43729924307295,0.047000450294680335
GSE96769#SRR5356042,0.0,0.0,0.0,0.02370424932535291,0.9736590862950608
GSE96769#SRR5354914,0.05466514710391358,0.020939845009137575,0.03474322723802894,0.7932447155966966,0.09640706505222157
GSE96769#SRR5353987,0.38237990163754587,0.02187307979620878,0.028419101402385374,0.5122699030487174,0.055058014115138346
GSE96769#SRR5353919,0.28614825844944997,0.02656068225129251,0.03407156579262945,0.5895824119058325,0.0636370816007884
GSE96769#SRR5355515,0.0871371482557545,0.06782426215511618,0.10542995333576496,0.6633177528341021,0.07629088341925969
GSE96769#SRR5353864,0.28614891291767836,0.026560649736255167,0.03407151933358129,0.5895818944384708,0.06363702357400705
GSE96769#SRR5353521,0.2853034679250732,0.026603171934372963,0.03413111403371098,0.5902503174420046,0.06371192866483305
GSE96769#SRR5353925,0.39766190364907106,0.02144614554956499,0.02777252978126835,0.4994281127624774,0.0536913082576142
GSE96769#SRR5353681,0.2847581676795237,0.026626038499846072,0.034145389889470454,0.590708958420637,0.06376144551051778
GSE96769#SRR5356081,0.06497028506175678,0.02844027139404307,0.0544339307025848,0.7605435317539025,0.09161198108771139
GSE96769#SRR5355094,0.06313740531578756,0.027013214239520553,0.0512464186803344,0.767354063554972,0.0912488982093837
GSE96769#SRR5354156,0.4830370181279618,0.01833938100385565,0.02378810158092176,0.4287535321051915,0.046081967182065024
GSE96769#SRR5354872,0.04351444103436483,0.01604778468568397,0.026301679376528025,0.7498048169079677,0.16433127799545472
GSE96769#SRR5355733,0.0,0.0,0.998116718876135,0.0,0.0
GSE96769#SRR5353474,0.2857492714800956,0.026585166097538925,0.03412298995068776,0.5898716312221585,0.06367094124951435
GSE96769#SRR5353873,0.28632346508802453,0.026551969071609005,0.034059093797343634,0.5894439223967928,0.06362154964622518
GSE96769#SRR5355457,0.0,0.9800718834303201,0.0,0.014303385792896889,0.0
GSE96769#SRR5354901,0.04620957261636459,0.016478407599681295,0.026844992674169156,0.8203048862681752,0.09016214084160809
GSE96769#SRR5354139,0.08879865308994536,0.04649838485808934,0.06350406881950967,0.7185624998311418,0.08263639340131147
GSE96769#SRR5354782,0.8548741084285212,0.0,0.0,0.12035171905078264,0.0129350014283251
GSE96769#SRR5354286,0.35092834747614104,0.023481173880673976,0.029607571425286007,0.5382006089904504,0.05778229822744766
GSE96769#SRR5354993,0.16681691931402728,0.024870807752545788,0.034932028765442096,0.6989461820518026,0.07443406211617896
