,IterativeLSI#UMAP_Dimension_1,IterativeLSI#UMAP_Dimension_2
GSE96769#SRR5354202,2.59738102513909,2.2089334786993
GSE96769#SRR5353984,3.07146421033502,-4.06686841834965
GSE96769#SRR5353519,2.25315931398034,4.9216221631628
GSE96769#SRR5354001,2.92926564771295,-4.78826104988041
GSE96769#SRR5354574,3.06697884160638,0.465197450028034
GSE96769#SRR5354334,5.51656308728814,1.74999893318233
GSE96769#SRR5354759,2.01204755860925,-1.06521486629429
GSE96769#SRR5354025,2.87294068891168,-3.63512241233769
GSE96769#SRR5355818,-5.50548586290717,-1.24100434173527
GSE96769#SRR5353437,1.77844062406182,3.85994780670223
GSE96769#SRR5353644,1.01401969749093,5.21064413200435
GSE96769#SRR5353382,1.81049242574334,5.4526428044897
GSE96769#SRR5353829,2.72997847158074,-2.53148066390934
GSE96769#SRR5354543,1.59016337949395,-0.0978032587904014
GSE96769#SRR5355605,-11.4174564782941,-1.80750166763249
GSE96769#SRR5355792,-4.47518381517768,-0.897450083388714
GSE96769#SRR5353780,3.41039100247979,-4.31171285499516
GSE96769#SRR5353484,0.574937268677951,5.41638601432857
GSE96769#SRR5354221,2.83891454297662,2.03493273864803
GSE96769#SRR5353435,2.79491057950616,5.33069074760494
GSE96769#SRR5355573,-2.46047982614875,-5.77116643775883
GSE96769#SRR5354780,1.41269448358178,-1.9422260462183
GSE96769#SRR5354779,2.31756070214868,-0.869814926280407
GSE96769#SRR5353499,1.84462228376031,6.50229681144771
GSE96769#SRR5353636,2.82024326879144,5.93780696998653
GSE96769#SRR5355668,-11.7734850351179,-2.78403818000737
GSE96769#SRR5355521,-2.3430543844068,-6.12823402275029
GSE96769#SRR5355899,-3.12600597780585,-1.53439461578312
GSE96769#SRR5354848,-2.18473896425605,-0.137022459401516
GSE96769#SRR5353667,2.78758421498895,-4.79120551933232
GSE96769#SRR5354799,2.30974057275415,-2.5091856657404
GSE96769#SRR5354875,-2.11595973413825,-0.71240567554417
GSE96769#SRR5354269,0.208978876057864,1.34417474876461
GSE96769#SRR5353622,2.75267425138116,-2.15386354316655
GSE96769#SRR5353898,2.88748493749261,5.13646448265133
GSE96769#SRR5353390,1.90152922231317,4.86675823341426
GSE96769#SRR5354021,1.29042050201058,-1.81437944759312
GSE96769#SRR5354011,3.50292101461053,-4.23818027366581
GSE96769#SRR5354121,-0.840803593810796,-3.39338743080082
GSE96769#SRR5354222,3.81752386647821,2.32139313827571
GSE96769#SRR5353527,1.47866120893121,6.62093914161739
GSE96769#SRR5353932,2.65296950894952,6.1727937520605
GSE96769#SRR5354037,2.57005491811395,-3.96301948417607
GSE96769#SRR5354227,2.19091609079003,4.28407991539058
GSE96769#SRR5354181,3.93760099965692,2.69909084449825
GSE96769#SRR5355036,-2.08726725023627,0.486036455736729
GSE96769#SRR5354825,-1.83755978983283,0.179017020867439
GSE96769#SRR5355997,-3.5039339963758,0.388643777475926
GSE96769#SRR5354726,2.34803286153436,-4.42672740806523
GSE96769#SRR5355808,-5.34562191408515,-1.35569893707219
GSE96769#SRR5354900,-2.64185318392157,0.229085339711281
GSE96769#SRR5353507,2.61790767270684,6.28901565681514
GSE96769#SRR5354095,-1.37428566854834,-3.46608316291752
GSE96769#SRR5354158,1.747213750664,2.54046929489193
GSE96769#SRR5354149,0.170404940429927,-0.266427808894543
GSE96769#SRR5355723,-12.7208317224348,-3.06367813934269
GSE96769#SRR5354281,1.92845895845056,1.38564074646053
GSE96769#SRR5354735,1.74430075246453,-1.63454210151616
GSE96769#SRR5353983,3.51946225721002,-4.12217437614384
GSE96769#SRR5356083,-11.9882534448469,-2.97817313064518
GSE96769#SRR5353714,1.67453816491723,-2.12963210929814
GSE96769#SRR5355105,6.14687457639337,2.26528013359127
GSE96769#SRR5354132,0.153574391785861,-3.21536218513432
GSE96769#SRR5356070,-2.70851263445258,1.26450241218624
GSE96769#SRR5353826,2.37644067365289,-2.76043402542057
GSE96769#SRR5354044,3.57283583242059,-1.69953119148198
GSE96769#SRR5353807,3.55367150861383,-4.13584815849247
GSE96769#SRR5354252,0.19708533543706,1.5324562848669
GSE96769#SRR5353424,1.86212161141992,4.0566855729681
GSE96769#SRR5354595,1.78525355416894,0.174995376275154
GSE96769#SRR5354054,-1.19773802202582,-1.70300673831883
GSE96769#SRR5354032,3.01492920476556,-4.4826370417017
GSE96769#SRR5355951,-3.11033377092719,-2.75892388214054
GSE96769#SRR5354097,-0.999515742477178,-3.31992947448674
GSE96769#SRR5353896,2.75982084828973,4.6746419728857
GSE96769#SRR5354581,2.33904793817163,0.44181144844112
GSE96769#SRR5353652,3.04249182302117,6.89318359504757
GSE96769#SRR5355024,-0.922818392928838,-0.564200037612347
GSE96769#SRR5354566,2.19692888814569,1.09436166893062
GSE96769#SRR5353819,2.67709699231744,-4.12660562385502
GSE96769#SRR5355060,-0.828519314941167,-0.587565356387524
GSE96769#SRR5353678,2.71013990003228,-3.46088206161442
GSE96769#SRR5355461,-2.90497908037543,-6.34060823310795
GSE96769#SRR5355848,-4.4730981294477,-2.83078634132328
GSE96769#SRR5355248,6.20285811978936,-1.16294228424015
GSE96769#SRR5353729,2.91197028714776,-4.36777126182499
GSE96769#SRR5354345,3.72695103246331,2.39638126503048
GSE96769#SRR5355186,6.18099752027154,2.00151157985744
GSE96769#SRR5355546,-2.19846281450629,-6.74430953849736
GSE96769#SRR5354412,2.44734874326348,2.6421986878973
GSE96769#SRR5353558,1.24287316161752,6.27921760688839
GSE96769#SRR5354469,2.05706623155236,0.207412047789665
GSE96769#SRR5355759,-12.3913229410017,-2.88063299049321
GSE96769#SRR5354538,3.76177635747552,1.16676009307918
GSE96769#SRR5353869,2.44247999745965,4.71262968193111
GSE96769#SRR5354321,0.158358111563922,0.637106007443043
GSE96769#SRR5355720,-12.8939283792341,-2.7423330484766
GSE96769#SRR5355503,-2.40753182810187,-5.84106075157109
GSE96769#SRR5354621,2.74507608968377,0.530501759157749
GSE96769#SRR5354510,1.81110420781732,0.228626242385479
GSE96769#SRR5353825,1.73486033040643,-2.82939850677433
GSE96769#SRR5353500,1.93737092572808,5.66625726829586
GSE96769#SRR5355090,-2.02770218294501,-1.32198058952275
GSE96769#SRR5354760,1.79973342973352,-1.25608991970005
GSE96769#SRR5354785,1.82211688119531,-1.04077684272709
GSE96769#SRR5353653,2.54134193021417,6.42386091362056
GSE96769#SRR5353990,3.64623632985711,-4.24139558662358
GSE96769#SRR5353907,2.61462679463983,4.20885456214962
GSE96769#SRR5354148,4.63338580686212,1.84987271438655
GSE96769#SRR5354812,-0.967047661956548,-0.885887378348736
GSE96769#SRR5353969,1.83779135305047,-1.89366590370121
GSE96769#SRR5353568,1.95255961972833,7.28952062736568
GSE96769#SRR5353743,3.16369429189324,-3.40886675704899
GSE96769#SRR5354765,1.22516253549218,-1.4291212498087
GSE96769#SRR5354605,3.12902441579461,0.15364800255117
GSE96769#SRR5353456,2.88685312825799,6.14361465583858
GSE96769#SRR5355884,-2.05619654100776,-0.703972810401348
GSE96769#SRR5356118,-3.01649937075019,2.41035497795162
GSE96769#SRR5355725,-12.4122131769025,-3.15190851081791
GSE96769#SRR5354648,3.8204661901629,1.61659622798977
GSE96769#SRR5353685,1.73063436109185,-1.83222257484379
GSE96769#SRR5353510,2.06930854875207,7.19258249412593
GSE96769#SRR5354892,-2.11473712366462,0.042698851333233
GSE96769#SRR5354470,3.43745341855645,1.39522433887539
GSE96769#SRR5355238,6.03095498639703,-1.27660929550114
GSE96769#SRR5355541,-2.32220205706,-6.3890844522852
GSE96769#SRR5354009,1.48339799005151,-1.71933769573155
GSE96769#SRR5355026,-0.862717479881047,-0.399256223334698
GSE96769#SRR5354624,4.40478864270806,1.03740913282451
GSE96769#SRR5354821,-1.67880997103095,-0.0885996757883109
GSE96769#SRR5354120,-0.574522406276464,-3.58303439010563
GSE96769#SRR5355567,-2.33935484331489,-7.06660615791264
GSE96769#SRR5354289,1.36246731835961,-0.946429723395733
GSE96769#SRR5353427,2.45911040860772,4.32564104209957
GSE96769#SRR5353444,2.67701020795465,5.84560001503048
GSE96769#SRR5354905,-2.09356460016608,-0.19539221514645
GSE96769#SRR5354405,2.82500496465325,3.36410844932613
GSE96769#SRR5354244,0.438027400109769,1.34721017490444
GSE96769#SRR5353910,2.78299871045709,5.70873487602291
GSE96769#SRR5353711,2.66132560330987,-3.66052805770817
GSE96769#SRR5354831,-1.77900466364264,0.883538490639301
GSE96769#SRR5354110,-0.550079673942327,-3.53678857673588
GSE96769#SRR5354673,3.28519001561761,0.658758527145954
GSE96769#SRR5354473,2.3630355890429,0.279927229986759
GSE96769#SRR5355727,-12.3822182123029,-3.13088333000126
GSE96769#SRR5355466,-2.74472221773505,-6.56824266303959
GSE96769#SRR5354891,-2.42694029253364,0.204663886235329
GSE96769#SRR5353734,3.63091126042962,-4.22275459159794
GSE96769#SRR5354297,0.496898874226809,1.01687700162944
GSE96769#SRR5356021,-3.99952444475531,0.253947278962704
GSE96769#SRR5353850,3.180075078789,-4.53552686561528
GSE96769#SRR5353412,0.718979626480342,4.12720239769039
GSE96769#SRR5355743,-12.6516331140363,-2.43625914443913
GSE96769#SRR5355535,-1.94783672731757,-6.43269359458866
GSE96769#SRR5353920,2.86640921193719,5.24393833290157
GSE96769#SRR5354552,3.13778248387933,0.0228562490206681
GSE96769#SRR5354578,2.75952282506585,0.788878864155384
GSE96769#SRR5355516,-1.80726799410224,-6.5498772798914
GSE96769#SRR5353901,0.806051015440227,3.11718023429927
GSE96769#SRR5354874,-2.11354097765326,-0.591825956000713
GSE96769#SRR5355826,-5.23605951708197,-1.94422351707402
GSE96769#SRR5356143,-3.13454112451911,2.6202362836462
GSE96769#SRR5353928,3.05573359090448,7.04561269889888
GSE96769#SRR5355358,6.29895940381646,1.57169485698757
GSE96769#SRR5354727,3.56411495763421,-2.00155245651188
GSE96769#SRR5355006,-1.79828843515754,-0.243740433349041
GSE96769#SRR5353884,2.9727608259356,6.25125158439693
GSE96769#SRR5353551,2.2193520363009,7.22533596168575
GSE96769#SRR5353391,2.56741729337335,4.99950254570064
GSE96769#SRR5353514,0.479621901694537,5.05511558662471
GSE96769#SRR5353420,3.08781948644281,6.09987295280513
GSE96769#SRR5353958,3.60203877050042,-3.87088882316533
GSE96769#SRR5353915,3.12065258580804,3.75005901466426
GSE96769#SRR5354641,2.73227730352044,0.991963809834095
GSE96769#SRR5353445,2.98930087644219,6.85362518440303
GSE96769#SRR5354360,3.97347083646417,2.16093886505184
GSE96769#SRR5353632,2.50179520208001,6.72705543647823
GSE96769#SRR5354540,4.36898818570733,1.38946009288845
GSE96769#SRR5353936,3.4566577966845,3.00159276138363
GSE96769#SRR5353886,3.07784071523309,5.48421276222286
GSE96769#SRR5355073,-1.13631400507331,-0.254049444093136
GSE96769#SRR5355788,-4.39411911409736,-0.985493534697918
GSE96769#SRR5353866,1.43892994481683,3.50801385055599
GSE96769#SRR5355852,-4.23673996370673,-2.3137978254694
GSE96769#SRR5355483,-2.49951180857062,-6.77518760551396
GSE96769#SRR5354589,2.2789531047976,0.362861251936527
GSE96769#SRR5354865,-1.89215835970282,-0.181265079869656
GSE96769#SRR5353595,1.71705475408197,5.65351284156856
GSE96769#SRR5353641,1.06972846347451,4.82857168327388
GSE96769#SRR5354200,-0.478123099025487,0.307199558721157
GSE96769#SRR5356054,-5.40913853090644,0.935305303440662
GSE96769#SRR5354627,2.29290440637231,-0.00295274843159093
GSE96769#SRR5354189,5.18720403272271,1.81055439125118
GSE96769#SRR5353617,1.469306379143,5.23996389518795
GSE96769#SRR5354912,-1.73098167818427,0.0281324372750245
GSE96769#SRR5354867,-2.52738365572333,0.208410373435589
GSE96769#SRR5354477,2.11557307798028,-0.0654005645650901
GSE96769#SRR5353598,2.76985612470269,6.52112568031368
GSE96769#SRR5354482,1.90112462598443,0.399624413357349
GSE96769#SRR5355771,-12.4422949258649,-2.9563018022913
GSE96769#SRR5354878,-1.44068953436255,0.0387550951105081
GSE96769#SRR5355269,6.89381805020929,-1.32284008850041
GSE96769#SRR5354125,-0.464567691501378,-2.90987979759159
GSE96769#SRR5353818,3.50968494969964,-2.69329034675541
GSE96769#SRR5354897,-1.93706426065802,-0.75578718770924
GSE96769#SRR5354869,-1.77114209574103,0.691500014172169
GSE96769#SRR5355676,-13.0160540048444,-2.62041293968144
GSE96769#SRR5355918,-2.70545253198981,-1.95892083038273
GSE96769#SRR5354626,3.43798628408074,0.710887795792194
GSE96769#SRR5356042,-5.28167185228705,0.800116545067402
GSE96769#SRR5354914,-2.75252065103888,-0.0353786884683646
GSE96769#SRR5353987,2.14788797456384,-1.56365012515965
GSE96769#SRR5353919,3.01852670270562,6.01940096031246
GSE96769#SRR5355515,-0.659060448821782,-3.25975596298161
GSE96769#SRR5353864,3.52013793546319,6.27274168144283
GSE96769#SRR5353521,0.700950741354228,5.67423904548702
GSE96769#SRR5353925,3.09143963414788,2.25141299377498
GSE96769#SRR5353681,3.5833052690661,-4.28003703941288
GSE96769#SRR5356081,-2.57564267557502,0.191463253007504
GSE96769#SRR5355094,-1.65204605501532,-0.00345912714186086
GSE96769#SRR5354156,3.55276671010614,1.69146121154842
GSE96769#SRR5354872,-2.47985753458381,0.212583726749989
GSE96769#SRR5355733,-12.8245142404401,-2.51743232597294
GSE96769#SRR5353474,0.159038096252681,5.23058117042598
GSE96769#SRR5353873,3.43120613652825,6.38397491584835
GSE96769#SRR5355457,-2.64785084169745,-6.31609594215336
GSE96769#SRR5354901,-2.5174461309278,-0.0822777687448539
GSE96769#SRR5354139,-0.167077929195165,-3.23474490035954
GSE96769#SRR5354782,5.72565332013726,1.69332850585994
GSE96769#SRR5354286,2.8026234205401,-0.134612494601635
GSE96769#SRR5354993,-1.81702503603339,-1.42642390121403
GSE96769#SRR5353738,3.47807636815667,-4.39353334297123
GSE96769#SRR5354166,2.1701634224093,3.15794957290706
GSE96769#SRR5354805,2.48956599790216,-3.08627759803715
GSE96769#SRR5354573,2.93480935651422,0.475556975708576
GSE96769#SRR5353996,1.36827799636483,-1.95895563949528
GSE96769#SRR5355045,-1.53287670057654,-0.554167085780529
GSE96769#SRR5354787,1.38127461034417,-1.57993792880955
GSE96769#SRR5354636,1.87757435399652,-1.28414773334446
GSE96769#SRR5353458,2.62824979383111,5.81729686866817
GSE96769#SRR5353966,3.34692397672296,-1.64018976081791
GSE96769#SRR5353380,3.02339187223077,5.27177703987178
GSE96769#SRR5355550,-2.08605632227302,-5.68133842338505
GSE96769#SRR5353471,2.94989934522271,6.4430483640295
GSE96769#SRR5353817,3.31540361005426,-4.49411022056523
GSE96769#SRR5355276,7.10468307096124,-1.32630252231541
GSE96769#SRR5353753,3.73113551694512,-3.55827867378178
GSE96769#SRR5353861,2.79645004827142,7.19095934043941
GSE96769#SRR5354303,0.387742611165942,0.939052707062336
GSE96769#SRR5353954,3.37343516904473,-3.67770158637944
GSE96769#SRR5353431,2.81197681981683,6.88528955589351
GSE96769#SRR5355721,-12.8928526346052,-2.93545090545597
GSE96769#SRR5355272,6.01985564786554,-1.37696253646794
GSE96769#SRR5353867,3.39007320958734,3.33283055435238
GSE96769#SRR5354828,-0.000781178888081602,-0.737766200198559
GSE96769#SRR5355684,-13.1433380548322,-2.81588231910649
GSE96769#SRR5354794,4.03678432065606,0.382394021854969
GSE96769#SRR5355101,-1.90240439813971,-0.179241382970241
GSE96769#SRR5353618,1.69714704114556,4.63223779808101
GSE96769#SRR5354592,4.00893035489679,1.14485550533352
GSE96769#SRR5354255,0.155436619702578,1.53437471996364
GSE96769#SRR5353833,4.01910868245721,-2.29886924613896
GSE96769#SRR5353759,3.30326381284356,-4.63241779197636
GSE96769#SRR5353888,2.98825636464715,3.90192044387874
GSE96769#SRR5353849,3.30322709638238,-3.84071051467839
GSE96769#SRR5354504,2.95233955937982,0.679179495678516
GSE96769#SRR5353976,1.81436136323571,-1.92525040496769
GSE96769#SRR5355944,-3.03099164408088,-2.61104523528996
GSE96769#SRR5353629,1.70067456323266,5.30035627494869
GSE96769#SRR5355920,-2.70452627581,-2.19784843315068
GSE96769#SRR5354096,-0.14568248432517,-3.27167927612248
GSE96769#SRR5353476,0.181503340188266,4.96242702613887
GSE96769#SRR5354060,-1.0662719909513,-1.28046774257603
GSE96769#SRR5354362,4.27902212697625,1.65122521530208
GSE96769#SRR5355097,-1.10727247637153,-0.601559692515758
GSE96769#SRR5353690,3.45373240071893,-3.80380689491215
GSE96769#SRR5353841,3.48410931188226,-4.41779243339482
GSE96769#SRR5354817,-2.24160799425483,0.157420704619261
GSE96769#SRR5353429,2.94275107938409,7.40643919120845
GSE96769#SRR5355742,-12.1433065835798,-2.62973081458989
GSE96769#SRR5355463,-1.77647885721564,-5.93676578391972
GSE96769#SRR5353654,1.38022163468957,6.69566953788814
GSE96769#SRR5354228,-0.52021530311942,0.163526302681538
GSE96769#SRR5354446,-0.772855371650456,-0.0860937177080192
GSE96769#SRR5355737,-12.5302523080671,-3.2413884340662
GSE96769#SRR5354343,2.76375308591485,2.41093576561031
GSE96769#SRR5355799,0.570620715204478,-0.670183712138561
GSE96769#SRR5354521,2.45342913228631,0.567688322172733
GSE96769#SRR5353413,1.76527860719323,5.18007600914058
GSE96769#SRR5355718,-12.4944866601789,-3.139508837356
GSE96769#SRR5353881,2.17491856176019,5.49898756156978
GSE96769#SRR5353397,2.74339619237542,6.3579448522192
GSE96769#SRR5355701,-12.6953924600446,-3.21794115890446
GSE96769#SRR5356084,-2.69141539972663,1.76840198646602
GSE96769#SRR5354590,4.05922165471673,1.00749540935573
GSE96769#SRR5355890,-2.65951213281989,-1.58035575736943
GSE96769#SRR5353657,1.03506186563134,6.06593168388424
GSE96769#SRR5353666,2.67799153882623,-2.88669120658818
GSE96769#SRR5354015,3.87960162717462,-2.4530128179926
GSE96769#SRR5353669,3.80717983800531,-4.10376035560551
GSE96769#SRR5353721,3.55744424420953,-4.44808732856694
GSE96769#SRR5353515,1.40037921029687,6.75406540046749
GSE96769#SRR5355467,-2.8587821428144,-6.05069457878056
GSE96769#SRR5355659,-10.821141094383,-1.93475090850773
GSE96769#SRR5354092,-0.50315466564536,-3.08710347999516
GSE96769#SRR5354827,-1.64558014315009,0.353872156248661
GSE96769#SRR5354147,2.24151328164697,1.88326347480831
GSE96769#SRR5353467,2.96189466077447,7.19949043403682
GSE96769#SRR5355513,-1.77382645052314,-6.88124524940434
GSE96769#SRR5354773,2.24558201390863,-1.94877015937748
GSE96769#SRR5354598,2.14853826123834,3.52140582214412
GSE96769#SRR5356056,-5.40848144930243,0.938560491905781
GSE96769#SRR5354007,2.864978462044,-2.67809306968632
GSE96769#SRR5353948,2.65950432378411,5.78268993507442
GSE96769#SRR5353731,3.31534019071221,-2.96636545051518
GSE96769#SRR5354557,2.83320036489129,0.12646501372871
GSE96769#SRR5355431,-2.78834876459479,-6.24756967414799
GSE96769#SRR5353809,3.28902807790399,-2.91591083396855
GSE96769#SRR5354069,-0.463719696220159,-3.49120509017887
GSE96769#SRR5355692,-12.7275265161359,-2.73037731040898
GSE96769#SRR5354864,-1.83734068315864,0.92727572332439
GSE96769#SRR5353609,0.196332379761935,5.02774322639522
GSE96769#SRR5354188,4.03454962331414,1.99572086940822
GSE96769#SRR5355854,-4.51946863573432,-2.77218305458012
GSE96769#SRR5353415,3.10577431279779,6.53336942802486
GSE96769#SRR5353686,3.6010407503283,-3.58143388618412
GSE96769#SRR5354201,2.6829830701983,3.08974993835506
GSE96769#SRR5353736,2.58579483586907,-2.44257103790226
GSE96769#SRR5355363,5.62091126996637,1.53387404094753
GSE96769#SRR5355462,-2.36701139849067,-6.76755534995976
GSE96769#SRR5353908,2.90703311521173,4.56549728523311
GSE96769#SRR5355993,-3.59355506342292,0.282906821475597
GSE96769#SRR5353555,1.85765126306176,6.5086206258398
GSE96769#SRR5354610,3.39046516973138,0.381596630917164
GSE96769#SRR5353402,2.66262879926324,7.07106435905513
GSE96769#SRR5354325,0.130202799621821,0.798130399094196
GSE96769#SRR5354843,-2.13956651132941,0.607956713543507
GSE96769#SRR5354862,-1.99664267938971,-0.0726817487615622
GSE96769#SRR5353571,2.78982248860955,6.24515379081783
GSE96769#SRR5355454,-2.35207209032416,-6.10079967369023
GSE96769#SRR5353968,3.65996471006036,-2.69168674339238
GSE96769#SRR5355709,-12.4824360315168,-2.95062672485295
GSE96769#SRR5353604,1.47386720735192,5.4069212735754
GSE96769#SRR5355274,7.22861304837823,-1.39288281787815
GSE96769#SRR5353611,2.24128904897332,7.19769514213619
GSE96769#SRR5354866,-2.17512711923957,0.459982013807865
GSE96769#SRR5355488,-1.85604557436347,-6.80906831611576
GSE96769#SRR5355629,-11.5980156366193,-2.17385112632695
GSE96769#SRR5354407,2.37503293115258,2.37436831604061
GSE96769#SRR5354576,3.00460305768609,0.436992621527287
GSE96769#SRR5353957,3.24634757596612,-2.24637948860112
GSE96769#SRR5355905,-2.99933871668219,-1.82057606567326
GSE96769#SRR5353960,3.74915590840936,-2.46699678291264
GSE96769#SRR5355752,-12.3458584253156,-2.81572234023991
GSE96769#SRR5354154,3.44963851529718,2.16027892242488
GSE96769#SRR5354067,-0.343385130580663,-3.00355421890202
GSE96769#SRR5353927,3.29170051175714,4.56333053718624
GSE96769#SRR5353505,1.05817976552606,6.51762283454952
GSE96769#SRR5354535,0.757405906502009,-0.365161681069759
GSE96769#SRR5354519,2.34746161061883,0.163140794740292
GSE96769#SRR5354134,0.26107663619876,-2.93587362159672
GSE96769#SRR5355458,-1.63483461778998,-5.0860854326624
GSE96769#SRR5354338,3.35073700505853,2.9736298383337
GSE96769#SRR5354279,1.11764165717721,1.32396078716335
GSE96769#SRR5355518,-2.22401675623298,-6.37306081642094
GSE96769#SRR5354319,0.336727689538003,0.75859189640102
GSE96769#SRR5353545,1.58769419747949,6.17700183998165
GSE96769#SRR5355512,-2.19683107775092,-6.97578679908696
GSE96769#SRR5354314,0.261333703581096,0.827955907688709
GSE96769#SRR5355927,-2.90017113130927,-2.10360800613346
GSE96769#SRR5355696,-12.914363712486,-2.71867334236088
GSE96769#SRR5353994,3.87138000089288,-2.11957227577153
GSE96769#SRR5353610,1.26981398421884,5.50880516182003
GSE96769#SRR5353536,1.28653034526467,6.0053042234045
GSE96769#SRR5355125,5.09878507215142,1.98658228527126
GSE96769#SRR5353722,3.58642688352227,-3.2076445757288
GSE96769#SRR5353675,2.7546109254992,-2.42140471328679
GSE96769#SRR5355556,-2.06129440706611,-5.71028196205082
GSE96769#SRR5355016,-1.96796903055549,-0.394687825335888
GSE96769#SRR5353383,3.02383866864801,7.02198064933834
GSE96769#SRR5354569,3.22955074864984,0.570160871849628
GSE96769#SRR5353401,2.46389904576898,5.1930631459814
GSE96769#SRR5353875,2.62316647130609,7.04992616783199
GSE96769#SRR5354836,-1.42862996500373,0.349529764161678
GSE96769#SRR5354802,2.89950147229791,-1.43229662765446
GSE96769#SRR5353580,1.51575675565362,6.82018316398677
GSE96769#SRR5353930,3.2706545885241,6.8254889310461
GSE96769#SRR5353872,2.43230524617791,3.74181211601314
GSE96769#SRR5354254,0.183061450306178,1.46930134903011
GSE96769#SRR5355390,-2.41256651323676,-6.48729335655156
GSE96769#SRR5353594,1.78945293981195,6.60504902015743
GSE96769#SRR5353625,1.86083129006982,6.68306434761104
GSE96769#SRR5354422,3.10824528295159,2.14425147186336
GSE96769#SRR5354042,2.13461020547509,-2.10748969901982
GSE96769#SRR5355192,6.21314397412896,2.08759034286556
GSE96769#SRR5355888,-3.07491263788581,-1.91035639633122
GSE96769#SRR5353944,2.53630605298638,4.70543420921383
GSE96769#SRR5353659,2.36904838639855,7.25541103492794
GSE96769#SRR5355456,-2.34244498651862,-6.75485479225102
GSE96769#SRR5353455,3.20324578839898,6.38194120536861
GSE96769#SRR5354214,3.33788219052911,2.1765471757513
GSE96769#SRR5355687,-12.9467314187849,-2.90194165100041
GSE96769#SRR5353663,1.32021203595758,5.25598467002925
GSE96769#SRR5354904,-1.1115977470243,-0.265506023063091
GSE96769#SRR5355351,6.12774530011773,1.63556028019008
GSE96769#SRR5354585,2.85081902104974,0.666082328663441
GSE96769#SRR5355359,6.15363231259942,1.6281799138647
GSE96769#SRR5353410,1.79214373189569,5.03317440162716
GSE96769#SRR5354607,2.46360316831231,1.1918835700613
GSE96769#SRR5354043,1.89720693189263,-2.11510931838932
GSE96769#SRR5354564,3.37919822293878,0.303999564157101
GSE96769#SRR5354942,-1.88395437639594,-1.58557068695012
GSE96769#SRR5353805,3.71320596295953,-4.14075767387333
GSE96769#SRR5353438,2.84302082616448,7.09631145607051
GSE96769#SRR5354146,3.70130076963067,2.52177680145321
GSE96769#SRR5353699,2.81329956609368,-2.57910501350346
GSE96769#SRR5356131,-3.14375886362433,2.62349689613399
GSE96769#SRR5355417,-2.56727489870429,-6.79885684837284
GSE96769#SRR5353929,1.40229979116082,3.30172598968563
GSE96769#SRR5353882,2.5963861044085,6.89211547981319
GSE96769#SRR5356135,-2.66973003786445,2.1640960038763
GSE96769#SRR5354180,1.6780089433825,3.04247439514217
GSE96769#SRR5353905,2.12198689538598,5.38055551658687
GSE96769#SRR5354468,3.58120647031427,1.14817560325679
GSE96769#SRR5353913,2.40654125768304,6.22108877311763
GSE96769#SRR5353542,0.312724195007087,5.45080936561641
GSE96769#SRR5353985,3.39166989881158,-2.00050293792668
GSE96769#SRR5355716,-12.6102159921491,-3.11154806007328
GSE96769#SRR5353707,2.00368538457513,-2.02628361572209
GSE96769#SRR5353647,-0.00866922777533441,4.58129776130733
GSE96769#SRR5354734,1.63297119695306,-1.50380145896855
GSE96769#SRR5353414,3.36315622884393,6.52223003517208
GSE96769#SRR5354177,3.27127900678277,5.8489469350439
GSE96769#SRR5355724,-12.6921976510847,-3.26768814910832
GSE96769#SRR5353698,3.44501271802545,-3.49064146865788
GSE96769#SRR5355001,-1.42820009630561,-1.24586963046971
GSE96769#SRR5354210,-0.731796592887639,0.177439673350426
GSE96769#SRR5355839,-4.9391716424787,-2.35250818122807
GSE96769#SRR5355300,5.86217704373956,1.52127779136715
GSE96769#SRR5354743,2.22132840711236,-1.37714826454106
GSE96769#SRR5353750,3.29845252591729,-2.34646808494511
GSE96769#SRR5354509,3.35154023725152,0.929040199623676
GSE96769#SRR5354455,2.46856179792047,0.43914986263332
GSE96769#SRR5355758,-12.3610723916852,-3.15678870071354
GSE96769#SRR5353853,4.10497990209222,-2.34966980804387
GSE96769#SRR5355790,-4.00452408235907,-1.00861846794072
GSE96769#SRR5353643,2.08389797765374,4.22027958046016
GSE96769#SRR5353633,1.7248223121798,7.16718137870845
GSE96769#SRR5354967,-1.4911622707212,-1.06911944736424
GSE96769#SRR5355805,-5.1789177362287,-1.23417198051396
GSE96769#SRR5354209,-0.00360497873663812,0.139934668795439
GSE96769#SRR5354730,2.94191208440423,-1.33161270011845
GSE96769#SRR5354911,-1.557136148628,0.361944770918461
GSE96769#SRR5353461,2.84191051084161,6.17484415184078
GSE96769#SRR5354839,-1.47063931864142,0.236995256052586
GSE96769#SRR5354231,1.93031290132165,1.67685354362545
GSE96769#SRR5353712,2.90186801511407,-2.93826972831669
GSE96769#SRR5355705,-12.6767471734846,-3.1114703356165
GSE96769#SRR5354832,-2.20209202211738,0.306184223399731
GSE96769#SRR5355448,-2.67444428842902,-6.36032068122807
GSE96769#SRR5353607,1.36374852019906,-1.22472464431706
GSE96769#SRR5355967,-3.74192413729072,0.0196915851098023
GSE96769#SRR5353837,3.65255680638909,-2.5475886999506
GSE96769#SRR5355730,-12.6947058145368,-2.99229299415532
GSE96769#SRR5353724,3.63770714360833,-2.49688517440739
GSE96769#SRR5354702,2.54775229055047,0.0555458800059281
GSE96769#SRR5354937,-2.34624943178534,-0.0960690467495002
