"","LSI1","LSI2","LSI3","LSI4","LSI5","LSI6","LSI7","LSI8","LSI9","LSI10","LSI11","LSI12","LSI13","LSI14","LSI15","LSI16","LSI17","LSI18","LSI19","LSI20","LSI21","LSI22","LSI23","LSI24","LSI25","LSI26","LSI27","LSI28","LSI29","LSI30"
"GSE96769#SRR5356086",-4.87155469728079,-0.99672255497936,0.435192880645214,-0.409300251056035,0.335450688878259,-0.270206915232926,-0.342726399282622,0.216575854466047,0.641451794709459,0.0825296236869827,0.38276282926759,0.00717980239955665,0.0854895668436981,0.82430432414001,0.115873381957371,0.238688946404536,0.747242628408877,0.069522742584691,0.00294884082344012,0.579029585962331,0.523724828492131,-0.170003772587558,0.136611182205732,-0.114950874835036,-0.231050835739248,0.288925381902856,0.153849194396086,0.391485321543386,0.71478233120745,0.432894570067867
"GSE96769#SRR5355782",-5.10542122585715,-0.295179953997456,-0.0784693812726443,-0.679296210065263,0.122760230609567,-0.198542512947793,-0.128391432462697,0.0399810184080647,0.179480975103175,0.482386488043228,0.23551558923772,0.546316385890184,0.772674814715102,0.114545060312054,0.336939812870786,0.33377786565692,0.196909680393963,0.235649818790184,0.287182970025383,0.168220655224472,0.139681856947732,0.197540492121591,0.238906168532193,0.284042108931472,0.273721117701924,0.149518180380543,0.301730145624206,0.173724597100189,0.393526427635201,0.280568256347147
"GSE96769#SRR5354502",-4.90996821109831,0.856392413465677,1.16024095044258,-0.16826101500981,0.0825112346614226,-0.246104191663558,0.226104807637383,-0.0168876423363606,0.152111048878932,0.227104678455315,0.237472242492867,0.396407456510801,0.102316317339735,-0.560045335902905,-0.546706965152951,0.477011871320897,-0.162882557743997,0.437674516091666,0.752176462463087,0.0867930072151911,-0.130554105742651,0.233136346885937,0.416068910273604,0.287414325597662,0.325072286887001,-0.0897872640672834,0.00341049140396131,0.307093951889506,-0.282381246008341,0.347065214812944
"GSE96769#SRR5354295",-4.2406821842455,0.00702227994389073,0.82285896217896,-1.51246837401861,-0.460875869499536,1.16257934885096,0.787154188515763,0.0473582656435304,0.280133565934288,0.509224961587196,-0.155026901803792,0.19212812212223,0.3913342297079,-0.0913051571239014,0.323069875609641,0.187966196915479,1.04537799348449,0.720220529323397,0.147721786711578,-0.322308307351393,0.488057516424021,0.499708013083316,-1.13125533031265,0.726122654805986,0.0209262129192254,-0.177519450891661,-0.963756446055832,0.187421001518502,0.320181408629284,0.18863090739324
"GSE96769#SRR5355588",-4.31406537298893,-1.74155928000225,1.6742050973051,0.292370680205276,0.0199878708707371,0.203073578598538,1.73723506287151,-0.0556717154972035,0.14620852565023,0.452488699349393,0.0452306606037631,-0.0256156081765964,-0.201024220434231,0.387504642746812,0.0191618851574111,0.548462615416624,0.209752962028691,-0.110559607293988,-0.318488983965052,0.0414870129252847,0.615360614885868,0.109070365722594,-0.15361460903404,0.0249736309967698,-0.103229220401266,0.106771836081307,0.23361204584959,0.120630153530576,0.113169983802665,-0.0769293068051811
"GSE96769#SRR5355806",-4.35177119336347,-0.365233229704188,-0.0634380720182954,-0.829467935973907,0.128445910613323,-0.3156673648039,-0.334886939303711,-0.174520956150739,0.220542855734614,0.461488862059773,0.283928442390396,0.526744397979672,0.817773251370753,-0.0231759453357806,0.572902918230019,-0.351356498345329,-0.369170903845423,0.605660155352438,-0.80026636347981,-0.0636457414329,0.0990314910031344,0.326174029266493,0.697507210911256,1.93755831734889,-0.379176869983227,0.327410445670799,0.846677830302616,-0.214396538883263,0.845724026408534,-0.0613955920187641
"GSE96769#SRR5354612",-4.6419375475047,0.424808672073727,-1.09902888541522,0.467006883161661,-0.630249524701818,0.185205173486076,-0.0225004840909626,0.171557821611991,-0.0795225694612899,0.691263239802142,0.372267541128493,1.08841528187198,0.488596836577159,-1.13521705031334,0.557307724694074,0.403021491989322,0.34159890083578,-0.0927105920651664,0.222978326470644,0.210438003002753,-0.272608546807384,0.0811219541849442,0.150410390116701,0.439349640575201,0.0685402652824191,0.38227625081107,-0.297912323197592,0.63076845191133,0.339918940446699,0.554835733523302
"GSE96769#SRR5355268",-4.45299298663675,1.22881170547988,2.18234692733555,0.406059444011568,0.166908195309888,-0.433636527688779,0.428657812087357,0.181436908248311,0.298011384265889,-0.0433431948308936,-0.219314842535277,-0.321626250713679,0.35170046466412,0.229030239430902,0.69532480628626,-0.365601805444171,-0.119264798888472,-0.336397021094553,0.691881598798801,-0.524436449962323,-0.422650653776451,0.182372231372698,0.11116807524318,-0.0579506075489856,-0.260030781859138,0.0567781435040022,-0.0266208363478034,0.284699168513715,0.0450889432495327,0.0435907095256246
"GSE96769#SRR5353464",-4.70848110212316,0.0125096576286418,-0.624339798835061,-0.122968381587911,0.057891594807363,0.258562528433884,0.275171140490229,-0.0229370892833272,0.115052325072573,1.22796665523288,0.0463843731482956,0.590241067807789,1.58428789743231,0.518458206278823,0.0123167676755059,-0.0526537011430412,0.346476375148852,-0.00224625358479085,-0.661643670633609,0.115510208675625,0.716801637126433,-0.100572179240373,0.245154997988786,0.211264927206401,-0.345018185223288,0.397602922200705,-0.0877859267684318,0.255718631197962,0.0152013965935022,-0.273927021723566
"GSE96769#SRR5355955",-4.58402478314936,-0.498651040179402,0.177285093390917,-0.390503382707151,0.549809285538342,0.00728591489431509,-0.498740430915172,0.47879458837711,0.428285275889801,-0.204204720744535,0.252904590070958,0.418858819192364,0.532970934568912,0.166480641153132,0.401549966866049,0.722536464996535,0.195799381474431,0.00922342756240752,0.291231087759591,-0.680344630755959,0.0730856512475897,-0.243754310072861,-0.648261765919492,-0.0331076649716275,0.811657219494429,0.0303723654436538,1.39885382889264,1.19686247826893,-0.433520900021562,0.0712666143550134
"GSE96769#SRR5355594",-3.84983961825826,-2.59486131157907,0.974122947952407,1.37598450794481,-0.627908144032888,0.53715600129858,0.912186710103279,0.238969318111736,-0.0481679896481673,0.404578966841869,0.240615219709168,0.323463097094489,0.335668973780238,0.205963553257598,-0.223939883919738,0.548730142088146,-0.185107163776953,0.117706949509784,-0.315495610632868,-0.49609143893654,0.83750679209242,0.0194881863869129,-0.210857891607257,0.473822363142867,-0.0149422595999748,-0.273332775278665,0.463418157219782,-0.16031015561078,0.384202739280452,0.607269617066627
"GSE96769#SRR5355688",-3.82358595445015,-2.70181986911102,0.288908658429877,1.4891225412753,-1.07124851198817,0.120000009331941,0.203731265876551,0.156248740671227,0.0766942907253514,0.228572379614068,0.0205824868776951,-0.0468060186064075,-0.00947351289877326,0.207112495906865,0.0834943631403724,-0.143977125632972,0.250539469403813,0.236573251272402,-0.207534269770099,0.290925410048148,-0.325035766037845,0.880809460395437,0.632247547824757,0.476643676279676,0.75456777367076,0.413984079741585,0.328441070230324,0.333080249833974,0.839861685169134,0.0173401227761866
"GSE96769#SRR5353865",-5.05425541199071,0.859916277490305,-0.587042385490429,0.0756757328205527,0.194223551239607,0.16681891024446,0.402381268573967,0.102218412578423,0.205601440506081,0.643331698816436,0.117058486125363,0.0288715583077419,0.391470621377785,0.596202119248227,-0.578506339502952,0.144691445674366,0.098086031964715,0.202938741907781,0.447006214996956,0.0464620356062263,0.464014608161287,0.0146465318670921,0.190753077122427,0.0325073896408806,0.296648721157463,0.132652117462986,0.319938578438617,0.237465998638056,-0.055196172960156,-0.136581260023551
"GSE96769#SRR5355615",-3.78799950107845,-2.80425217050453,0.516054138346836,1.92801206259461,-0.995941176387346,0.558558247188636,0.486916764808698,0.167783778321804,0.0530300995389312,0.253228090043304,0.308852115928284,0.184587066478697,-0.00126834131875614,0.203707019032329,0.484948237471898,0.223392147733528,-0.164625944255274,0.148622243323383,0.107472164666182,0.0916487222827329,0.132852790967764,0.353800524241384,-0.0883084517204447,0.392702893075849,0.129976976381053,0.032581826505832,0.312586597577172,0.165167993906342,0.228473019318621,0.377440065530923
"GSE96769#SRR5354774",-4.59185602576774,1.52105627736317,1.33491833880744,1.01997105919335,0.163420989842292,0.0971302204499137,-0.84225735709512,0.153675461617583,0.165081525306942,-0.240660115687542,-0.0277270707551912,0.280045025886412,0.741067821166418,0.184257846348941,-0.566056402707288,0.289151390166447,-0.111572811426479,0.478209199155309,-0.296528080070594,-0.0955199215676845,-0.329550527465297,0.0133810789840104,-0.086815912265013,0.0663508094772211,0.456637368979984,0.352171271690009,-0.243284673050005,0.0471168458368467,0.0730663398242906,-0.00487997223862296
"GSE96769#SRR5354414",-4.66596015107282,0.425599435376581,0.316064617645294,-0.656011947765945,0.223064783950413,-0.367016925722155,0.146783905593225,-0.246514583469666,0.375931231764159,0.69065707419848,0.163766274605147,0.138662352822734,0.243475046672062,0.223036224489386,-0.761285244647368,-0.33691189418662,0.430988760407629,-0.0339536119456014,0.962153416653905,-0.266109787771574,0.982425524986615,0.94397693059246,0.541381354646183,0.450440450075678,-0.681775301357062,-0.0508389987283926,-0.150024055073044,0.66421910220719,-0.223409770983085,0.517185786036197
"GSE96769#SRR5354443",-4.64743305094329,1.42427914044314,-1.07623176885592,1.10242212099238,-0.634527956644748,0.310374144795008,0.285591098093937,0.285972762071574,-0.10366303585348,0.335055478180535,0.201490486178738,0.396410946363325,0.194347238962045,-0.426823191266491,-0.0706050424878057,0.67763496992424,-0.177312529109319,0.580593076826894,0.20081066918208,0.185681333902743,-0.584474305709068,0.040883847946239,0.0153300206530044,0.0313498452551957,0.318289672666423,0.3853394785791,0.0382418792145042,0.411397846352095,-0.0487140474309124,0.348288871717826
"GSE96769#SRR5355110",-3.99845593465248,1.86556061539886,1.94961699695847,1.19958841881242,-0.390480647935419,-0.521952450052018,-0.809303540203656,-0.131176011759939,0.350609996825782,0.517758712011523,-0.0938218764054063,-0.239497929380858,-0.231740835940583,-0.0825301063495843,0.689640196903904,-0.197258333656278,0.404659852738705,-0.466673280350792,-0.402876513230511,0.584437730058786,0.892566318191037,-0.366749464397149,-0.189812294721244,-0.118219056824343,0.0609563765824733,-0.25226597250395,0.313549367453637,-0.358550240602759,0.0400366849787946,-0.0176167779474134
"GSE96769#SRR5356009",-4.84233181527402,-0.788366309605847,0.557300953928818,-0.866294978239767,0.387661782716831,-0.467110640777623,-0.0852722596275874,0.771106894669798,0.514327237147771,-0.0283392203862295,0.209896396748624,-0.02892786487719,-0.108274109974693,0.780308542449598,0.0097481956069749,0.669129439015222,0.332131934346458,0.314554336603578,0.326703289108188,0.755490086495725,0.0939986176448573,-0.282538017413835,0.389034158896085,0.377352888227701,0.399844454721565,0.197825661085741,0.0445698581981962,0.118082359379472,0.175595841297122,0.0727922878884699
"GSE96769#SRR5354374",-4.93176605796846,1.07239773020535,0.574763142552971,0.14061082444493,0.0144112634012305,-0.06395065267988,0.117089522757266,0.00610109160021884,0.104642018752647,0.441975227894634,-0.0346997585052979,0.119314985873706,0.287471813232504,0.0324267988586217,-1.23521579842686,0.145420381243206,-0.0104004223315041,0.084672222219872,0.496259442312955,0.0402087270487622,0.453517399673062,0.335048139603348,0.308284810958879,0.0081994834977214,0.0133879903254717,0.11788066054793,0.101667020828636,0.563772284069769,0.512763248172832,0.183746459835475
"GSE96769#SRR5354791",-5.04929420617746,0.873032838467049,0.366876794435108,0.354799361329794,0.405714686082103,0.266451804283542,0.370342695782385,0.461388366423967,0.0783798691777782,-0.371275716125032,0.0286506695885332,0.311626896061143,0.46238420941192,0.0759205524110896,-0.67196327876739,0.4193167783808,-0.198948116640323,0.561484077809859,-0.136190552905053,0.181987086082862,-0.210256589661776,0.192648667977265,-0.0922324290972627,0.119839165408371,0.304837881217262,0.128087720641194,0.053296272337297,0.264951583851788,0.307710919630485,0.140431992582699
"GSE96769#SRR5355072",-5.00828028531419,-0.0665412829910995,-0.33322803155328,-0.604293352359216,0.409796770212167,-0.296893416424397,-0.420776891780494,0.14505577582179,0.448496647237123,-0.0334424336577758,0.386010295409934,0.595820683731816,0.44718311135278,-0.07554452911605,0.581379134659106,-0.075034955461218,0.416470764144193,0.400977330412831,0.399795013937774,0.303348319904978,0.0328550306786071,0.686614513165309,0.290349563245505,0.424219058764544,0.0379647875260803,0.536775790164513,0.0792799532637933,0.083832777380927,-0.0953243230912342,0.303134180735186
"GSE96769#SRR5355093",-4.76893936640946,-0.531404107546027,0.616037177703065,-1.32889854211094,0.216374625779952,-0.582526658795793,0.995833161245852,-0.0372459740901412,0.199521583585974,0.771875294884501,0.178925949103997,0.320109787387651,0.628292299385259,0.0948467996108524,0.364287779254663,0.00815069051525787,0.44400070500549,0.0978305870006414,0.13702612662865,0.558883738584582,0.165589346618504,0.16259084238605,0.319185880396704,0.321611141276967,0.342549619976837,0.393985618480033,-0.239088642274814,0.0276444661975051,-0.00359759051588058,0.126547660734069
"GSE96769#SRR5353656",-4.90448988167807,1.09402377845084,-1.26154122642406,0.454342234875423,-0.0585260200312443,0.255209229241063,0.190155791141575,0.352281240857923,0.0985706984102494,0.542536922271778,0.0649919611514063,0.0470282054461813,0.681336645735731,0.439592431839487,0.00329597989574874,0.196642400023269,-0.0591251637325097,0.490087726564006,0.119418517273353,-0.177304580688227,0.0753777220351816,-0.0932257831589108,0.191680522512524,0.0221310175553088,0.0994970670464092,0.202128036181113,0.307474556560719,-0.0143959052719824,0.211045006985666,0.429760868930046
"GSE96769#SRR5354108",-4.88175180153351,-0.377814702850517,0.677340488309943,-0.359524242817889,0.79554389686679,0.257193078463998,1.32773909855153,0.294191272996801,0.106442461441014,0.0429564477068415,0.0543032520227709,0.336791008394229,0.555366118697432,-0.00318869951043479,0.334193580922914,0.028857510255163,0.219645560800712,-0.0290564601191936,-0.196542117999555,0.103719277159856,0.475050201333151,0.120983130201726,-0.451518339624623,0.405668011057707,-0.369399034401181,0.119431942521675,-0.214385809152497,0.191981774888859,0.607125567284544,-0.171342471868252
"GSE96769#SRR5356109",-4.69823771325223,-0.895254882871072,0.738708301247821,-0.531944620013536,0.450024050126678,-0.434029718511347,-0.0944713400893898,0.463011681811359,0.733781811683626,-0.100532706352825,0.231311718030226,-0.1979223415873,-0.416527823759722,1.06534228201205,0.0958221517113164,0.0491001324980746,0.442886338784752,0.285651678205827,-0.281964532463537,0.115391179656999,0.319581215405605,-0.305610908027914,0.382470515185787,0.0985340708080118,0.102010449917179,1.0656896669289,-0.210375910532345,0.503289555442123,0.635923899503927,0.388341798500958
"GSE96769#SRR5355800",-4.43551781193004,-0.480359645984236,0.792225779054043,-1.62613430328424,0.196454400587215,-0.561990491176891,0.96331827408936,-0.224664844790831,0.295963463969411,0.838225154546324,0.396415723060255,0.277284525333327,0.685290526722592,-0.00683417480553473,0.599642866219115,0.33948055244694,0.293171352689325,0.417216563445534,-0.510341666639633,0.68245036920547,0.28474941409528,-0.0801975280449502,0.0503257049037985,0.807852998492889,-0.527858018639652,0.347535067851688,-0.15669941140386,-0.199535689622601,0.572967685795208,-0.0304368361853008
"GSE96769#SRR5354602",-4.69979769916861,0.855823444202825,-0.239283096796323,0.689398913939985,-0.607855444021119,0.220753534605865,-0.227917490368642,0.104277992135318,-0.00421525642757933,0.688316847231586,0.501553933419966,1.05209247558326,-0.119040074492393,-1.26687612934712,-0.0079563029692321,0.332139194309871,0.254016344237643,0.142602154108421,0.561172284244506,-0.430002285331279,-0.375009235440214,0.215410688192089,0.0995205575798638,0.415624440605875,0.145835450885211,0.540484008237083,0.287383596557734,0.271028075217072,0.297434300761407,0.303084778306932
"GSE96769#SRR5355815",-4.39650467071601,-0.473017228803361,0.475084468568093,-1.16527824675279,0.133627005495987,-0.534975014394319,0.136027989928268,-0.0402309753056347,0.38711939021526,0.339985869779383,0.0350087057188079,0.361992518708479,0.775386692545105,-0.012061860175538,0.583408942978972,-0.00251055178654952,-0.658444515284722,1.49967195239707,-0.721761341890129,0.318324494111599,0.297599377421324,-0.0793532083364931,0.742370558984056,1.37697978413791,0.309784049569567,0.363308870427358,0.0190993208239829,0.194035807365052,-0.293431665612761,0.0287534798820327
"GSE96769#SRR5353749",-5.05800766291028,0.736167622022018,-0.471804443994731,0.525409959975271,0.744692720827519,0.561835458278877,0.282110384980403,0.477603170337794,0.138130811164076,-0.557669817983954,0.123049402336678,0.157230571794648,0.494232812078965,0.46759882474207,-0.239168061303128,0.129248271631149,-0.0435847811584388,0.3562308469253,0.126528155000055,0.0496000754580267,0.0834615756290982,0.095544153028245,0.146500991357064,0.0894457755170525,0.183349198695254,0.0976454519370454,0.226618632254805,0.0042231891088669,0.0122956896116802,0.0614810226585682
"GSE96769#SRR5355809",-4.71295440232615,-0.22765559692707,0.344722282405527,-1.11256036040871,0.293885794324945,-0.494092873020378,0.284241048183144,-0.0126766621683589,0.486331782370212,0.345657607285295,0.344897144524965,0.288793584855259,0.413193636499347,-0.0115054151246225,0.779302365162917,-0.102560896799049,-0.172370659023939,1.01429483368927,-0.258050838248098,-0.0412094485850684,0.103101364760971,0.0368231391624755,0.534919475564525,1.12215229791564,-0.319435747969266,0.260474026786212,0.737256220944915,0.0645644284489758,0.336375227695321,-0.325913359979214
"GSE96769#SRR5354816",-5.07120439659094,0.346281307019743,0.549441534017801,-0.347597806245781,0.600950540697911,0.176139912427142,0.813989563709699,0.359507710505132,0.141347331319821,-0.345898518150231,0.26933646923654,0.470365441483151,0.333431049658123,-0.20734166571184,-0.245341729353367,0.050589280874974,0.104463507761105,0.29649337636761,-0.0130054121977556,0.0679315317897224,0.00903966146062379,0.386428419231404,0.205432752169367,0.167390013422081,0.110048893818121,0.121291568995285,-0.250514130574599,0.165689559143424,0.055141250379057,0.680172983336678
"GSE96769#SRR5355930",-4.9976081264114,-0.157319834179028,-0.114573928819966,-0.508668128116967,0.608796477382849,-0.192938152132149,-0.576675542546074,0.0144598345800545,0.557163709974677,-0.330961278819987,0.523281018289863,0.330194607747942,0.144857183605793,0.137309711179973,0.514655908254658,0.257599837682926,0.544228193406471,-0.130832770145961,0.476803578981459,0.277530062264633,0.34799622600728,0.522209508308608,-0.0334052177930552,0.206747268224861,0.462879923022064,-0.0896638813644298,0.497324312414965,0.327675792155318,-0.0418051680587936,0.422738874903419
"GSE96769#SRR5355531",-4.35440279939415,-0.783183521927071,1.40738781876972,-0.658884637619434,1.43604679555932,0.568510536412651,1.64506021007199,-0.0595461997713414,-0.216349433627279,0.891795098267271,-0.0535823963995965,-0.0523950189915282,0.296789598887516,-0.0807766406247658,-0.215286569926285,0.283714641651584,0.297195599950265,-0.127765407005968,-0.00400795317814055,0.519345530244005,0.301576036269718,-0.226586865902342,-0.431507346426287,0.12269297702816,0.0964255358932899,-0.100780267209529,0.0385442910832124,-0.158865302309174,-0.120563045856675,-0.260601263919132
"GSE96769#SRR5354528",-4.93760382238949,0.64560324811815,0.892095814643233,-0.426544149210586,0.0370950871769551,-0.329409922606768,0.985490529326192,0.0730617325700124,0.145510160882336,0.367163888160094,0.248367691862485,0.300417176862797,-0.0651443127208669,-0.376553140725126,-0.609233976040124,0.486303184875551,-0.179568024840258,0.286257711693695,0.405840297518404,0.057546050133479,-0.142366275879085,0.139726271949586,0.297815335731817,0.25878738264792,0.420420131258997,-0.164190302386968,0.167680869942439,0.404568744735285,0.211309639749839,0.399552976960009
"GSE96769#SRR5354251",-4.97833587305258,0.590778089975935,-0.593573443024715,0.211890056468191,-0.261478734638171,0.779471066228563,0.329065415800746,0.25057549718221,-0.259465326419643,0.0901520136593782,0.468226583716808,0.940939151651907,0.202498400698501,-0.25961569687016,0.609920712306213,0.288778991678041,0.527252220528019,0.00108111366807082,0.170181136465039,0.0789168307973344,0.0856545612741169,-0.257705045517801,0.486241812920038,-0.121275135153068,0.0536105846216856,0.237746765821504,0.325329666818657,-0.14344026459407,0.222328828017434,-0.0757499810281853
"GSE96769#SRR5354075",-4.94681516722003,-0.569286947760834,-0.0688115679593086,0.181656516224906,0.726569256399239,0.499209249010791,0.474109504656497,0.289072229896694,0.177319431107015,-0.376843580807219,0.338882729942853,0.699943193282762,0.710454134816633,-0.0808539836548252,0.238033673628914,-0.176958314063316,0.648081874269771,-0.27149768592675,-0.347401218853327,0.085391916616615,0.339603291927759,0.31562869881733,-0.280400573942024,0.528730853442778,-0.164938281569817,0.275668011654301,-0.0932403939312287,0.17485147130634,0.601441053507319,0.0724006251801671
"GSE96769#SRR5354292",-2.25744713675555,0.43677976579151,0.885943800900847,-0.511946586128201,-0.582661171898717,0.664512296924318,-0.0369845145238158,-0.741398860609492,-2.11651778095365,-0.541410608549917,3.57564030680549,-1.55826026062281,0.87278656612243,0.196343827167827,0.290333262266311,0.117813709994836,-0.134964916284009,-0.0316488043186141,0.16605100829001,0.179689673928514,0.172409671609241,0.357410161698714,-0.0608452610237581,0.217802616399708,0.106310103791985,-0.0476166364693092,-0.193219961269351,0.207741644624069,0.193851363340136,0.173502719751252
"GSE96769#SRR5354104",-4.74741011723703,-0.700438235108527,-0.3835428791882,0.785455639150679,0.76723889879397,0.716342633430408,-0.0689550856238971,0.405068221416858,0.106902879202711,-0.717125736390456,0.248826835637871,0.608174183778678,0.602918301011195,-0.36820171990501,0.34467151800234,-0.407498909158919,0.567316380369726,-0.837356982952906,0.487673447067587,0.0864523619056364,0.505084795475956,0.145320660973815,0.271193491984081,0.248944387344401,0.0295749365949004,0.459157591606574,0.0982161689570535,0.517372638100025,0.123195110334108,0.10542858442637
"GSE96769#SRR5355770",-3.62477071041025,-2.81369792039135,0.474537466440613,2.08669989245321,-0.985535726172957,0.517914894145599,0.119156019997529,0.174860337606193,0.056358476584669,-0.0457964059277182,0.0676775229681001,0.044536171489409,0.176759821425431,0.240217754593376,0.0423985002703327,0.0512760811220967,-0.167506107579271,0.434623266257199,0.224795936835009,-0.0539192619881962,0.0311501752867174,0.755779817224113,0.247145253970877,0.247657643442431,0.530317850784026,0.0853833425560562,0.807548493780403,0.199383462332415,-0.0784910695164603,0.153539020420398
"GSE96769#SRR5354124",-4.7216029781646,-0.629834529874432,-0.611524415063592,0.927220801292036,0.795654087630771,0.801271011437273,-0.134817346168775,0.407805842311977,0.0863365054670815,-0.703292160569941,0.341470703199068,0.619783529451412,0.439568538288484,-0.468084339127686,0.525788833251557,-0.424864354447468,0.556988483786955,-0.561236415423335,0.427981681262981,0.233542636079379,0.647493464247457,0.534387717670532,0.092798666184156,0.258565368131659,-0.0719411667455206,0.166661669423615,0.138004002073304,0.0195708399413331,0.183869991119147,0.12243333333517
"GSE96769#SRR5353704",-4.88634141411588,0.798331529942173,-0.473584776933041,0.595657109111311,0.797153382439185,0.611217898169617,0.231980962589427,0.817740692628276,0.122289525018607,-0.923081770922886,-0.106774569642469,0.225432729265425,0.57216840342083,0.377492272281544,-0.402430745907598,0.088270160202682,-0.224990661647844,0.5205696006175,0.0943398965173414,-0.0286093206662345,0.0479087278836838,0.0661664466134135,0.0674414757415229,0.272413002864267,0.349885510325642,0.0430284785820781,0.232571538419203,0.0301765006120173,0.10215192105446,-0.0185745044642563
"GSE96769#SRR5355741",-3.6959070200625,-2.84019251881133,0.617908511776714,1.92224977609086,-0.772771812936802,0.538435096737545,0.210485904636921,0.26243883402817,0.0232729485244251,-0.15168605010512,0.0776030100601805,0.0809466849078387,0.311997148116697,0.431728048256006,-0.0469082436189721,-0.0323485292019699,-0.187638792924025,0.750871714110109,0.278280933889576,0.22946301395236,0.0671827306614967,0.476481563255141,0.231659943146704,0.101428774903535,0.785086655690364,0.109799456160659,0.436038651793243,-0.17059069344127,-0.0169409161534169,-0.0283748234431313
"GSE96769#SRR5354485",-4.96181546501753,0.299420569734489,0.585779769947941,-0.841782358802669,0.0568013871938102,-0.390151120544462,1.10224935103952,-0.159058901893755,0.196782904172653,0.567565009552321,0.321217128405453,0.233462299513399,0.315304390807481,-0.236148087570078,-0.145811575327703,0.156123833147843,0.00244512631319951,0.228817398531877,0.490668725465171,-0.0841488791294906,0.0775809561403493,0.378547443571987,0.233427696632257,0.469455740187864,0.411568285776737,-0.150699102604634,0.239779346602529,0.0621943698583235,0.275696222473351,0.264727535821767
"GSE96769#SRR5353883",-5.06087485867353,0.872629025498785,-0.716292749120151,0.503318854754329,-0.00551022853672374,0.232083132241232,-0.0327405849608014,-0.0625302534777804,0.10346184642354,0.420299574756803,0.434845570203331,0.0778952748495874,0.0953558057986005,0.371388857699233,-0.271888875193045,0.367383367711039,-0.0471852606656401,0.264975453788506,0.0950025328031898,0.0253556477213103,0.621734828284609,0.261573991470005,0.315136550946296,0.366355777547305,-0.147916512684453,0.276565218447464,0.0630720398966251,0.0696119499859611,0.420900491135513,0.085993531348863
"GSE96769#SRR5355501",-4.42538425293941,-1.0205863090247,0.842672228632662,-0.0175802842608541,2.1129041837784,0.807967756176774,0.766034232042353,-0.33046233845977,-0.168678635943442,0.982728756720302,-0.0191699055419858,-0.18430816526927,0.236933410728165,0.0585647983895343,0.0465726051117764,-0.0751047147798008,0.348650287265501,0.00640603172175873,-0.227861589861641,0.164989012064889,-0.130366761078114,-0.038522688075874,0.155141670890583,-0.0843458472277616,0.251841690157698,0.0785962881100396,-0.0967707964106869,0.148423213716804,-0.533701928933449,0.344418052299526
"GSE96769#SRR5356027",-4.51902682402074,-0.499571741286037,-0.0727385154586643,-0.937891255529231,0.177827326099134,-0.526813164284427,-0.313097231488068,0.561619615283994,0.0811850398347167,0.359210717652461,0.16151286020205,0.0571712187293531,-0.400522158366575,-0.186657871123714,0.569107963320508,-0.0182530977063969,0.381823763673928,-0.274943175112153,1.12230959175348,0.896870318126427,0.648062062764291,-0.884897523529782,0.369921789750183,1.16537820449161,0.407000160446111,0.233660258194635,-0.116737304294572,0.463732113536249,0.599125921799133,0.495630936542101
"GSE96769#SRR5354280",-4.52649685438623,1.42097319908007,1.46586285662096,0.680302715919814,-0.52712140876834,0.194054023664644,-1.16256977796473,-0.247446321935245,-0.111989662118763,-0.12654068902953,0.447138219340688,0.330392123917229,-0.277688436640442,-0.142870146601651,0.138332902203541,-0.0330423475109782,0.307664451617512,0.121228374273995,0.109073330489826,-0.0164284356019137,0.3238353858584,-0.0341988446659376,0.091225228891594,-0.337940356961617,0.488522924357927,0.149951527023629,1.03067269599969,0.0551887496770234,0.124924963435883,0.0649896098129576
"GSE96769#SRR5355025",-4.80213142736489,-1.04673926495542,0.341070952170276,-0.473210594361488,0.0696160624407028,-0.46302102806588,-0.498233745496412,0.317147070225989,0.736555692206602,0.187299848555682,0.315190264334008,-0.0739137706307696,0.23315120126459,0.862882247780367,0.10154737661799,0.156857594680879,0.834698263256406,0.334777082716912,0.392986559729571,0.607944683945227,-0.449355406631881,0.2658478578325,0.275484746387235,0.425576566133389,0.391293902720208,0.251723975091856,0.0853989289837563,0.575613585451963,0.0421442702869928,0.00179650469364704
"GSE96769#SRR5354745",-4.43002756770193,1.52222639860324,1.10642428199486,1.3212634846119,-0.199383363239535,0.0082340889480775,-1.11224828413127,0.252806241775103,0.106851261270449,-0.107521333056937,-0.000465322262358232,0.719286043979926,0.915887595230938,-0.23318519328558,-0.349388133280234,-0.0201266658386867,0.153025500908962,0.440815829266123,-0.277908298517327,0.136254104307477,-0.352778011741411,-0.1961519261079,-0.129939237431892,0.202117050312016,0.242179835937062,-0.0587248481510797,-0.559149064065919,0.278539484305393,0.234760104033399,0.386325943327123
"GSE96769#SRR5355041",-4.81426359021514,-0.722063363317587,0.245960515740255,-0.578491398173562,0.361575412892125,-0.376789733150427,-0.347245728555433,0.0621049055126821,0.706485144299829,-0.0748603528144586,0.276033199166398,0.0808145943948234,0.516974536622009,0.762947441499194,0.107300018274137,0.190982860909378,0.63338363816814,0.811555401570889,0.4849286715106,1.00821008898051,-0.327039450829755,0.202291595738485,0.480512350367693,0.404521409109943,0.00683926208376113,-0.0754117863471961,-0.206275995230846,0.0836305794547042,-0.18760702277611,0.282996795114957
